name,Jmag,Hmag,Kmag
2CXO J053838.2-023638,11.158,10.465,10.312
2CXO J053840.2-023018,11.512,10.763,10.395
2CXO J053841.2-023722,11.461,10.797,10.585
2CXO J053844.2-024019,11.363,10.688,10.439
2CXO J053845.6-023558,7.1160000000000005,7.2189999999999985,7.26
2CXO J053848.0-022713,10.156,9.463,9.187
2CXO J053849.1-023822,11.389,10.663,10.511
2CXO J053852.0-024643,11.518,10.774,10.421
2CXO J053854.0-024928,10.829,10.31,10.126
2CXO J053901.4-023856,8.131,8.105,8.093
2CXO J053907.5-023239,11.298,10.573,10.26
2CXO J053908.9-023958,14.655,14.135,13.743
2CXO J053909.4+262224,9.669,9.639,9.582
2CXO J053909.6+262247,9.82,9.554,9.383
2CXO J053911.6-023602,11.62,10.972,10.748
2CXO J053914.9-023137,7.976,7.881,7.8279999999999985
2CXO J053917.2-022545,12.901,12.124,11.933
2CXO J053920.4-022737,12.149,11.425,11.168
2CXO J053922.8-023333,12.832,12.130999999999998,11.869000000000002
2CXO J053923.4+262203,12.788,12.034,11.771
2CXO J053925.1-023820,11.307,10.451,10.002
2CXO J053925.9-033253,14.187,13.640999999999998,13.24
2CXO J053930.4+261954,9.134,8.507,7.976
2CXO J053931.1-033353,5.417999999999998,5.359,5.205
2CXO J053949.9-283832,16.235,15.991,15.063
2CXO J054101.8-015857,10.473,9.795,9.581
2CXO J054129.3-015130,13.17,11.937,11.435
2CXO J054133.3-015127,13.604,11.998,11.337
2CXO J054133.8-015309,13.746,12.437,11.684
2CXO J054135.7-015348,16.652,15.228,14.052
2CXO J054136.6-015408,13.48,11.746,10.975
2CXO J054136.8-015448,14.456,12.75,11.804
2CXO J054136.9-015233,13.18,11.697,11.0
2CXO J054138.9-015936,10.625,9.662,9.183
2CXO J054139.0-015145,15.089,12.765,11.566
2CXO J054140.2-015052,14.16,12.128,11.151
2CXO J054145.6-015123,14.658,12.64,11.578
2CXO J054146.5-015148,17.179000000000002,15.206,13.894
2CXO J054146.8-014957,10.991,9.563,8.783
2CXO J054147.0-015107,17.483,16.203,15.093
2CXO J054149.6-015327,14.227,12.514,11.476
2CXO J054152.1-015717,12.827,11.062,10.158
2CXO J054153.2-015744,12.228,10.615,9.681
2CXO J054156.6-015552,13.454,12.352,11.886
2CXO J054205.7-015928,13.431,12.112,11.338
2CXO J054216.1-015615,12.91,12.242,11.98
2CXO J054228.1-405557,8.896,8.574,8.512
2CXO J054236.1+495107,15.733,15.08,14.555
2CXO J054515.2+691505,9.84,9.822,9.767
2CXO J054522.3+090412,6.519,5.699,5.159
2CXO J054606.4+085417,11.353,11.044,10.981
2CXO J054644.5-452249,7.435,7.279,7.154
2CXO J054754.6-195806,14.318,13.533,13.015999999999998
2CXO J054900.1-505952,9.336,9.211,9.15
2CXO J055141.8+024414,8.513,8.264,8.215
2CXO J055401.8+014027,10.62,9.898,9.578
2CXO J055513.8-680213,9.051,8.594,8.52
2CXO J055527.7-680257,10.313,10.227,10.135
2CXO J060107.8-234021,13.148,12.461,13.215
2CXO J060108.2-234019,13.144,12.417,13.378
2CXO J060607.5-344740,16.344,15.6,14.798
2CXO J060726.6+220547,10.491,10.189,9.961
2CXO J060727.4+220447,9.403,9.238,9.165
2CXO J060745.8-062154,11.34,10.884,10.831
2CXO J060748.8-061635,10.585,10.058,9.802
2CXO J060803.7-061337,8.441,8.317,8.295
2CXO J061047.1-061251,11.274,10.065,8.615
2CXO J061106.1-061239,10.303,9.977,9.739
2CXO J061523.3+122232,9.864,9.425,9.302
2CXO J061528.4+121902,7.159,6.767,6.6370000000000005
2CXO J061623.6+141306,9.785,9.595,9.533
2CXO J061702.0-220027,16.059,15.428,14.789
2CXO J063246.9+101638,12.772,11.461,10.625
2CXO J063252.3+101843,11.91,10.948,10.321
2CXO J063305.2+101920,7.454,6.666,5.726
2CXO J063307.1+101717,12.986,12.117,11.743
2CXO J063743.5-482823,8.968,8.775,8.746
2CXO J063959.8+093341,13.785,13.137,12.894
2CXO J064017.9+095021,14.035,13.329,13.037
2CXO J064018.4+095206,14.547,13.886,13.649
2CXO J064019.3+094829,12.814,12.064,11.888
2CXO J064020.2+095607,12.302,11.515,11.209
2CXO J064022.5+094946,13.875,13.123,12.866
2CXO J064023.3+095455,14.005999999999998,13.349,12.969
2CXO J064023.7+095523,13.118,12.255999999999998,11.807
2CXO J064024.8+095311,13.588,12.809,12.524
2CXO J064025.4+094826,13.245,12.606,12.449000000000002
2CXO J064028.8+094823,13.083,12.403,12.188
2CXO J064029.2+094407,14.055,13.336,13.055
2CXO J064029.4+094736,14.543,13.886,13.5
2CXO J064029.8+095010,12.217,11.679,11.562
2CXO J064030.5+095014,12.754,11.671,11.185
2CXO J064031.1+094932,14.996,14.382,13.924
2CXO J064031.6+094823,13.015,12.349,12.183
2CXO J064032.5+094933,14.945,14.284,14.052
2CXO J064033.1+094954,14.365,12.979,12.157
2CXO J064033.7+094843,13.448,12.717,12.353
2CXO J064034.8+094545,14.228,13.593,13.238
2CXO J064034.8+095407,13.74,13.050999999999998,12.813
2CXO J064035.2+095156,12.61,11.826,11.467
2CXO J064036.0+094736,14.462,13.878,13.671
2CXO J064036.5+095045,12.934,12.140999999999998,11.707
2CXO J064036.6+094822,13.041,12.328,12.209
2CXO J064036.6+095203,12.733,11.759,11.101
2CXO J064037.4+095458,10.53,10.216,10.139
2CXO J064037.4+095521,13.532,12.811,12.655
2CXO J064037.8+094951,13.43,12.661,12.447
2CXO J064038.3+095745,7.858,7.403,7.331
2CXO J064039.1+095058,12.293,11.251,10.508
2CXO J064040.4+095050,11.857,11.06,10.593
2CXO J064041.1+095256,12.533,11.774,11.25
2CXO J064041.2+094946,14.89,14.382,13.944
2CXO J064041.3+095102,12.806,12.024,11.713
2CXO J064041.3+095414,11.64,10.951,10.427
2CXO J064041.4+094809,12.81,12.16,11.970999999999998
2CXO J064041.7+094952,13.174,12.521,12.334
2CXO J064042.6+095347,13.505999999999998,12.83,12.691
2CXO J064043.2+094601,9.073,9.034,8.946
2CXO J064043.2+094707,12.795,12.089,11.637
2CXO J064043.3+095059,12.568,11.953,11.725
2CXO J064043.8+094830,13.532,12.852,12.657
2CXO J064044.5+094512,15.57,14.974,14.640999999999998
2CXO J064044.5+094812,12.583,11.890999999999998,11.732
2CXO J064044.7+094947,14.284,13.625,13.414
2CXO J064044.8+095744,12.262,11.566,11.423
2CXO J064044.9+094909,14.427,13.806,13.549
2CXO J064045.0+094541,13.106,12.404000000000002,12.244000000000002
2CXO J064045.0+095127,14.147,13.496,13.233
2CXO J064046.0+094750,13.894,13.153,13.015999999999998
2CXO J064046.7+095424,12.215,11.513,11.286
2CXO J064046.9+094848,13.718,13.041,12.794
2CXO J064047.1+095309,14.607,13.909,13.769
2CXO J064047.3+094849,12.824000000000002,12.109000000000002,11.92
2CXO J064047.5+094929,11.53,10.672,10.017
2CXO J064048.0+095339,13.497,12.899,12.726
2CXO J064048.3+094838,13.43,12.294,11.467
2CXO J064049.1+095854,15.241,14.486,14.27
2CXO J064049.2+095443,14.743,14.126,13.875
2CXO J064049.2+095739,13.574000000000002,12.738,12.369000000000002
2CXO J064049.7+095258,14.204,13.56,13.334
2CXO J064049.8+094730,12.284,11.715,11.434
2CXO J064050.0+095227,13.572,13.007,12.66
2CXO J064050.1+095704,13.823,13.077,12.843
2CXO J064050.5+094545,14.816,14.302,13.929
2CXO J064050.5+095457,12.466,11.688,11.276
2CXO J064050.8+095239,15.122,14.492,14.094
2CXO J064050.8+095553,12.863,12.187,11.969
2CXO J064051.1+095037,14.514,13.844,13.325
2CXO J064052.0+094504,12.58,11.834,11.636
2CXO J064052.0+095214,13.095,12.395,12.213
2CXO J064052.2+095231,13.733,12.987,12.741
2CXO J064052.2+095643,14.156,13.385,13.236
2CXO J064052.5+095206,12.689,11.97,11.724
2CXO J064053.0+095259,13.404000000000002,12.673,12.463
2CXO J064053.6+094704,13.358,12.665,12.38
2CXO J064053.6+095800,13.814,13.078,12.86
2CXO J064054.1+095552,13.695,12.936,12.757
2CXO J064054.2+094920,13.101,12.279000000000002,11.8
2CXO J064054.8+095312,13.918,13.086,12.397
2CXO J064055.1+095049,13.074000000000002,12.424,12.23
2CXO J064055.3+095216,14.165,13.583,13.249
2CXO J064055.6+095212,15.056,14.488,14.218
2CXO J064055.7+095114,12.872,12.197,12.012
2CXO J064055.7+095707,14.749,14.052,13.809
2CXO J064055.8+095130,13.862,13.154000000000002,12.924
2CXO J064056.5+095410,10.783,10.306,10.206
2CXO J064056.8+095156,14.022,13.302,13.01
2CXO J064057.8+095109,13.149,12.299,11.935
2CXO J064057.8+095630,11.978,11.457,11.32
2CXO J064058.1+095235,15.065,14.365,14.283
2CXO J064058.2+095544,13.464,12.765,12.527
2CXO J064058.9+095401,10.111,10.044,9.95
2CXO J064059.0+094906,13.735,12.96,12.818
2CXO J064059.3+094616,12.778,11.921,11.511
2CXO J064059.3+095520,10.653,10.064,9.701
2CXO J064059.8+094704,14.038,13.174,12.646
2CXO J064059.8+095149,13.458,12.777,12.612
2CXO J064100.2+095850,11.845999999999998,11.361,11.198
2CXO J064100.5+094503,12.742,12.019,11.527
2CXO J064100.7+095122,12.191,11.595999999999998,11.404000000000002
2CXO J064100.8+095207,14.031,13.119000000000002,12.632
2CXO J064101.7+095551,13.279000000000002,12.537,12.299
2CXO J064101.9+095004,14.314,13.741,13.507
2CXO J064102.2+095152,11.202,10.775,10.618
2CXO J064102.4+095225,14.167,13.515999999999998,13.274
2CXO J064102.6+095102,14.203,13.658,13.375
2CXO J064102.8+095352,13.779000000000002,13.112,12.884
2CXO J064102.9+094754,11.635,11.451,11.354
2CXO J064102.9+095336,13.922,13.201,12.996
2CXO J064104.0+094909,12.58,11.909,11.718
2CXO J064104.1+095202,12.772,12.149,11.946
2CXO J064104.4+095150,10.737,10.3,10.145
2CXO J064104.4+095212,14.938,14.382,14.167
2CXO J064104.4+095318,12.979,12.265999999999998,11.981
2CXO J064104.5+095443,9.523,9.255,8.908999999999997
2CXO J064104.9+095046,12.244000000000002,11.539,11.09
2CXO J064105.0+094923,13.991,13.414,13.067
2CXO J064105.1+094855,13.577,12.944,12.747
2CXO J064105.1+095144,12.744000000000002,12.128,11.979
2CXO J064105.1+095348,13.828,12.753,12.092
2CXO J064105.2+095316,12.472,11.821,11.640999999999998
2CXO J064105.6+095418,12.738,12.022,11.844
2CXO J064105.7+094817,12.02,11.26,10.802
2CXO J064105.8+095248,12.994000000000002,12.292,12.066
2CXO J064106.4+095410,13.188,12.54,12.313
2CXO J064106.7+094727,13.999,13.246,12.897
2CXO J064107.2+094956,13.653,12.983,12.755999999999998
2CXO J064107.3+095831,12.538,11.869000000000002,11.681
2CXO J064108.9+094601,11.786,11.513,11.396
2CXO J064109.4+095150,12.338,11.634,11.407
2CXO J064110.4+095301,9.877,9.868,9.808
2CXO J064110.7+095742,13.474,12.763,12.508
2CXO J064110.8+094640,13.518,12.884,12.67
2CXO J064110.8+095317,13.675,13.18,12.825
2CXO J064112.0+095940,14.205,13.515999999999998,13.324000000000002
2CXO J064112.4+094620,13.921,13.292,13.104
2CXO J064113.2+095509,12.279000000000002,11.571,11.328
2CXO J064113.3+095155,13.996,13.334,13.075
2CXO J064113.8+095544,11.183,10.897,10.817
2CXO J064117.1+095340,14.254,13.532,13.33
2CXO J064118.3+094407,14.004,13.319,13.032
2CXO J064120.5+094729,13.627,12.95,12.712
2CXO J064123.5+094559,13.524,12.854,12.668
2CXO J064141.1+095740,13.025,12.337,12.078
2CXO J064142.9+092509,13.566,12.773,12.297
2CXO J064143.0+092329,14.227,13.529000000000002,13.316
2CXO J064151.4+094412,13.759,13.076,12.886
2CXO J064153.1+095044,12.959,12.302,12.003
2CXO J064300.5-495737,9.029,8.863,8.81
2CXO J064438.6-742507,8.213,8.032,7.95
2CXO J064524.1+212151,16.797,15.946,15.22
2CXO J064555.7-741412,10.569,10.264,10.217
2CXO J064752.2-252332,8.352,7.757999999999999,7.545
2CXO J064903.6-044233,12.880999999999998,12.217,11.986
2CXO J064914.0-042601,10.255,10.026,9.975
2CXO J064918.6-043029,11.876,11.574000000000002,11.494000000000002
2CXO J064921.9-043046,15.222,14.9,14.599
2CXO J064927.6-043950,10.982,10.591,10.486
2CXO J064927.8-043217,11.659,11.347,11.25
2CXO J065714.5-081956,12.26,11.493,10.962
2CXO J065714.7-081951,13.991,12.504,10.718
2CXO J065744.0-560817,16.22,15.489,14.763
2CXO J065817.2-071235,9.664,9.332,9.013
2CXO J065920.5+141710,11.056,10.942,10.903
2CXO J070349.8-113117,14.033,13.197,12.954
2CXO J070352.4-112617,13.692,12.867,12.571
2CXO J070353.3-113450,13.44,12.479,11.925
2CXO J070413.4-112456,12.188,11.294,10.778
2CXO J070415.9-112608,12.905,12.145,11.737
2CXO J070426.5-113122,12.47,11.601,11.152
2CXO J070438.1-113123,7.392,7.416,7.415
2CXO J070625.1+390151,15.528,14.783,13.974
2CXO J070916.0-562203,7.957999999999998,7.829,7.763
2CXO J070932.4-005730,9.414,9.037,8.908
2CXO J070948.9-562219,7.576,7.402,7.341
2CXO J071100.0-563258,9.612,8.986,8.73
2CXO J071302.4+114616,14.882,14.677,14.002
2CXO J071550.1+471423,4.655,4.289,4.115
2CXO J071620.9-292101,9.705,9.757,9.801
2CXO J071708.8+454552,10.4,9.757,9.483
2CXO J071824.0-245358,14.929,14.408,14.007
2CXO J071824.6-245749,15.214,14.582,14.263
2CXO J071826.4-245453,15.0,14.299,14.054
2CXO J071826.8-245803,14.829,14.218,13.987
2CXO J071827.0-245951,15.754,15.077,14.763
2CXO J071827.9-245828,14.439,13.711,13.511
2CXO J071827.9-245837,15.347,14.532,14.399
2CXO J071827.9-245918,14.489,13.768,13.593
2CXO J071828.6-245831,14.507,13.824000000000002,13.677
2CXO J071829.0-245431,14.806,14.229,14.064
2CXO J071829.6-245823,15.748,15.113,14.675999999999998
2CXO J071830.0-245944,14.811,14.15,13.969
2CXO J071830.5-245721,15.648,15.031,14.864
2CXO J071831.7-245740,15.265,14.44,14.345
2CXO J071831.8-245652,14.296,13.572,13.265999999999998
2CXO J071831.9-245402,14.848,14.244000000000002,13.958
2CXO J071831.9-245817,15.084,14.553,14.248
2CXO J071832.4-245809,12.856,12.303,12.155
2CXO J071832.9-245722,14.633,15.322,14.042
2CXO J071833.8-245921,14.184,13.482,13.334
2CXO J071834.2-245529,14.92,14.056,13.916
2CXO J071834.4-245515,10.835,10.922,10.919
2CXO J071835.0-245915,15.23,14.507,14.326
2CXO J071835.2-250035,13.754,13.186,13.044
2CXO J071835.3-245851,15.48,14.809,14.636
2CXO J071835.6-245619,15.709,15.002,14.984000000000002
2CXO J071835.8-245733,16.141,15.49,15.064
2CXO J071836.3-245840,15.102,14.304,14.175
2CXO J071836.8-245605,10.116,10.158,10.146
2CXO J071837.1-250107,15.623,14.813,14.637
2CXO J071837.4-250129,15.28,14.509,14.175
2CXO J071837.5-245914,15.742,15.262,15.337
2CXO J071837.6-245706,15.494000000000002,14.743,14.327
2CXO J071837.9-245829,15.654000000000002,15.027,14.833
2CXO J071838.0-245549,13.619000000000002,12.937,12.716
2CXO J071838.1-245901,11.618,11.621,11.572
2CXO J071838.3-245819,9.831,9.911,9.891
2CXO J071838.5-245559,16.035,15.718,15.154000000000002
2CXO J071838.6-245803,14.51,13.838,13.65
2CXO J071838.6-245855,15.077,14.345,14.227
2CXO J071838.6-250107,15.233,14.47,14.273
2CXO J071838.8-245746,15.197,14.555,14.425999999999998
2CXO J071838.9-245847,14.166,13.578,13.220999999999998
2CXO J071839.2-245631,14.658,13.961,13.644
2CXO J071839.3-245404,14.932,14.163,13.97
2CXO J071839.3-245409,14.95,14.071,14.056
2CXO J071839.3-250137,15.453,14.668,14.441
2CXO J071840.1-245804,16.1,15.267,15.335
2CXO J071840.5-245958,13.451,12.844,12.567
2CXO J071840.6-245636,14.201,13.431,12.963
2CXO J071840.8-245747,16.317999999999998,15.344,15.356
2CXO J071840.8-245827,10.445,10.486,10.479
2CXO J071840.9-245817,15.45,14.884,14.839
2CXO J071841.0-245408,15.188,14.469,14.257
2CXO J071841.0-250011,9.155,9.238,9.265
2CXO J071841.4-245801,15.379,14.707,14.38
2CXO J071841.9-245850,14.597,13.871,13.63
2CXO J071842.7-245819,12.066,11.719,11.64
2CXO J071843.3-245402,13.015999999999998,13.988,12.645
2CXO J071843.3-245828,15.745,14.967,14.521
2CXO J071844.1-245415,14.597,13.882,13.699000000000002
2CXO J071844.6-245247,14.611,13.733,13.644
2CXO J071844.6-245751,14.915,14.09,13.872
2CXO J071844.6-245831,15.63,15.066,14.604
2CXO J071844.7-245629,15.031,14.285,14.021
2CXO J071845.2-245249,14.586,13.934,13.772
2CXO J071845.3-245833,15.021,14.371,14.157
2CXO J071845.3-245939,14.169,13.6,13.4
2CXO J071845.4-245805,15.555,14.925999999999998,14.685
2CXO J071845.5-245606,14.189,13.492,13.366
2CXO J071845.6-245346,14.914,14.216,13.937
2CXO J071845.7-245935,10.489,10.499,10.474
2CXO J071845.9-245640,15.206,14.447,14.224
2CXO J071846.0-245258,15.284,14.614,14.492
2CXO J071846.1-245747,10.318,10.324000000000002,10.316
2CXO J071846.2-245758,15.237,14.456,14.468
2CXO J071846.4-245312,11.882,11.663,11.589
2CXO J071846.4-245709,14.059,13.368,13.184
2CXO J071846.6-245841,14.437,13.728,13.515999999999998
2CXO J071846.7-245822,14.683,14.115,13.947
2CXO J071847.5-245833,14.229,13.543,13.302
2CXO J071847.7-245424,15.786,15.318,14.904000000000002
2CXO J071847.9-245711,15.038,14.352,14.02
2CXO J071848.0-245939,13.484000000000002,12.865,12.778
2CXO J071848.1-245513,14.880999999999998,14.109000000000002,13.856
2CXO J071848.1-245722,13.712,12.998,12.735
2CXO J071848.5-245655,8.6,8.632,8.727
2CXO J071849.1-250103,15.05,14.403,14.136
2CXO J071849.2-250048,14.781,14.065,13.715
2CXO J071849.4-245625,14.867,13.946,13.534
2CXO J071849.4-245637,14.797,13.988,13.831
2CXO J071849.6-245407,14.56,13.991,13.675999999999998
2CXO J071849.9-245857,16.218,15.653,15.246
2CXO J071850.1-245327,15.965,15.519,15.124
2CXO J071850.2-245337,15.635,14.823,14.434
2CXO J071850.5-245501,14.122,13.411,13.154000000000002
2CXO J071850.8-245703,13.523,12.925,12.793
2CXO J071851.1-245434,14.745,14.140999999999998,13.931
2CXO J071851.6-245326,15.544,14.821,14.534
2CXO J071851.7-245303,14.022,13.328,13.082
2CXO J071853.0-245550,15.513,14.778,14.367
2CXO J071853.1-245637,14.755,13.991,13.777
2CXO J071853.1-245756,14.199000000000002,13.294,12.93
2CXO J071853.2-245723,10.476,10.442,10.415
2CXO J071853.6-245918,15.836,15.117,15.1
2CXO J071854.3-245500,14.630999999999998,13.83,13.751
2CXO J071854.5-245729,11.925,11.81,11.758
2CXO J071855.5-245817,15.546,14.569,14.41
2CXO J071858.4-245741,10.529000000000002,10.412,10.355
2CXO J071903.4-250130,15.425,14.604,14.376
2CXO J071903.4-250145,15.088,14.558,14.279000000000002
2CXO J072132.0+274212,13.86,13.17,12.723
2CXO J072506.1+750158,8.346,7.9529999999999985,7.815
2CXO J072518.2+370518,16.689,16.125,15.059
2CXO J072656.5-020556,6.903,6.399,6.265
2CXO J072704.8-020430,16.521,15.574000000000002,14.797
2CXO J072739.9+242010,9.276,8.743,8.601
2CXO J072910.3+333634,16.244,15.437,14.518
2CXO J072910.7+205442,10.872,10.919,10.936
2CXO J072919.4-130820,5.206,4.725,4.497
2CXO J073016.5+495841,7.294,7.166,7.1160000000000005
2CXO J073106.8+392644,15.879,15.062,14.502
2CXO J073502.3+265911,15.041,14.529000000000002,13.863
2CXO J073547.4-321213,6.905,6.5779999999999985,6.457999999999998
2CXO J073719.8-304732,7.62,7.657,7.633999999999999
2CXO J073725.8+385206,7.599,7.542000000000002,7.522
2CXO J073733.0+392037,15.197,14.724,14.315
2CXO J073739.9+384413,15.808,14.825,14.585
2CXO J073802.3+383116,15.694,15.505,14.694
2CXO J074006.9+051353,6.047999999999999,6.082000000000002,6.057
2CXO J074134.0-145132,15.058,15.067,14.94
2CXO J074207.6+251726,17.238,16.715,15.890999999999998
2CXO J074312.5+742936,15.839,14.868,14.044
2CXO J074409.1+291451,12.732,11.91,11.2
2CXO J074521.7+473436,15.064,14.593,13.943
2CXO J074610.5+230710,17.117,16.395,15.478
2CXO J074618.6+230623,16.698,16.294,15.57
2CXO J074711.1+273903,16.86,16.055999999999994,15.757
2CXO J074836.1+240024,15.791,14.967,13.897
2CXO J075052.0+123104,15.95,15.345,14.974
2CXO J075054.6+425219,14.727,14.186,13.657
2CXO J075147.1-013646,8.691,8.076,7.997999999999998
2CXO J075248.6-493731,9.155,9.226,9.215
2CXO J075303.6-493646,5.15,5.346,5.268
2CXO J075643.7+445123,15.243,14.727,14.195
2CXO J075814.3-491441,5.017,5.001,4.87
2CXO J075928.2+301028,16.6,16.099,15.299
2CXO J075939.4+140543,16.313,15.733,15.186
2CXO J075952.6+141359,16.480999999999998,15.923,15.297
2CXO J080137.0+134022,16.42,15.997,15.741
2CXO J080203.0+435940,15.607,15.028,14.617
2CXO J080342.0+302254,15.111,14.473,13.873
2CXO J080500.6+102958,5.678,5.269,5.122000000000001
2CXO J080523.2+281815,15.121,14.538,13.925
2CXO J080534.9+240950,14.259,13.535,13.159
2CXO J080629.8+241955,15.138,14.436,14.140999999999998
2CXO J080757.5+043234,16.52,16.372,15.813
2CXO J080907.5+441641,15.901,15.223,14.791
2CXO J081013.0+345137,15.312,14.653,13.997
2CXO J081054.2+744711,8.414,8.115,8.107000000000001
2CXO J081228.3-311452,11.335,11.126,10.909
2CXO J081323.7+073405,15.017,14.6,14.028
2CXO J081420.2+383410,16.52,15.954,15.418
2CXO J081536.7+431455,17.643,16.122,15.509
2CXO J081550.2+250641,16.230999999999998,15.749,15.243
2CXO J081617.9+400045,16.395,15.644,15.255
2CXO J081949.2+495410,16.46,15.609000000000002,15.013
2CXO J082020.1+364004,16.039,15.773,14.579
2CXO J082053.5+074323,9.391,9.053,8.997
2CXO J082121.0-362902,5.587999999999999,5.659,5.725
2CXO J082231.9+055706,15.697,14.877,14.601
2CXO J082443.3+295923,14.102,13.068,11.899
2CXO J083255.6+182300,15.9,15.429,14.677
2CXO J083710.0+694155,5.523,5.0939999999999985,4.9910000000000005
2CXO J083710.4-531534,7.672999999999999,7.6720000000000015,7.666
2CXO J083712.9+145917,16.288,15.428,14.664
2CXO J083722.4+582501,16.859,16.073,15.934
2CXO J083749.6+364145,17.008,16.852,15.344
2CXO J083755.6+150149,9.012,8.84,8.787
2CXO J083827.7+194555,12.63,11.969,11.765
2CXO J083829.6+195145,11.67,11.063,10.931
2CXO J083835.6+194316,10.832,10.34,10.209
2CXO J083844.7-530526,6.5779999999999985,6.6,6.61
2CXO J083846.2+441923,17.118,16.322,15.408
2CXO J083851.0+195102,13.222,12.633,12.357
2CXO J083855.4+195033,14.395,13.764,13.576
2CXO J083859.9-530127,8.594,8.306000000000001,8.272
2CXO J083902.8+194329,8.366,8.126,8.125
2CXO J083905.1+194526,14.01,13.424,13.164
2CXO J083909.7+194659,12.181,11.54,11.347
2CXO J083931.1-401304,12.081,11.573,11.232
2CXO J084002.9-402458,13.056,12.533,12.202
2CXO J084019.1-401549,5.266,5.324,5.2879999999999985
2CXO J084019.5-401548,5.96,6.121,5.98
2CXO J084035.4+412645,16.721,16.507,15.6
2CXO J084058.6+412520,16.233,15.927,15.095999999999998
2CXO J084104.9+360450,17.628,16.357,14.912
2CXO J084106.7+031206,15.329,14.847,14.321
2CXO J084129.1-785303,11.809,11.241,10.983
2CXO J084135.0+010156,15.879,14.913,14.499
2CXO J084136.9-790330,10.349,9.647,9.415
2CXO J084143.9+130356,15.353,14.609000000000002,13.586
2CXO J084226.9-785748,10.777,10.099,9.855
2CXO J084312.1-790412,5.994,5.877000000000002,5.852
