name,fuv_mag,nuv_mag
2CXO J002401.5-721513,18.9854,13.5372
2CXO J002405.7-720452,,9.6463
2CXO J122515.0+125602,,22.0433
2CXO J122709.8+124854,,22.534000000000002
2CXO J123519.2+123314,,22.2462
2CXO J123527.7+121338,19.2275,18.1269
2CXO J123529.6+123106,,22.2868
2CXO J124210.4+115224,19.7453,20.111
2CXO J124332.0+113146,,21.0995
2CXO J124044.8+094840,20.3464,19.6972
2CXO J095942.0+024103,,22.9469
2CXO J100006.8+021235,,23.2046
2CXO J100046.2+014855,,22.6938
2CXO J100046.7+020404,22.0511,21.0799
2CXO J100047.7+020756,,22.8443
2CXO J100049.9+015231,,21.4092
2CXO J100049.9+020500,,21.2823
2CXO J100100.7+021640,21.561999999999998,20.871
2CXO J100115.2+024812,,22.6733
2CXO J100132.8+015759,,23.2006
2CXO J100152.8+020113,,23.0767
2CXO J100232.5+014008,,22.339000000000002
2CXO J004118.6+405159,,18.7813
2CXO J004119.0+405102,,21.6339
2CXO J104640.1+591843,,22.1182
2CXO J104646.3+591544,,22.2655
2CXO J104705.0+590728,19.6608,18.8925
2CXO J104706.9+591010,21.9388,21.3991
2CXO J232714.1+000955,,22.4585
2CXO J232736.4+000743,,21.834
2CXO J233331.1+000811,22.1794,21.6742
2CXO J122518.6+144545,19.534000000000002,18.902
2CXO J122243.0+154400,,21.2555
2CXO J033312.8-361153,,20.8853
2CXO J033754.9-354820,,21.1913
2CXO J033927.5-352449,,21.6256
2CXO J033930.6-354847,20.935,20.5589
2CXO J033941.1-354745,19.861,14.5149
2CXO J022933.3+005006,,22.1743
2CXO J115937.8+554623,20.0533,19.1625
2CXO J130217.6+002422,21.2045,20.3669
2CXO J165047.1+350438,,21.4364
2CXO J005734.9-272827,21.1235,20.1966
2CXO J005759.9-272126,,21.4377
2CXO J005900.7-273108,21.5132,20.6399
2CXO J033123.6-273631,,22.9532
2CXO J033156.8-280149,,22.3906
2CXO J033206.9-275610,,23.006999999999998
2CXO J033259.1-273611,,22.8777
2CXO J033318.4-273551,,22.9557
2CXO J005614.6-011828,,21.3374
2CXO J142354.9+240925,16.3206,16.7366
2CXO J151545.0+553518,,21.7605
2CXO J123636.6+621346,,21.7898
2CXO J123716.1+620708,21.7085,21.6944
2CXO J003452.2-434616,,21.1544
2CXO J003509.6-433917,,21.6728
2CXO J003547.3-430558,,22.0199
2CXO J003620.1-433926,,22.8471
2CXO J142555.1+373901,,22.2158
2CXO J121539.1+361931,,11.5227
2CXO J010702.1+005541,,21.3274
2CXO J031845.5-441831,20.0614,14.5311
2CXO J084902.2+450004,,22.186999999999998
2CXO J101331.3-004827,,22.749000000000002
2CXO J010621.2+322241,19.3161,14.5431
2CXO J001414.3-302239,,21.7351
2CXO J001424.2-301505,21.927,21.3343
2CXO J124152.5+411619,15.0865,14.6354
2CXO J122433.1+182046,22.2842,21.7575
2CXO J124913.8-055919,,20.8412
2CXO J032754.1+023342,,20.3642
2CXO J124020.6-113213,21.3008,21.1362
2CXO J145201.7+430640,,21.546
2CXO J145203.0+430542,,22.5853
2CXO J145215.6+430448,19.6476,19.3336
2CXO J145230.2+425635,,22.8828
2CXO J114314.7+510542,19.9863,20.0947
2CXO J102451.8+165956,20.7036,19.4511
2CXO J074545.0+392701,,20.9675
2CXO J014227.2+133456,21.8402,21.5241
2CXO J014251.7+133352,,20.2455
2CXO J054054.2-284347,21.136999999999997,20.2464
2CXO J091028.9+542718,19.5176,18.9084
2CXO J221453.8+140022,21.8623,19.5572
2CXO J105118.2+325752,18.491,17.6665
2CXO J033339.5-391841,,21.2033
2CXO J125851.4+235526,19.0775,18.6729
2CXO J010959.3+354206,,13.6541
2CXO J091747.0+415849,20.1114,19.2958
2CXO J091752.5+414529,,20.2074
2CXO J091828.5+415104,20.9931,19.8918
2CXO J033354.8-010923,,22.3938
2CXO J052828.1-392215,20.9853,16.2959
2CXO J100522.8-074105,,21.355999999999998
2CXO J002626.3+170938,22.0413,20.6811
2CXO J171707.1+430813,11.5053,9.9324
2CXO J083318.2+331350,,22.5874
2CXO J140338.5-335754,,21.5734
2CXO J212912.1+120752,20.3212,20.3011
2CXO J003922.4+005951,,21.1266
2CXO J144935.9+631835,,22.3332
2CXO J101739.5-012728,,21.1677
2CXO J051647.4+062404,19.8079,15.0725
2CXO J204716.9+105129,,18.15
2CXO J204726.7+105139,18.6388,13.829
2CXO J123651.1+453904,17.1169,16.6966
2CXO J113218.2-301952,,22.485
2CXO J113256.7-302821,20.2475,14.4036
