name,W1mag,W2mag,W3mag,W4mag
2CXO J213706.0+573201,10.827,10.77,7.637,4.63
2CXO J213706.4+573232,11.116,10.587,8.341000000000001,5.9620000000000015
2CXO J213707.0+572700,10.563,10.147,8.336,6.6
2CXO J213708.3+573351,8.708,8.738,8.61,7.186
2CXO J213709.0+572549,13.285,13.125,12.408,9.164
2CXO J213709.3+572948,10.844,10.309,8.056000000000001,5.4
2CXO J213710.2+573019,11.513,11.242,9.076,6.345
2CXO J213714.9+572912,12.452,12.379,11.211,7.845
2CXO J213715.4+572717,12.457,12.038,10.409,8.44
2CXO J213715.9+572659,10.097,9.618,7.332999999999998,5.085
2CXO J213716.3+572640,11.615,10.872,8.613999999999999,5.6320000000000014
2CXO J213718.4+573121,9.934,9.932,9.724,8.116
2CXO J213719.7+573104,13.031,13.03,12.128,8.901
2CXO J213720.2+572515,10.772,10.800999999999998,10.78,8.506
2CXO J213724.5+572418,8.894,8.929,8.552,6.895
2CXO J213727.2+573129,10.683,10.003,7.757999999999999,5.684
2CXO J213728.0+572915,12.101,12.057,12.194,9.345
2CXO J213729.1+573253,10.550999999999998,9.949,7.818,5.829
2CXO J213730.7+573427,12.562,12.515,12.51,8.251
2CXO J213732.9+572827,12.616,12.37,10.134,7.411
2CXO J213738.4+572607,13.841,13.755999999999998,13.011,9.322
2CXO J213738.4+573140,10.544,10.302,9.354,6.935
2CXO J213738.8+572937,10.924,10.329,8.338,6.087999999999999
2CXO J213740.9+573336,7.383999999999999,7.45,6.707999999999998,4.316
2CXO J213741.0+572800,13.036,12.907,12.784,9.464
2CXO J213749.2+573158,13.166,13.203,12.464,8.217
2CXO J213750.1+573341,12.034,11.924,11.845,7.338999999999999
2CXO J213750.2+573010,13.261,13.111,12.389,8.94
2CXO J213751.1+572750,12.007,11.61,9.79,7.322999999999999
2CXO J114522.3+472434,14.97,13.542,10.512,8.006
2CXO J114636.7+472313,15.723,14.339,10.967,8.387
2CXO J101331.3-004827,17.01,15.436,11.942,8.601
2CXO J101407.1-005425,15.528,14.874,11.784,8.815
2CXO J122700.1+215657,14.8,13.817,11.31,8.441
2CXO J015234.8-134737,14.355,13.727,10.767,8.288
2CXO J015249.7-134216,16.579,16.029,13.074000000000002,9.217
2CXO J015301.7-134630,16.246,15.505,13.023,8.961
2CXO J015306.7-134534,15.435,14.765,12.767,9.342
2CXO J015308.0-135802,16.227,14.668,11.344,8.767000000000001
2CXO J015312.3-135724,16.679000000000002,15.153,12.394,9.469
2CXO J052116.1-252958,15.654000000000002,15.140999999999998,11.779000000000002,8.82
2CXO J052129.0-253032,15.621,14.956,12.875,9.276
2CXO J173300.1-241924,7.195,7.282999999999999,7.324,7.182
2CXO J173322.4-240804,9.162,9.125,9.399,8.347999999999999
2CXO J144642.7+012552,14.155,12.539,9.157,7.062
2CXO J194252.6+231822,10.349,9.858,8.41,5.4220000000000015
2CXO J194302.7+231823,10.514,10.541,10.775,8.455
2CXO J194304.1+231312,11.001,10.695,5.895,4.022
2CXO J194306.7+231612,8.519,8.549,8.802,6.685
2CXO J194310.9+231745,7.631,7.609,7.56,5.831
2CXO J194316.7+232208,10.656,10.719,8.579,7.522
2CXO J194323.2+232326,8.07,8.062999999999999,8.385,7.853
2CXO J194323.3+232036,12.28,11.775,11.715,6.684
2CXO J194324.4+232012,11.592,11.089,9.609,6.122000000000001
2CXO J194327.5+232622,11.354,10.855,9.401,7.976
2CXO J194327.6+232045,11.948,11.461,5.997000000000001,6.832999999999998
2CXO J010621.2+322241,8.702,8.728,8.68,8.845
2CXO J131132.8+220400,16.207,14.755999999999998,12.052,8.748
2CXO J171952.9+263003,9.167,10.148,9.559,9.298
2CXO J172026.4+263815,15.331,14.064,11.251,9.016
2CXO J135317.7+332927,10.131,9.081,5.255,2.539
2CXO J135419.9+325547,10.931,10.838,8.093,5.789
2CXO J052500.1+013826,9.552,9.582,9.856,9.06
2CXO J001251.5-302231,17.167,16.585,12.35,9.116
2CXO J001321.5-301715,16.453,15.273,12.140999999999998,9.104
2CXO J001404.4-302504,15.948,14.419,11.575,8.488
2CXO J001414.3-302239,15.207,14.7,12.045,8.612
2CXO J001424.2-301505,16.957,15.392,12.613,8.857999999999997
2CXO J001457.1-302645,17.421,15.876,12.277,9.192
2CXO J154140.9+662237,16.598,15.322,12.634,9.847
2CXO J024323.2+372042,16.395,15.662,12.255,9.079
2CXO J024330.0+372028,11.364,11.379,8.112,5.394
2CXO J085232.5+331724,15.308,13.800999999999998,10.717,9.043
2CXO J124142.6+412259,14.408,13.811,11.242,9.066
2CXO J124235.0+411313,13.847,12.861,9.613,7.434
2CXO J005432.0-373743,16.342,15.095,10.957,8.509
2CXO J005500.9-373948,15.274,14.95,11.289,8.411
2CXO J005504.8-374143,14.086,13.642,10.131,8.333
2CXO J005603.4-374333,16.166,15.063,11.663,9.294
2CXO J230146.5+590235,10.3,10.304,10.162,7.822
2CXO J230319.6+584528,10.441,10.475,10.875,9.264
2CXO J122433.1+182046,16.836,15.592,12.492,9.338
2CXO J124824.4-054558,15.011,13.807,11.505999999999998,8.808
2CXO J124846.8-054852,14.327,13.121,10.398,8.795
2CXO J124913.8-055919,12.944,11.652,8.154,5.971
2CXO J011513.1+002013,16.206,15.082,11.74,8.673
2CXO J192305.3+045719,13.839,13.845999999999998,12.066,7.37
2CXO J230218.1+084408,15.723,14.583,11.538,8.874
2CXO J230246.0+084522,15.425,14.519,11.098,8.542
2CXO J230254.4+083904,14.236,13.382,10.509,7.69
2CXO J230301.0+084658,16.059,15.244000000000002,12.211,8.638
2CXO J051955.4-455725,14.49,13.556,10.521,7.93
2CXO J032754.1+023342,11.417,11.439,9.741,7.289
2CXO J155633.7+351757,13.195,11.737,8.765,6.682
2CXO J165444.8-365318,5.589,4.8,3.032,0.888
2CXO J142724.9-023340,16.415,15.019,11.565,8.398
2CXO J142808.8-023124,14.211,13.586,11.261,8.235
2CXO J121007.7+392312,15.19,14.677,11.521,8.846
2CXO J121017.6+392128,16.262,15.553,12.944,8.722000000000001
2CXO J121022.3+392316,15.422,14.470999999999998,11.908,8.596
2CXO J121047.2+392312,16.791,16.199,12.800999999999998,9.332
2CXO J122134.8+042315,14.283,13.036,10.223,7.947999999999999
2CXO J122151.5+043006,14.889,15.025,10.805,8.863999999999997
2CXO J181905.0-252220,7.851,7.876,7.903,8.651
2CXO J014049.1-083943,14.118,13.813,11.763,8.782
2CXO J141908.2+062836,13.278,12.084,9.135,6.888
2CXO J162322.9-262216,7.77,7.787000000000001,7.829,7.73
2CXO J095241.4+515848,13.232,12.328,9.731,7.244
2CXO J095243.0+515121,14.001,12.882,10.026,7.401
2CXO J083555.4-431108,10.703,10.279000000000002,9.61,8.591000000000001
2CXO J083612.1-432345,7.87,7.903,7.951,8.315
2CXO J225724.7-410343,15.068,14.238,9.594,6.604
2CXO J073509.1+654024,7.095,7.12,7.1110000000000015,7.144
2CXO J073632.1+653031,17.182000000000002,15.995,12.938,9.326
2CXO J073632.1+653201,15.714,15.105,11.723,8.7
2CXO J073642.0+653651,13.589,13.212,8.943999999999997,6.8870000000000005
2CXO J073648.4+654108,16.719,16.003,12.661,9.033
2CXO J073650.0+653603,11.717,11.522,9.411,7.903
2CXO J073653.8+653331,14.767,14.509,10.640999999999998,8.72
2CXO J073653.9+653535,12.392,12.018,7.97,6.355
2CXO J073654.3+654015,14.842,14.803,12.719,8.712
2CXO J073708.5+654214,14.681,13.859000000000002,9.722,6.784
2CXO J073711.1+652826,16.749000000000002,16.543,13.012,9.389
2CXO J073714.8+653429,15.262,14.956,12.452,9.093
2CXO J073717.0+653557,13.978,13.2,9.793,7.511
2CXO J073717.8+652953,16.387999999999998,15.130999999999998,11.865,9.181
2CXO J073719.2+653051,16.279,15.568,12.588,9.19
2CXO J073725.7+653215,16.14,15.164,11.217,9.171
2CXO J073726.0+653656,16.867,15.143,11.896,8.821
2CXO J073726.1+653922,16.492,15.779000000000002,12.944,9.35
2CXO J073731.1+653903,15.767,15.545,12.404000000000002,9.407
2CXO J073731.6+653158,15.114,14.845,12.970999999999998,8.85
2CXO J073733.4+653307,15.896,15.032,11.646,8.839
2CXO J073736.6+653251,18.35,15.925,12.599,9.229
2CXO J073740.5+653140,16.197,15.784,12.722,9.106
2CXO J073740.5+653521,16.822,15.255,12.921,8.948
2CXO J073743.6+653345,14.849,14.697,12.919,8.804
2CXO J073747.0+653630,17.149,16.082,12.796,9.352
2CXO J073750.2+653432,16.552,16.82,12.811,9.089
2CXO J073752.9+653407,15.964,15.562,12.299,8.844
2CXO J073800.3+653208,15.331,14.938,11.952,8.831
2CXO J073804.0+653229,15.744000000000002,15.257,12.37,8.844
2CXO J073823.8+653639,16.965,16.147000000000002,12.475,8.851
2CXO J124020.6-113213,14.195,13.185,10.725,8.066
2CXO J124213.8-112510,14.907,13.916,11.264,9.171
2CXO J125657.7+472019,15.239,13.809,9.948,7.417999999999998
2CXO J142610.5+441124,14.52,13.532,10.405,8.229
2CXO J142701.2+441657,14.708,13.562,11.140999999999998,9.157
2CXO J145055.0+000423,15.677,14.598,11.59,9.129
2CXO J145120.6+000222,18.355,16.252,13.057,9.41
2CXO J135723.3+622803,15.282,13.981,11.431,9.151
2CXO J135815.1+623105,15.583,15.489,13.334,9.522
2CXO J140041.1+622515,16.172,14.901,11.663,8.567
2CXO J145150.1+430758,17.609,17.012999999999998,13.233,9.161
2CXO J145151.3+430256,16.632,15.917,12.985,9.55
2CXO J145200.2+430348,18.236,16.089000000000002,12.81,9.748
2CXO J145201.7+430640,15.385,14.707,11.289,8.568
2CXO J145209.4+430101,16.796,16.053,13.136,9.051
2CXO J145210.2+430525,16.957,15.646,12.785,9.26
2CXO J145215.6+430448,14.033,13.315,10.288,8.036
2CXO J145230.2+425635,15.658,15.586,13.098,9.403
2CXO J120104.6+575846,15.21,14.113,11.206,9.244
2CXO J120106.1+580336,15.549,14.42,11.848,8.615
2CXO J120205.0+575538,8.74,8.796,8.792,8.823
2CXO J120233.3+580501,15.904000000000002,15.204,11.741,9.389
2CXO J213944.9-234656,17.052,16.399,12.677,9.113
2CXO J214001.4-234113,15.16,14.79,12.515,8.389
2CXO J214010.4-233905,15.806,15.812,12.294,8.65
2CXO J214018.0-234920,16.073,14.774,12.014,8.453
2CXO J214018.3-234056,16.413,14.987,11.877,8.863999999999997
2CXO J192414.7+501519,8.541,8.424,7.064,5.516
2CXO J034328.2+320159,9.38,8.831,7.38,5.355
2CXO J034333.6+320145,11.973,11.727,9.891,7.643
2CXO J034344.6+320817,10.559,10.405,8.039,4.632
2CXO J034348.7+320733,11.26,11.153,10.608,8.529
2CXO J034353.7+320730,12.309,12.067,9.457,8.437000000000001
2CXO J034356.4+320959,13.536,13.248,8.853,7.0760000000000005
2CXO J034359.2+320556,12.896,12.616,7.938,5.859
2CXO J034402.3+321016,13.556,13.286,11.409,8.208
2CXO J034403.6+320233,12.399,12.079,11.586,8.305
2CXO J034404.1+320716,11.419,11.262,7.185,5.367000000000001
2CXO J034404.4+320453,12.316,12.015999999999998,7.215,4.753
2CXO J034404.9+320953,10.358,10.351,11.138,7.932
2CXO J034406.1+320706,11.622,11.334,7.331,5.797999999999999
2CXO J034406.7+320753,11.146,10.692,7.707000000000002,5.857
2CXO J034407.5+320408,11.8,11.417,6.8260000000000005,4.171
2CXO J034407.7+320504,11.804,11.755999999999998,6.272,5.287000000000001
2CXO J034409.1+320237,11.031,9.715,6.348,3.4410000000000003
2CXO J034411.2+320612,10.864,10.893,7.997999999999998,5.971
2CXO J034412.7+321054,13.127,12.778,9.809,7.127000000000002
2CXO J034412.8+321315,12.737,12.171,7.642,5.372000000000001
2CXO J034413.5+321554,11.159,11.021,8.006,5.325
2CXO J034415.5+320921,12.856,12.415,8.662,6.176
2CXO J034416.4+320954,10.253,10.211,8.77,6.408
2CXO J034419.0+321717,3.809,3.239,3.886,3.748
2CXO J034419.1+320559,12.475,12.102,6.91,5.209
2CXO J034419.1+320931,9.652,9.618,7.957999999999998,5.9270000000000005
2CXO J034419.5+320225,12.902,12.656,8.44,5.795
2CXO J034420.2+320543,12.211,11.718,6.449,4.36
2CXO J034421.2+320502,10.985,10.751,6.337999999999999,3.886
2CXO J034421.2+321156,11.185,10.984000000000002,8.014,5.926
2CXO J034422.2+320542,10.064,9.728,5.8439999999999985,3.218
2CXO J034423.9+321059,9.82,9.737,7.707999999999998,5.689
2CXO J034425.3+321012,11.119000000000002,10.433,7.519,5.037
2CXO J034425.5+320616,10.482,10.125,6.516,4.293
2CXO J034426.6+320820,9.915,9.27,6.7,3.71
2CXO J034427.2+320717,12.887,12.184,7.965,8.27
2CXO J034428.4+320722,10.521,10.479,9.559,6.864
2CXO J034429.5+320404,11.786,11.347,7.467,4.323
2CXO J034429.7+321039,9.647,9.122,6.2120000000000015,3.005
2CXO J034429.9+320920,10.911,10.728,7.145,4.166
2CXO J034430.2+320742,12.17,11.999,8.769,6.292999999999998
2CXO J034430.2+321135,12.861,11.339,8.597999999999999,4.9910000000000005
2CXO J034430.7+320955,9.256,9.189,5.744,3.4810000000000003
2CXO J034431.0+320545,12.517,12.166,8.205,7.752999999999999
2CXO J034431.5+320844,9.428,9.346,5.98,2.527
2CXO J034431.6+320653,12.442,12.329,7.786,5.6770000000000005
2CXO J034432.7+320915,10.598,10.047,6.319,4.397
2CXO J034434.1+320946,6.289,6.3870000000000005,5.482,0.569
2CXO J034435.5+320804,11.781,11.374,6.4060000000000015,7.146
2CXO J034435.6+320452,11.752,11.244000000000002,7.225,4.638
2CXO J034435.9+320924,11.326,10.077,7.1389999999999985,2.217
2CXO J034436.9+320645,7.763,7.542000000000002,6.347,4.134
2CXO J034436.9+320833,11.113,10.707,7.569,3.293
2CXO J034437.1+320915,10.738,10.142,6.6610000000000005,2.54
2CXO J034437.3+320611,10.705,10.685,8.059,5.901
2CXO J034437.3+320710,11.541,11.132,7.1720000000000015,5.058
2CXO J034437.8+321007,11.482,10.970999999999998,7.298999999999999,3.518
2CXO J034437.9+320329,9.763,9.248,6.2010000000000005,3.776
2CXO J034437.9+321136,11.46,10.985,8.277000000000001,4.2
2CXO J034438.5+320506,10.677,10.319,7.29,4.704
2CXO J034438.6+320856,11.025,10.505,6.624,5.147
2CXO J034438.8+320636,12.457,11.954,8.102,4.45
2CXO J034440.2+320933,10.894,10.16,5.973,3.245
2CXO J034441.3+320451,12.882,12.49,7.4860000000000015,4.796
2CXO J034442.5+321002,11.084,10.241,7.144,4.363
2CXO J034442.7+320833,11.08,10.459,7.47,5.009
2CXO J034443.0+321014,11.809,11.154000000000002,7.954,6.005
2CXO J034443.7+321030,10.377,9.699,6.8370000000000015,4.011
2CXO J034444.8+321105,11.565,11.268,8.136000000000001,4.916
2CXO J034445.0+321412,11.248,10.929,8.753,6.154
2CXO J034446.3+321116,11.257,10.838,6.5310000000000015,4.395
2CXO J034447.6+321911,9.13,9.043,6.574,5.021
2CXO J034448.8+321321,11.679,11.431,9.574,7.477
2CXO J034452.7+320055,11.314,11.089,10.241,7.963999999999999
2CXO J034500.6+320819,12.867,12.562,7.551,5.275
2CXO J034501.5+321051,10.615,10.577,7.7,5.476
2CXO J034505.1+320954,11.584,11.44,8.386000000000001,7.387
2CXO J034507.6+321027,9.281,9.29,7.84,6.367000000000001
2CXO J034507.7+320026,9.598,9.601,9.707,8.286
2CXO J034516.0+320619,8.33,7.502000000000002,5.4529999999999985,3.45
2CXO J195001.0+262934,8.498,8.43,7.158,4.801
2CXO J140048.8+025852,17.084,15.44,12.398,8.856
2CXO J140051.2+025905,15.342,14.856,12.607,9.211
2CXO J174948.2-370127,5.449,3.604,,-0.887
2CXO J174951.5-370236,2.323,1.491,0.255,0.341
2CXO J114314.7+510542,15.652,14.509,11.243,9.24
2CXO J023530.4-523043,14.76,14.126,11.435,9.043
2CXO J102451.8+165956,15.005,14.039,11.39,8.64
2CXO J135547.6+181957,17.628,16.883,12.827,9.439
2CXO J134420.9+000227,17.361,16.169,12.071,8.799
2CXO J134425.9-000056,15.087,13.798,10.761,8.221
2CXO J235456.4+292832,6.728,6.809,6.8660000000000005,6.864
2CXO J095404.9+174218,15.630999999999998,14.455,11.220999999999998,8.25
2CXO J095448.7+181455,16.373,15.462,12.224,8.759
2CXO J032851.0+311631,11.79,11.314,9.585,7.324
2CXO J032853.9+311809,10.303,9.494,7.256,4.915
2CXO J032854.0+311654,11.23,10.607,8.591000000000001,6.41
2CXO J032854.6+311651,9.542,8.927999999999997,6.974,4.5139999999999985
2CXO J032855.2+311735,13.099,12.759,11.361,7.3439999999999985
2CXO J032856.2+311745,11.796,11.456,10.483,7.143
2CXO J032858.0+311803,11.241,11.084,11.209,7.467
2CXO J032858.4+312217,8.571,6.901,4.413,1.888
2CXO J032859.3+311548,9.046,7.82,5.178,2.23
2CXO J032900.3+311338,11.149,10.899,10.606,6.4220000000000015
2CXO J032900.3+312045,11.339,10.213,10.804,3.866
2CXO J032903.3+311839,13.29,12.648,11.63,8.687000000000001
2CXO J032911.3+311717,12.657,12.369000000000002,11.678,7.195
2CXO J032918.7+312325,9.486,8.792,5.539,3.045
2CXO J032919.7+312457,7.984,7.768,4.151,1.85
2CXO J032921.8+311536,8.709,8.215,6.869,4.782
2CXO J032923.1+312030,10.561,10.045,7.898,5.2620000000000005
2CXO J032923.1+312652,11.56,10.912,8.392000000000001,5.6770000000000005
2CXO J032923.7+312509,11.174,10.77,5.408,3.575
2CXO J032924.8+312406,12.911,12.372,7.282,4.214
2CXO J032932.8+312712,11.782,11.371,9.336,6.816
2CXO J074542.3+393248,6.2639999999999985,6.207999999999998,6.291,6.207000000000002
2CXO J074545.0+392701,15.848,14.907,11.494000000000002,8.527999999999999
2CXO J205552.5-045202,12.578,11.428,8.628,6.4110000000000005
2CXO J205603.1-043614,15.327,15.214,11.684,8.187000000000001
2CXO J205605.5-044058,16.141,15.318,11.444,7.935
2CXO J205606.7-043725,15.833,14.220999999999998,11.41,8.228
2CXO J205608.9-043539,16.82,15.492,11.244000000000002,7.882999999999999
2CXO J205609.4-043833,16.102,15.435,11.168,7.792000000000002
2CXO J205614.9-044136,17.483,16.035,11.03,8.31
2CXO J205618.7-043429,16.257,15.946,11.295,8.39
2CXO J205624.8-043534,15.645,15.145,11.628,7.855
2CXO J205629.2-043416,16.773,15.784,11.39,8.061
2CXO J205631.4-043615,17.246,15.487,11.567,7.713999999999999
2CXO J045529.3-662311,12.621,12.439,7.94,3.582
2CXO J045604.5-662358,15.375,15.868,12.683,6.813
2CXO J045642.5-662518,12.982,12.647,7.468,3.599
2CXO J045643.2-662502,11.674,11.354,6.626,1.68
2CXO J045658.7-662439,11.666,11.265999999999998,6.931,3.492
2CXO J045700.9-662357,12.918,12.35,8.163,2.927
2CXO J045714.8-662226,14.338,13.815,8.541,5.336
2CXO J045716.9-662323,10.341,9.529,4.52,1.255
2CXO J014227.2+133456,15.69,15.121,12.371,9.029
2CXO J014251.7+133352,16.014,14.798,11.758,9.013
2CXO J212501.2-081328,12.668,11.492,8.875,6.865
2CXO J090934.4+110549,14.720999999999998,13.618,10.9,8.504
2CXO J090948.6+105634,13.906,13.292,10.323,7.997999999999998
2CXO J084136.3+130857,16.169,15.18,11.243,9.114
2CXO J053923.5-284223,13.683,12.261,9.497,7.426
2CXO J053944.6-284550,9.531,9.535,9.518,9.007
2CXO J053956.9-285026,16.147000000000002,15.274,12.453,8.756
2CXO J053957.0-285108,16.692,15.89,13.015,8.879
2CXO J053957.1-284913,17.444000000000006,16.897000000000002,12.858,9.285
2CXO J054054.2-284347,15.213,14.227,11.507,8.399
2CXO J174058.3-534153,13.390999999999998,13.428,10.395,8.823
2CXO J174118.3-534227,11.456,11.483,11.323,8.936
2CXO J095539.4+411729,15.056,14.523,12.802,9.072
2CXO J095542.1+411656,16.611,15.994000000000002,12.564,8.826
2CXO J095544.8+410755,15.879,14.552,10.818,8.308
2CXO J095548.1+410955,15.817,14.519,11.118,9.069
2CXO J095640.4+411043,17.551,15.967,12.356,8.575
2CXO J064010.3+093854,11.257,11.241,8.076,6.125
2CXO J064011.1+093806,10.859000000000002,10.456,8.037,5.629
2CXO J064019.7+093148,13.602,13.423,11.681,8.83
2CXO J064026.4+093521,13.097,13.271,9.511,7.101
2CXO J064028.8+093305,12.667,12.5,10.464,7.595
2CXO J064030.8+093440,9.787,9.302,7.2010000000000005,5.118
2CXO J064036.1+092803,13.512,13.311,11.445,8.484
2CXO J064037.1+093109,12.194,12.086,11.456,8.255
2CXO J064037.8+093454,11.302,10.932,7.381,5.774
2CXO J064038.6+093657,12.3,12.255,9.578,6.403
2CXO J064039.3+093445,8.499,7.582999999999998,4.825,2.41
2CXO J064040.0+093503,10.303,9.843,6.812,4.63
2CXO J064041.0+093357,12.041,11.616,8.423,5.541
2CXO J064042.1+093337,8.94,8.48,6.404,2.813
2CXO J064042.2+093424,12.96,12.776,7.687,5.478
2CXO J064042.4+093220,12.254,12.271,9.647,6.652
2CXO J064042.7+093334,11.246,10.84,9.954,6.853
2CXO J064043.3+093034,11.734000000000002,11.158,9.361,8.263
2CXO J064043.4+092840,12.119000000000002,11.914,11.583,8.32
2CXO J064043.6+093511,12.752,12.773,7.405,4.96
2CXO J064043.6+093835,13.439,13.255,9.568,6.564
2CXO J064044.1+092354,12.36,12.343,10.689,8.244
2CXO J064044.5+093226,12.882,12.623,9.995,6.943
2CXO J064045.1+092844,10.813,10.65,9.784,6.276
2CXO J064045.8+093844,12.084,11.873,9.89,7.661
2CXO J064047.2+093109,12.112,11.859000000000002,9.901,7.001
2CXO J064047.9+093303,13.515,13.451,10.884,8.474
2CXO J064048.1+092411,9.735,9.759,9.801,8.365
2CXO J064048.1+092700,12.795,12.671,11.64,8.102
2CXO J064048.2+093638,11.877,11.786,10.427,7.797999999999999
2CXO J064048.5+093416,13.986,13.581,11.515,7.233
2CXO J064048.8+092156,10.576,10.62,10.640999999999998,8.118
2CXO J064048.8+094325,10.429,9.723,7.26,4.779
2CXO J064049.1+093736,11.242,10.872,7.904,4.59
2CXO J064049.8+093649,10.521,10.117,8.5,6.355
2CXO J064050.0+093039,12.69,12.541,10.633,8.202
2CXO J064050.7+094156,13.616,13.284,9.993,8.083
2CXO J064051.3+093013,12.821,12.628,10.606,7.66
2CXO J064051.4+093714,12.56,12.663,11.178,7.655
2CXO J064051.5+092844,11.107,10.793,8.632,5.824
2CXO J064051.5+094324,10.6,10.246,7.49,4.811
2CXO J064052.0+092913,12.577,12.048,9.056,6.684
2CXO J064052.8+092624,12.23,11.699000000000002,10.815,7.774
2CXO J064053.7+093038,10.193,10.204,9.969,7.037000000000001
2CXO J064054.0+092951,12.517,12.42,8.861,6.216
2CXO J064055.2+093008,13.94,13.624,9.847,6.938
2CXO J064055.2+093959,11.82,11.311,8.134,5.569
2CXO J064055.5+093824,12.758,12.388,10.061,6.254
2CXO J064055.8+093717,13.402,13.28,10.465,7.41
2CXO J064056.0+094254,12.841,12.723,8.468,6.315
2CXO J064056.2+093417,13.008,10.777,7.7189999999999985,4.905
2CXO J064056.2+093932,11.563,10.925999999999998,9.346,6.853
2CXO J064056.3+093553,10.152,9.469,7.651,4.7780000000000005
2CXO J064056.4+092953,12.378,12.094,8.725,6.028
2CXO J064056.7+093014,10.975,10.843,9.24,5.933
2CXO J064056.9+093301,11.214,10.116,6.772,4.12
2CXO J064057.4+092923,12.86,12.591,8.408,5.4929999999999986
2CXO J064057.6+093150,13.671,13.365,11.171,6.965
2CXO J064057.7+093050,11.624,11.5,8.424,5.994
2CXO J064057.8+094120,10.189,9.414,7.586,5.711
2CXO J064058.3+092724,12.56,12.361,10.084,5.813
2CXO J064058.7+093918,12.562,12.4,10.511,8.118
2CXO J064058.8+093057,9.858,9.541,7.181,4.964
2CXO J064058.9+092852,11.742,11.376,8.397,5.579
2CXO J064059.2+093325,8.901,8.229,6.021,2.772
2CXO J064059.4+092951,11.619000000000002,11.086,7.763,5.043
2CXO J064059.5+093906,11.261,10.565,8.499,6.5120000000000005
2CXO J064059.6+092843,10.94,10.125,7.178,4.89
2CXO J064100.2+093907,13.825,13.675999999999998,11.22,8.309
2CXO J064100.5+092915,10.595,10.139,8.129,5.227
2CXO J064100.6+092410,9.932,9.96,10.498,7.174
