name,ok,ra,dec,offset,cat_ra,cat_dec,cat_name,catalog,our_class,mw_class,mw_subclass,mw_ref,sep
2CXO J134447.4+555411,1,206.1977035572695,55.903174054077,0.4777489253896438,206.1979,55.9031,MARK  273X       ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.605122
2CXO J171712.8+304616,1,259.3033537924289,30.771224689444452,0.4787281323573978,259.3033,30.7711,SDSS J17172+3046 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.414303
2CXO J124823.9-195918,1,192.09966927231042,-19.98848398955491,0.47889956196241495,192.0996,-19.9886,PKS 1245-19      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.542451
2CXO J113724.0+300337,1,174.3501538603698,30.06030258999623,0.4794880824020543,174.35,30.0603,SDSS J11374+3003 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.487501
2CXO J091107.8+541824,1,137.78267668141984,54.3066721718736,0.4796389497474566,137.7829,54.3067,CXO J09111+5418  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.505111
2CXO J120636.1+281659,1,181.6508171318189,28.28329812113464,0.4798928625073461,181.6509583,28.28325,BSD 56- 239                ,SKIFF,STAR,STAR,K2,1947BSD...C03....0S,0.479892
2CXO J122652.0-001159,1,186.71672986599515,-0.19986971378013216,0.4811958000251239,186.7167,-0.2,SDSS J12268-0011 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.520776
2CXO J123716.1+620708,1,189.3173862025227,62.11889913964858,0.4818312642987093,189.3171,62.1189,B01.276          ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.511745
2CXO J143830.2+353915,1,219.62603838518382,35.654373877361586,0.4820139680960464,219.6262,35.6544,SDSS J14385+3539 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.668506
2CXO J023101.4+002403,1,37.756237425824224,0.4009188241221263,0.4834534324176528,37.7563,0.4008,SDSS J02310+0024 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.312265
2CXO J144935.9+631835,1,222.3998922366859,63.309970667427464,0.4841981366487732,222.3996,63.31,SDSS J14495+6318 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.511061
2CXO J114900.1+592224,1,177.25057248842828,59.373531744788195,0.4842276178391312,177.2508,59.3736,SDSS J11490+5922 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.556483
2CXO J100040.1+024751,1,150.1673787494357,2.797558988563776,0.4849499210912458,150.1675,2.7975,SDSS J10006+0247 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.48495200000000005
2CXO J095840.3+020807,1,149.66802252616316,2.1353563363472343,0.4852073885987096,149.6679,2.1353,COSM J09586+0208 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.472915
2CXO J071848.1-245513,0,109.70081577139263,-24.92048949599712,0.4853313684679975,109.70095829999998,-24.920527800000002,Cl* NGC 2362 D 97          ,SKIFF,STAR,YSO,2,2011A&A...531A.141D,0.42155200000000004
2CXO J092347.9+310754,1,140.94975320445852,31.13166863816357,0.4854170458153244,140.9496,31.1317,B2 0920+31B      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.524522
2CXO J004821.6-285207,1,12.090094523435084,-28.868706614609014,0.4859158476032102,12.09,-28.8686,2QZ J004821-2852 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.45528500000000005
2CXO J100158.0+014621,1,150.49168853409788,1.7726347331046663,0.4867906983467477,150.4917,1.7725,COSM J10019+0146 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.49118900000000004
2CXO J005734.9-012327,1,14.395442310457153,-1.3909713946002091,0.4873776296878905,14.3954,-1.3911,3C  29.0         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.5107659999999999
2CXO J100201.3+024029,1,150.5055137752966,2.674773696667045,0.4876349393714588,150.5054,2.6747,COSM J10020+0240 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.39464899999999997
2CXO J221756.6-594130,1,334.4860605626592,-59.69193444305222,0.489344212256205,334.4858,-59.6919,RXS J22179-5941  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.414851
2CXO J141449.5+361240,1,213.70653608711723,36.211131790460364,0.489670572371997,213.7067,36.2111,SDSS J14148+3612 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.38755100000000003
2CXO J033214.9-275127,1,53.06242716789933,-27.857619853690085,0.4898011667148933,53.0625,-27.8575,CDFS J03322-2751C,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.48980200000000007
2CXO J124052.8-364521,1,190.2202550005479,-36.75587132227431,0.4907491007123857,190.2204,-36.7558,IC 3639          ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.48719399999999996
2CXO J033339.5-391841,1,53.41460771243169,-39.31153619472477,0.4907713870446942,53.4146,-39.3114,RXS J03336-3918  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.534354
2CXO J122824.2+114349,1,187.100888230136,11.73040547856618,0.4908230430981961,187.1008,11.7303,SDSS J12284+1143 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.498508
2CXO J123635.5+621424,1,189.14820321201728,62.24012876841072,0.4911537007849672,189.1483,62.24,SMM J12365+6214  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.5121060000000001
2CXO J035135.7-274435,1,57.899046386918315,-27.743088338217845,0.4912327406643221,57.8992,-27.7431,PKS 0349-27      ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.401539
2CXO J091059.3+541716,1,137.74748756603643,54.287963629545686,0.4916284353429993,137.7475,54.2881,CXO J09109+5417  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.333557
2CXO J121651.8+375438,1,184.2159683867857,37.91083163975789,0.4916429224542716,184.2158,37.9108,MS 12143+3811    ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.384569
2CXO J150953.2+570547,1,227.47194690583802,57.09659127235944,0.4927926771713265,227.4721,57.0967,CXO J15098+5705  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.38099299999999997
2CXO J020011.5-093126,1,30.048031578978282,-9.523943840809237,0.4930957817000111,30.0479,-9.5239,SDSS J02001-0931 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.452176
2CXO J133402.5+375129,1,203.51057341204944,37.85810597294514,0.4933611747062188,203.5104,37.8581,Q 1331+3806      ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.47959399999999996
2CXO J142622.6+334202,1,216.59449681447305,33.700707129216994,0.4942110137851541,216.5946,33.7006,SDSS J14263+3342 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.602193
2CXO J090630.7+693030,1,136.62821067256814,69.50851604257724,0.4946142531313009,136.6279,69.5086,Q J0906+6930     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.503817
2CXO J163700.2+222114,1,249.25094839253552,22.35390661664319,0.4946421180026681,249.2508,22.3539,2MASS J16370+2221,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.389397
2CXO J160455.3+381201,1,241.2308236981673,38.20043632395872,0.4953245226965921,241.2308,38.2003,HS 1603+3820     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.570574
2CXO J170425.1+514716,1,256.1048939124568,51.7879209506902,0.4953822297138688,256.105,51.7878,CXO J17044+5147  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.5662590000000001
2CXO J054141.7-015146,0,85.42400022870953,-1.8628041686728865,0.4954770570504236,85.42408329999998,-1.8626943999999999,Cl* NGC 2024 LSE 12        ,SKIFF,STAR,YSO,M4.5,2006ApJ...646.1215L,0.49547700000000006
2CXO J144554.7+012903,1,221.47817481569268,1.4842580670315433,0.4966483746061251,221.4783,1.4842,SDSS J14459+0129 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.656924
2CXO J055646.2-331026,1,89.19282020849602,-33.17399996998017,0.4971406357202887,89.19292,-33.17389,J0556-3310              ,RITTERLMXB    ,LMXB,LMXB,XT,2003A&A...404..301R,0.49463
2CXO J130724.0+460401,1,196.85024294238733,46.06698500281571,0.4975271568425878,196.8504,46.0669,SDSS J13074+4604 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.459128
2CXO J082549.5+471027,1,126.45634458040578,47.17429788470864,0.4993588367891216,126.4562,47.1742,SDSS J08258+4710 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.524964
2CXO J104503.3+591242,1,161.26413136027952,59.2117656222287,0.5000217872448901,161.2642,59.2119,CLANS J10450+5912,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.64551
2CXO J203347.7+412041,1,308.44910890739965,41.34480897213566,0.5017348999747558,308.4492917,41.3448333,Schulte 26                 ,SKIFF,STAR,STAR,OB,1956ApJ...123..250S,0.501736
2CXO J043354.7+261327,0,68.47793364847598,26.224295613955693,0.5019744256248901,68.4780833,26.224333299999998,IT Tau A                   ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.501251
2CXO J141500.4+520658,1,213.75167308525147,52.116238539868824,0.5022799696264484,213.7517,52.1161,SDSS J14150+5206 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.459341
2CXO J145210.5+292409,1,223.04383526739392,29.402576131307807,0.5050680184694986,223.0437,29.4025,KISSR  584       ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.382923
2CXO J212246.3+170437,1,320.6930449106378,17.077174530768133,0.5070366571776371,320.6929,17.0772,3C 432.0         ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.472185
2CXO J095938.9+021200,1,149.91238688334658,2.20021582413756,0.5073585779498022,149.9125,2.2003,SDSS J09596+0212 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.46442
2CXO J094941.1+295519,1,147.42130389440274,29.922008485342932,0.5075531226506137,147.4212,29.9219,PG 0946+301      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.28665
2CXO J033318.9-273342,1,53.32915560344861,-27.561764564846808,0.5077370733554487,53.3292,-27.5619,ECDF-S  25       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.646989
2CXO J204726.7+105139,1,311.86159424312905,10.861065080790384,0.5083799749416714,311.8614583000001,10.861111099999999,BD+10 4380                 ,SKIFF,STAR,STAR,F2,1952CoRut..32....1H,0.508379
2CXO J171635.6+671625,1,259.1486137768111,67.27367256116716,0.5086047987948479,259.1483,67.2736,CXO J17165+6716  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.449006
2CXO J085605.8+450520,1,134.02440008850357,45.088890109426785,0.5097962627777113,134.0242,45.0889,SDSS J08560+4505 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.59244
2CXO J033300.6-273457,1,53.25251670848451,-27.58264099634913,0.5103790853762479,53.2525,-27.5825,ECDF-S  55       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.510378
2CXO J104738.0+590137,1,161.90871162863414,59.02704249932358,0.5134497576031916,161.9087,59.0269,CLANS J10476+5901,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.361652
2CXO J053445.8-054110,0,83.69109814324065,-5.6861531689661575,0.5138206382346568,83.6911667,-5.6860278,ESO-HA 1009                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.7577010000000001
2CXO J002037.9+284231,1,5.158014101487879,28.70879823189496,0.5138272892847742,5.1579,28.7089,QSO J0020+287    ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.448078
2CXO J223715.5+821027,0,339.3147693749838,82.17439207878938,0.5140973980677708,339.314875,82.17425,HS 2237+8154               ,SKIFF,STAR,CV,CV:,2005JAD....11....2D,0.330723
2CXO J075054.6+425219,1,117.72773339210971,42.871974382397426,0.5147102955678883,117.7279,42.8719,HS 0747+4259     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.49661700000000003
2CXO J133037.1-003320,1,202.6547241300921,-0.5557289575161792,0.5148612288021497,202.6546,-0.5558,SDSS J13306-0033 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.6311869999999999
2CXO J224022.8+032450,1,340.0952760392923,3.4141281309388973,0.5151513380294384,340.0954,3.4142,CXOMP J22403+0324,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.52553
2CXO J084905.0+445714,1,132.27111999626538,44.95413474556245,0.5152495854305412,132.2713,44.9542,Q J08490+4457    ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.350965
2CXO J203326.1+411549,1,308.3588399525234,41.263729763782294,0.5156046331796041,308.3587083,41.2638333,Schulte 68                 ,SKIFF,STAR,STAR,OB,1956ApJ...124..530S,0.515605
2CXO J144852.1+473509,1,222.21728781222518,47.58610779267846,0.5159833906945671,222.2175,47.5861,SDSS J14488+4735 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.51535
2CXO J024250.9-000031,1,40.712451879587775,-0.008735116187642252,0.5163454057567761,40.7125,-0.0086,SDSS J02428-0000 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.479224
2CXO J100024.8+023956,1,150.10370619152047,2.665743443396046,0.5168760083454663,150.1037,2.6656,COSM J10004+0239 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.69294
2CXO J100118.5+022738,1,150.32735731776222,2.4608184831129503,0.5174781305703406,150.3275,2.4608,COSM J10013+0227 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.515836
2CXO J171419.2+611944,1,258.5802057444721,61.32909039013561,0.5179554008968222,258.5804,61.3292,SDSS J17143+6119 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.45738599999999996
2CXO J100038.1+024830,1,150.15881582071063,2.8083858774388797,0.5186645544193961,150.1587,2.8083,COSM J10006+0248 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.303725
2CXO J115108.8+471509,1,177.78667414796726,47.252643370761916,0.519986211675933,177.7867,47.2525,SDSS J11511+4715 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5164310000000001
2CXO J193621.7+293455,1,294.09069099797813,29.58201968572759,0.5214751528463961,294.0908333,29.581944399999998,LF 2 +29 234               ,SKIFF,STAR,STAR,A2,1950ApJ...112...90M,0.521476
2CXO J174819.2-360716,1,267.0800976763377,-36.12126821690876,0.5223889196446706,267.08,-36.12139000000001,1A 1744-361             ,INTREFCAT     ,LMXB,LMXB,"LMXB (P, B, QPO, D, T)",INTEGRAL General Reference Catalog,0.060348
2CXO J095958.4+022238,1,149.99343480619666,2.377254411516672,0.5229557098451262,149.9933,2.3772,COSM J09599+0222 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.384327
2CXO J053454.9-054644,0,83.72882760162531,-5.779002023599527,0.5233676945837293,83.7287917,-5.778861099999999,BA14 364923                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.7426520000000001
2CXO J160913.1+535429,1,242.3049515968689,53.90824265598504,0.5237194870839862,242.305,53.9081,SDSS J16092+5354 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.679757
2CXO J104943.3+583750,1,162.43061442705186,58.63070886619337,0.5239640318039107,162.4308,58.6306,2MASS J1049+5837 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.686021
2CXO J104353.4+585316,1,160.97265381074317,58.88787197236481,0.5261708940542947,160.9729,58.8878,CLANS J10438+5853,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.59509
2CXO J075214.3+273650,1,118.05962806333412,27.614055884899997,0.5264809025682913,118.0596,27.6142,SDSS J07522+2736 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.425058
2CXO J141624.6+231614,1,214.10277891824768,23.270695259092296,0.5272097376356221,214.1029,23.2706,HS 1414+2330     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.678136
2CXO J212512.4-071329,1,321.3019564564081,-7.224965616819849,0.5273853723069191,321.3021,-7.225,SDSS J21252-0713 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.46858500000000003
2CXO J074833.7-674507,1,117.1404562211436,-67.75207407677253,0.5276383993021521,117.14042,-67.75222,UY VOL                  ,RITTERLMXB    ,LMXB,LMXB,XT,2003A&A...404..301R,0.535199
2CXO J135837.9+372528,1,209.65819358225917,37.424519956126105,0.5282536702983025,209.6583,37.4244,NGC 5395         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.483368
2CXO J131310.1+051942,1,198.2922399331117,5.328346364222933,0.5286248851153428,198.2921,5.3283,SDSS J13131+0519 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.564571
2CXO J100141.4+020050,1,150.42260059038313,2.01400763339816,0.5302016287244985,150.4225,2.0139,COSM J10016+0200 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.559793
2CXO J172328.4+592947,1,260.8684836577098,59.496514090771676,0.5304017457322773,260.8683,59.4964,XFLS J17234+5929 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.527813
2CXO J123301.7+472455,1,188.25742365778703,47.41543800461325,0.5304834157028052,188.2575,47.4153,HS 1230+4741     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.605295
2CXO J141531.4+113157,1,213.8810796136956,11.532588672196438,0.5312451558673885,213.8812,11.5325,CRSS 1415.5+1131 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.680521
2CXO J063316.8+043028,0,98.32005307727785,4.507915659434564,0.5315948082108619,98.32,4.5077777999999995,NGC 2244 +04 199           ,SKIFF,STAR,YSO,A0V,1985CBVMS.C......0V,0.531593
2CXO J194719.3+444942,1,296.8306391519704,44.828394842124084,0.5340704360521621,296.8308,44.8283,IGR J19473+4452  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.5427
2CXO J103308.8+575719,1,158.2868319224859,57.955342320070656,0.5342363657137439,158.2871,57.9553,CLASXS 175       ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.532555
2CXO J095855.2+022713,1,149.73025556378482,2.4536346701358105,0.5342769217746096,149.7304,2.4536,COSM J09589+0227 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.586856
2CXO J104321.3+590943,1,160.83893485116766,59.16196054611461,0.5356597992354059,160.8392,59.1619,CLANS J10433+5909,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.43253100000000005
2CXO J035504.8-381142,1,58.77037481243219,-38.195147741793434,0.5366232743358998,58.7704,-38.195,BR J0355-3811    ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5451
2CXO J172958.7+575838,1,262.49484800872847,57.977325465104045,0.5368338186553638,262.495,57.9772,SDSS J17299+5758 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.472141
2CXO J013805.3-125210,1,24.52244767676791,-12.869559548341133,0.5379389103293276,24.5225,-12.8697,KUG 0135-131     ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.612979
2CXO J142754.9+330009,1,216.97887373627896,33.00276502049677,0.5394345414565229,216.9787,33.0028,1WGA J1427.9+3300,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.376485
2CXO J100148.9+024821,1,150.4540947534698,2.805906881060217,0.5396861083051172,150.4542,2.8058,SDSS J10018+0248 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.371786
2CXO J053518.8-051445,0,83.82852997249995,-5.245853062783195,0.5397765928298749,83.8285,-5.246,2MASS J05351883-0514455    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.499967
2CXO J232159.0+000738,1,350.496050978324,0.1274817664180759,0.5404775505535476,350.4962,0.1275,SDSS J23219+0007 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.719478
2CXO J013253.3-095239,1,23.222185895311387,-9.877624336243992,0.5414427858310285,23.2221,-9.8775,SDSS J01328-0952 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.57752
2CXO J053534.1-063942,0,83.89243562136261,-6.6618790756425526,0.541513874615264,83.8924583,-6.662027799999999,WBHA 20                    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.6390779999999999
2CXO J123715.9+621213,1,189.31649621547558,62.20366090918922,0.5434810734301807,189.3162,62.2036,Q J12372+6212    ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.450705
2CXO J165158.5+432508,1,252.99411563817284,43.4190379908361,0.5435429661593726,252.9942,43.4189,SDSS J16519+4325 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.5529270000000001
2CXO J234812.8+010022,1,357.0537341520124,1.006247092031487,0.5436127073894343,357.0537,1.0061,CXO J23482+0100  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.493241
2CXO J233209.7+194517,1,353.0406605028154,19.75477495607969,0.5442412226678597,353.0408,19.7547,XMS J23321+1945  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.61475
2CXO J104130.1+000118,1,160.3756716284765,0.021780121306712155,0.5447630275560537,160.3758,0.0217,SDSS J10415+0001 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.709458
2CXO J120841.9+355025,0,182.17480736292512,35.84028249907696,0.5449070126247193,182.174625,35.84025,SDSS J120841.91+355024.9   ,SKIFF,STAR,CV,AC,2003A&A...404..301R,0.562415
2CXO J103233.6+574353,1,158.14036740854988,57.73155047519336,0.5453203919145472,158.1404,57.7314,CLASXS 110       ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.589072
2CXO J192342.8+143027,1,290.92838512849505,14.507693326947393,0.5456983160483658,290.9285417,14.507694400000002,2MASS J19234283+1430277    ,SKIFF,STAR,STAR,O3/8V,2019A&A...624A..63B,0.5457
2CXO J011309.0+153553,1,18.287809858984357,15.598224469024684,0.5463284848588641,18.2879,15.5981,SDSS J01131+1535 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.711226
2CXO J054120.6-015858,1,85.33610353449183,-1.9829713257576385,0.5463966851840001,85.3361667,-1.9828332999999998,Kiso A-0904 118            ,SKIFF,STAR,STAR,Md_b,2020AJ....160..120J,0.5406810000000001
2CXO J091100.3+542542,1,137.75126146602804,54.42845223976513,0.547289653527235,137.7512,54.4286,CXO J09110+5425  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.57204
2CXO J150842.1+332802,1,227.1757601413429,33.467348670913786,0.5484374235412717,227.1758,33.4672,SDSS J15087+3328A,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.505792
2CXO J053531.9-051619,0,83.88331769736442,-5.272098102129451,0.5496853412778875,83.8833333,-5.27225,[H97b] 879                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.642788
2CXO J090714.4+520343,1,136.8103349622285,52.0620474710147,0.5500649653813603,136.8104,52.0619,SDSS J09072+5203 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.414394
2CXO J171544.0+600835,1,258.9334840107922,60.14322245132095,0.5505311810623247,258.9333,60.1431,SDSS J17157+6008 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.657508
2CXO J100656.4+345445,1,151.735307905671,34.91263327097533,0.5514512591102334,151.7354,34.9125,EXO 1004.0+3509  ,VERONCAT,AGN,AGN,B,2010A&A...518A..10V,0.5778449999999999
2CXO J091023.3+541400,1,137.59730974675364,54.23349454630017,0.5517035238760892,137.5975,54.2336,CXO J09103+5414  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.579666
2CXO J134047.9+401118,1,205.1999574323951,40.18844984974348,0.5520151438933805,205.2,40.1883,SDSS J13407+4011 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.436646
2CXO J210451.8-071209,1,316.21592038366975,-7.20259649697685,0.552762200981383,316.2158,-7.2025,SDSS J21048-0712 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.466996
2CXO J134414.0-002950,1,206.05868278435685,-0.4972997094628417,0.5539843148504356,206.0588,-0.4972,2QZ J134414-0029 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.369879
2CXO J095820.5+073435,1,149.5854728897387,7.576563887642808,0.5547636547319563,149.5854,7.5767,SDSS J09583+0734 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.421392
2CXO J171450.4+601409,1,258.7101240437366,60.23587098564564,0.5554523516022147,258.7104,60.2358,SPIT J17148+6014 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.541121
