,true_class,pred_class,pred_prob
6299,STAR,STAR,0.999946576364269
6300,STAR,STAR,0.999648409993957
6301,YSO,STAR,0.5072788846524701
6302,STAR,STAR,0.9997052882905259
6303,STAR,STAR,0.9999976886858426
6304,STAR,STAR,0.9999964263963406
6305,YSO,YSO,0.9999647955459292
6306,AGN,HMXB,0.5912037683432659
6308,AGN,AGN,0.9999966695383327
6309,AGN,AGN,0.9999240946005947
6310,AGN,AGN,0.9999932346939496
6311,AGN,AGN,0.9999876631012283
6312,AGN,AGN,0.9999709943921178
6313,STAR,STAR,0.9999928798044436
6314,YSO,YSO,0.9991696498358941
6315,STAR,STAR,0.9999907247286712
6317,CV,PULSAR,0.6196559037589066
6318,STAR,STAR,0.9998626047689378
6319,AGN,AGN,0.9999985005824612
6320,YSO,YSO,0.9996834888977848
6321,STAR,STAR,0.9858378674526819
6322,AGN,AGN,0.998076511934957
6323,STAR,STAR,0.9999857103657989
6324,AGN,AGN,0.9996320610482946
6326,YSO,YSO,0.9999952096279731
6327,YSO,YSO,0.9999808136977424
6328,STAR,STAR,0.9998310651333367
6329,AGN,AGN,0.9998674141584614
6330,AGN,AGN,0.9999970516316016
6331,YSO,YSO,0.9845525979363988
6332,STAR,STAR,0.9999840365539414
6333,YSO,YSO,0.9932675295755807
6334,AGN,AGN,0.9999947009647762
6335,YSO,YSO,0.886042659160532
6336,YSO,YSO,0.9930955676569598
6337,AGN,AGN,0.9997325812891814
6338,YSO,YSO,0.9999871406302694
6339,STAR,STAR,0.9999870578729332
6340,STAR,STAR,0.9999980186926466
6341,STAR,STAR,0.9999901809489075
6342,STAR,STAR,0.9998781629580408
6343,AGN,AGN,0.9996894215431666
6344,AGN,AGN,0.9999919383130769
6346,YSO,PULSAR,0.8182001880880281
6347,STAR,STAR,0.9999630553682949
6348,AGN,AGN,0.9999860247660423
6349,STAR,STAR,0.9999964826927682
6350,AGN,AGN,0.999921894104596
6351,STAR,STAR,0.9999981551318198
6352,AGN,AGN,0.9999950261601601
6353,STAR,STAR,0.9999976162346318
6354,STAR,STAR,0.9998841173011556
6355,STAR,STAR,0.9999958915673254
6356,YSO,STAR,0.999371728003977
6357,YSO,YSO,0.9997071316336477
6358,YSO,YSO,0.9999994780352943
6359,STAR,STAR,0.9953637980316122
6360,AGN,PULSAR,0.996996710785092
6361,STAR,STAR,0.9999989522321362
6362,CV,AGN,0.6857959444098513
6363,AGN,AGN,0.999953437995817
6364,AGN,AGN,0.9999899384224546
6365,STAR,STAR,0.5883859733573105
6366,AGN,AGN,0.9998053018750861
6367,AGN,AGN,0.9752320208913444
6368,STAR,YSO,0.6172499180245178
6369,STAR,STAR,0.9999837360166514
6370,AGN,AGN,0.9999801390695792
6371,STAR,STAR,0.9999876103099237
6372,YSO,YSO,0.99997875565347
6374,STAR,AGN,0.7636249600008793
6375,AGN,AGN,0.9994514454677655
6376,AGN,AGN,0.999972738553028
6377,AGN,AGN,0.999922574122769
6378,STAR,STAR,0.9391479210664476
6380,STAR,STAR,0.9998958082907605
6381,YSO,YSO,0.9999743770468241
6382,STAR,STAR,0.9998707400907851
6383,YSO,YSO,0.9999958667160411
6385,STAR,STAR,0.9999683527004186
6387,STAR,STAR,0.9993839518978818
6388,STAR,STAR,0.9999815290157268
6390,STAR,STAR,0.9998449905339731
6391,STAR,STAR,0.9979363454775004
6392,PULSAR,PULSAR,0.643906998950329
6393,STAR,STAR,0.9999681393450383
6394,STAR,STAR,0.9999932253827006
6395,STAR,STAR,0.9999850667907677
6396,AGN,AGN,0.9999967567480021
6398,STAR,STAR,0.9998582033724153
6399,AGN,AGN,0.9999720153104722
6401,AGN,AGN,0.9998018448758824
6402,CV,AGN,0.4608635129617433
6403,STAR,STAR,0.9998808236405344
6405,STAR,STAR,0.9999979129852425
6406,AGN,AGN,0.9996430144506154
6407,AGN,AGN,0.9999958163977635
6408,STAR,STAR,0.9995867782733954
6409,AGN,AGN,0.9999971674215219
6410,AGN,AGN,0.9999758284709571
6412,CV,CV,0.9999882762734407
6413,ULX,ULX,0.9798368638502365
6414,STAR,STAR,0.9999971091575518
6415,AGN,AGN,0.9999965448273938
6416,STAR,STAR,0.9998382046439095
6417,STAR,STAR,0.9999649667592015
6418,AGN,AGN,0.9998961910930232
6419,STAR,STAR,0.9999548898956401
6420,STAR,YSO,0.8217111274236144
6421,AGN,AGN,0.9998781960865063
6422,STAR,STAR,0.9999987048605029
6423,AGN,AGN,0.9999548322561779
6424,AGN,AGN,0.9961615553557882
6425,AGN,AGN,0.9999882309382179
6426,STAR,STAR,0.9999056748122465
6427,CV,STAR,0.9855637012474517
6428,AGN,AGN,0.9999795766231035
6429,AGN,AGN,0.9633353717743776
6430,AGN,AGN,0.9988864811122246
6431,STAR,STAR,0.999990066299428
6432,AGN,AGN,0.9946589646871957
6433,STAR,STAR,0.9999982070170397
6434,CV,CV,0.916237461696659
6435,STAR,STAR,0.9650930001912825
6436,STAR,STAR,0.9999849052227776
6437,YSO,YSO,0.9009574445974049
6440,YSO,YSO,0.9999876329867973
6441,AGN,AGN,0.9999953208960118
6442,STAR,STAR,0.9999962780773058
6443,YSO,YSO,0.9999808518946771
6444,STAR,STAR,0.99996168232531
6445,STAR,STAR,0.9999985969345497
6446,YSO,YSO,0.9998705589316346
6447,YSO,YSO,0.9999795824715371
6448,STAR,STAR,0.9999756595514844
6449,STAR,STAR,0.9996350828941567
6450,AGN,AGN,0.9999931750846699
6451,STAR,STAR,0.7701997364157999
6453,AGN,AGN,0.9999793166285451
6457,HMXB,HMXB,0.9992836579454614
6458,ULX,ULX,0.9996765426783909
6459,AGN,AGN,0.9972092775299813
6461,AGN,AGN,0.9999898292268201
6462,HMXB,HMXB,0.9995383600408935
6464,HMXB,HMXB,0.9998440273857134
6467,AGN,AGN,0.9999964585730818
6469,AGN,AGN,0.9999853401345324
6472,AGN,AGN,0.9999952959861937
6473,CV,AGN,0.9998254395287799
6475,HMXB,HMXB,0.9268646236030895
6476,AGN,AGN,0.9998786051352994
6478,AGN,AGN,0.9999929480910206
6479,HMXB,HMXB,0.9996735835469865
6482,AGN,AGN,0.9941409093870494
6484,ULX,ULX,0.8890826649674712
6486,AGN,AGN,0.9999955026569699
6488,AGN,AGN,0.9901789510511518
6489,AGN,AGN,0.9999639017214528
6492,HMXB,HMXB,0.9994578515745455
6493,HMXB,HMXB,0.9996791711800268
6499,AGN,AGN,0.9999395111233506
6500,AGN,AGN,0.9999966971981532
6501,HMXB,HMXB,0.9999349318369005
6505,AGN,AGN,0.9999883952701688
6506,AGN,AGN,0.9999958588623751
6508,AGN,AGN,0.9999946214527423
6511,CV,ULX,0.7329188819772454
6513,HMXB,HMXB,0.9980216947461913
6514,AGN,AGN,0.9999932826517075
6515,HMXB,HMXB,0.9990700725583245
6516,ULX,ULX,0.9891971005324599
6517,ULX,ULX,0.4701004702223733
6518,AGN,AGN,0.9999819570329115
6521,AGN,AGN,0.9999987057712384
6522,AGN,AGN,0.9998240240179211
6525,AGN,AGN,0.9817383228923581
6528,AGN,AGN,0.9999947524787638
6529,AGN,AGN,0.9997235637529571
6530,AGN,AGN,0.9998487903006127
6532,ULX,HMXB,0.9114017833695226
6534,AGN,AGN,0.9988648904639735
6535,HMXB,HMXB,0.9999918228737087
6538,AGN,AGN,0.9998609802617899
6542,AGN,AGN,0.9999914161486111
6543,AGN,AGN,0.999942200642356
6547,AGN,AGN,0.9858244757883856
6548,HMXB,ULX,0.9966000827934246
6550,AGN,AGN,0.9998012826432691
6554,AGN,AGN,0.9806601248738605
6555,AGN,AGN,0.9999886286084788
6557,AGN,AGN,0.999834036971538
6561,HMXB,HMXB,0.9849756503225322
6562,AGN,AGN,0.9999932618921166
6564,AGN,AGN,0.9997283097052316
6565,PULSAR,CV,0.9900851744890714
6567,AGN,AGN,0.9999017385443718
6569,HMXB,HMXB,0.9999873987465856
6571,HMXB,HMXB,0.9522307730038946
6576,AGN,AGN,0.9999901036287236
6580,ULX,ULX,0.9730972084050369
6581,AGN,AGN,0.9998500325382845
6582,ULX,ULX,0.9997555072724227
6589,HMXB,HMXB,0.9963388451217288
6592,CV,YSO,0.6567470995053283
6594,AGN,AGN,0.9999968416030208
6596,AGN,AGN,0.9999944330907765
6597,AGN,AGN,0.9999920474783021
6599,HMXB,HMXB,0.8652317506493091
6600,HMXB,HMXB,0.5849215273822224
6603,AGN,AGN,0.997967046944003
6606,AGN,AGN,0.9998603836697254
6608,HMXB,HMXB,0.9984991637818285
6611,AGN,AGN,0.634487896095542
6614,AGN,AGN,0.9999583441581643
6616,HMXB,HMXB,0.9999917023348093
6623,AGN,AGN,0.9999956649428156
6625,AGN,AGN,0.9999713283953914
6629,HMXB,HMXB,0.9930055131333938
6634,ULX,ULX,0.944334169032325
6635,HMXB,HMXB,0.9983453634297741
6636,PULSAR,ULX,0.5528378383166284
6638,HMXB,HMXB,0.9999826819850838
6642,HMXB,HMXB,0.9982446217050639
6645,HMXB,HMXB,0.9810837997428484
6651,HMXB,HMXB,0.9981931029752222
6652,PULSAR,PULSAR,0.721815958742708
6655,HMXB,HMXB,0.9998883917273532
6662,HMXB,HMXB,0.9979659508513349
6666,ULX,ULX,0.897850974083193
6671,HMXB,HMXB,0.9998722269040069
6684,HMXB,HMXB,0.9192272252757768
6687,HMXB,STAR,0.8789208983361718
6695,HMXB,HMXB,0.9997116562020313
6701,HMXB,HMXB,0.9993283681516036
6726,HMXB,HMXB,0.6425995397499247
6732,HMXB,HMXB,0.9997698029936525
6744,HMXB,HMXB,0.9999892460101141
6745,HMXB,HMXB,0.8769044890213806
6758,HMXB,CV,0.9829150455830842
6165,LMXB,LMXB,0.9999981008519258
6237,LMXB,LMXB,0.9999972626363359
6294,LMXB,LMXB,0.9999984576978259
6298,LMXB,LMXB,0.9999979855682394
6325,LMXB,STAR,0.9999595422333569
6452,YSO,YSO,0.9920275069471352
6454,STAR,STAR,0.9998819130158583
6455,STAR,STAR,0.9844497441480616
6456,STAR,STAR,0.9998889534273901
6460,STAR,STAR,0.9999953057896929
6463,STAR,STAR,0.9999865436944214
6465,STAR,STAR,0.9999525319906997
6466,STAR,STAR,0.9999612762898091
6468,STAR,STAR,0.9991885513383669
6470,STAR,STAR,0.9999927384311035
6471,YSO,YSO,0.9998485388221553
6474,STAR,STAR,0.999828079013716
6477,STAR,STAR,0.999928327444136
6480,STAR,STAR,0.9983227064047753
6481,STAR,STAR,0.999990187226981
6483,YSO,YSO,0.9973482574707215
6485,LMXB,YSO,0.8143919665347689
6487,STAR,STAR,0.9999987105293059
6490,YSO,YSO,0.9993318010537465
6491,STAR,STAR,0.9999858757331623
6494,STAR,STAR,0.9999018136573424
6495,STAR,STAR,0.9999783941637798
6496,STAR,STAR,0.9999986971074051
6497,LMXB,LMXB,0.9999981385829771
6498,YSO,STAR,0.906968197627544
6502,STAR,STAR,0.9998181726484885
6503,YSO,YSO,0.9998855516421584
6504,STAR,STAR,0.9999888600341701
6507,STAR,STAR,0.9987052504133961
6509,STAR,STAR,0.9949167108843054
6510,STAR,STAR,0.9999986967459158
6512,STAR,STAR,0.9999976997015966
6519,YSO,YSO,0.9996278454264403
6520,STAR,STAR,0.999974165449026
6523,STAR,STAR,0.9999784430780687
6524,STAR,STAR,0.9970298132906024
6526,STAR,STAR,0.9996618565497313
6527,STAR,STAR,0.9998198816904597
6531,STAR,STAR,0.9998750495880144
6533,YSO,YSO,0.999979298087103
6536,STAR,STAR,0.9966270815709874
6537,STAR,STAR,0.9999978982275582
6539,STAR,STAR,0.999980749083875
6540,YSO,YSO,0.9999921360763427
6541,STAR,STAR,0.9999941361257109
6544,STAR,STAR,0.9581092254203489
6545,STAR,STAR,0.999917547813229
6546,STAR,STAR,0.999692158774446
6549,STAR,STAR,0.9999598092255749
6551,YSO,YSO,0.9999947634050212
6552,STAR,STAR,0.9812741281216452
6553,STAR,STAR,0.9999950612224722
6556,STAR,STAR,0.7595057095374086
6558,YSO,YSO,0.9896287213462186
6559,STAR,STAR,0.9970586355007842
6560,STAR,STAR,0.9992826401321268
6563,STAR,STAR,0.9979745553728272
6566,STAR,STAR,0.9999778568227937
6568,YSO,YSO,0.999961864041246
6572,STAR,STAR,0.9998564068586265
6573,STAR,STAR,0.9999636811806737
6574,STAR,STAR,0.9998552532736272
6575,YSO,YSO,0.9999814055495292
6577,STAR,STAR,0.9999956559996483
6578,STAR,STAR,0.9858014889409195
6579,STAR,STAR,0.9998708946896881
6583,STAR,STAR,0.9999980421531891
6584,STAR,STAR,0.9999377820443791
6585,STAR,STAR,0.9999867540352225
6586,STAR,YSO,0.9941440140095855
6587,STAR,STAR,0.9881196288264068
6588,STAR,STAR,0.9999228075738077
6590,STAR,STAR,0.9999988831666499
6591,YSO,YSO,0.999832883947107
6593,STAR,HMXB,0.783060351164066
6595,STAR,STAR,0.9999265861812936
6598,STAR,STAR,0.9985922288912359
6601,STAR,STAR,0.999963509893158
6602,STAR,STAR,0.9999920780613782
6604,YSO,PULSAR,0.9079665751072151
6605,STAR,STAR,0.9997953522671115
6607,STAR,STAR,0.999838131546605
6609,YSO,YSO,0.9620911369473198
6610,STAR,STAR,0.9770613624561482
6612,STAR,STAR,0.9999883648442898
6613,STAR,STAR,0.9997922785761696
6615,STAR,STAR,0.9980051930626033
6617,STAR,STAR,0.9995845343837136
6618,STAR,STAR,0.999992998153319
6619,STAR,STAR,0.9993606049446001
6620,STAR,STAR,0.9999966065551431
6621,STAR,STAR,0.9997245187040145
6622,STAR,STAR,0.9992675777020302
6624,STAR,STAR,0.9997401481850672
6626,YSO,YSO,0.9999446337198199
6627,STAR,STAR,0.9778958090975698
6628,AGN,AGN,0.9988834991860209
6630,STAR,STAR,0.9999739275226687
6631,STAR,STAR,0.999973481158902
6632,AGN,AGN,0.9999712612313799
6633,STAR,STAR,0.9998363603466041
6637,STAR,STAR,0.9999910184558064
6639,STAR,STAR,0.9970855191271277
6640,STAR,STAR,0.9011874183563078
6641,CV,PULSAR,0.9965712468224591
6643,YSO,YSO,0.9941338068023625
6644,AGN,AGN,0.9996029647269745
6646,AGN,AGN,0.9999975736304112
6647,AGN,AGN,0.9999952955806752
6648,AGN,AGN,0.9999801344846817
6649,AGN,AGN,0.9933827970991158
6650,AGN,AGN,0.9999850636502202
6653,AGN,AGN,0.9998037154644294
6654,AGN,AGN,0.999995491606027
6656,AGN,AGN,0.9989161057226936
6657,STAR,STAR,0.9995429876583537
6658,AGN,AGN,0.9999610480615545
6659,AGN,AGN,0.9999690622005581
6660,AGN,AGN,0.9998961237996604
6661,STAR,STAR,0.9998431842690151
6663,YSO,YSO,0.999311764064498
6664,STAR,STAR,0.9958570902384898
6665,STAR,STAR,0.9999949012952319
6667,YSO,YSO,0.9999069718378454
6668,AGN,AGN,0.9999912095042978
6669,STAR,STAR,0.9999466199688317
6670,STAR,STAR,0.9984061801706516
6672,AGN,AGN,0.9999964043676887
6673,AGN,AGN,0.9999712046692588
6674,STAR,STAR,0.9998953171982219
6675,ULX,ULX,0.9982545149588065
6676,YSO,YSO,0.996250220541286
6677,STAR,STAR,0.9999942759808583
6678,AGN,AGN,0.9999809942690875
6679,YSO,YSO,0.9998122711470625
6680,AGN,AGN,0.997321633185678
6681,STAR,STAR,0.999992999440114
6682,YSO,YSO,0.9999769435883438
6683,STAR,STAR,0.9999819542731929
6685,STAR,STAR,0.999654973134407
6686,YSO,YSO,0.9996467037543607
6688,AGN,AGN,0.9999960350255012
6689,AGN,AGN,0.9999289501045627
6690,AGN,AGN,0.9999720761150184
6691,STAR,STAR,0.9998298694942754
6692,STAR,STAR,0.9999729209042333
6693,ULX,ULX,0.8984842623524503
6694,AGN,AGN,0.9999669070936493
6696,STAR,STAR,0.9998904633598016
6697,YSO,STAR,0.7957328593121943
6698,AGN,AGN,0.9999748294540418
6699,YSO,YSO,0.9998033959687196
6700,STAR,STAR,0.9999054437036476
6702,CV,YSO,0.9160254658638368
6703,CV,CV,0.9979331662029672
6704,AGN,AGN,0.9965220591876025
6705,STAR,STAR,0.9999735315876963
6706,STAR,STAR,0.9996391290779699
6707,STAR,STAR,0.9999605203020938
6708,STAR,STAR,0.9999837292339989
6709,YSO,YSO,0.9957791651050537
6710,AGN,AGN,0.9998258787922992
6711,AGN,AGN,0.9999729626015589
6712,AGN,AGN,0.9997601646205351
6713,YSO,YSO,0.9974708614280364
6714,ULX,ULX,0.9999061671387649
6715,AGN,AGN,0.999869219708623
6716,STAR,STAR,0.999998385999427
6717,AGN,AGN,0.9891903170631386
6718,AGN,AGN,0.9999976216134959
6719,PULSAR,PULSAR,0.9989275739592577
6720,STAR,STAR,0.9999955970776944
6721,AGN,AGN,0.999995936434603
6722,YSO,YSO,0.9998896773038553
6723,AGN,AGN,0.9998288967576551
6724,CV,CV,0.9981663481450941
6725,STAR,STAR,0.9752429272091938
6727,AGN,AGN,0.9999861463853515
6728,STAR,STAR,0.9999808626299109
6729,STAR,CV,0.8599296283949102
6730,AGN,AGN,0.9999949775096565
6731,STAR,STAR,0.9999962153612726
6733,AGN,AGN,0.927422948259867
6734,STAR,STAR,0.9995921364610267
6735,AGN,AGN,0.9997208417524874
6736,STAR,STAR,0.9985063646108544
6737,AGN,AGN,0.9999631527273455
6738,STAR,STAR,0.9999929977116693
6739,AGN,AGN,0.9999902634728506
6740,STAR,STAR,0.9999762231202415
6741,STAR,STAR,0.9998858570238645
6742,AGN,AGN,0.9999876023514648
6743,STAR,STAR,0.9999974050623077
6746,AGN,AGN,0.9999937344991537
6747,STAR,STAR,0.999986800468645
6748,CV,CV,0.9938830185309435
6749,STAR,YSO,0.9997068448235468
6750,YSO,YSO,0.999788247161474
6751,AGN,AGN,0.9999943146308922
6752,STAR,STAR,0.999916637932189
6754,STAR,STAR,0.9999715074432715
6755,YSO,YSO,0.9998660733794199
6756,STAR,STAR,0.999998515563667
6757,YSO,YSO,0.8973587259355186
6759,STAR,STAR,0.9735760143557759
6760,AGN,AGN,0.9999585231888249
6761,YSO,YSO,0.9992961441160977
6762,YSO,YSO,0.9964408369021072
6763,STAR,STAR,0.9999143497018388
6764,YSO,YSO,0.9999369264126867
6765,AGN,AGN,0.966468870403529
6766,AGN,AGN,0.9999420032121188
6767,YSO,YSO,0.9999272381962323
6768,AGN,AGN,0.999991396888438
6769,STAR,STAR,0.9994279494630912
6770,AGN,AGN,0.9999955191735383
6771,STAR,PULSAR,0.38121168661267146
6772,AGN,AGN,0.9998776409215638
6773,AGN,AGN,0.9999885575373002
6774,HMXB,HMXB,0.9999824073876952
6775,AGN,AGN,0.9998476796484466
6776,HMXB,HMXB,0.9995261087094931
6777,HMXB,HMXB,0.9999951148279743
6778,AGN,AGN,0.9989182390502366
6779,AGN,AGN,0.8733110538191865
6780,YSO,YSO,0.9999822297953967
6781,STAR,STAR,0.99997183831854
6782,AGN,CV,0.4828316836598762
6783,AGN,AGN,0.9646998433086061
6784,HMXB,HMXB,0.9380256658470923
6785,YSO,YSO,0.9996484333101886
6786,PULSAR,CV,0.9972443045340607
6787,HMXB,HMXB,0.5554541365439882
6788,YSO,YSO,0.9995513662566125
6789,AGN,AGN,0.9998519888581057
6790,AGN,AGN,0.9999946237409624
6791,HMXB,HMXB,0.9999933193956836
6792,STAR,STAR,0.9999309889111688
6793,AGN,AGN,0.9999896687493849
6794,STAR,STAR,0.9994390543770362
6795,YSO,YSO,0.9999576237760063
6796,YSO,YSO,0.999987207752424
6797,STAR,STAR,0.6039521961732326
6798,STAR,STAR,0.9999570164318178
6799,AGN,AGN,0.9638798210685549
6800,AGN,AGN,0.9999774791887371
6801,AGN,ULX,0.9956796605788333
6802,PULSAR,YSO,0.8548224822164672
6803,HMXB,HMXB,0.9932828966209049
6804,YSO,YSO,0.9999885247843793
6805,AGN,AGN,0.9999905468418139
6806,AGN,AGN,0.9999982904550779
6807,AGN,AGN,0.9999731339989612
6808,YSO,YSO,0.9703334588166281
6809,HMXB,HMXB,0.9997225150567779
6810,STAR,STAR,0.9999723363947526
6811,AGN,AGN,0.9999929008214589
6812,YSO,YSO,0.9999135499268424
6813,AGN,AGN,0.9999889325105373
6814,AGN,AGN,0.9997662986642666
6815,STAR,STAR,0.9999631676563477
6816,HMXB,HMXB,0.9996745176764213
6817,STAR,STAR,0.9999093452473837
6818,HMXB,HMXB,0.9999912873668702
6819,YSO,YSO,0.9988807988689627
6820,AGN,AGN,0.9767361355313607
6821,YSO,YSO,0.9999898839638222
6822,HMXB,HMXB,0.9999641088919741
6823,AGN,AGN,0.9992779503771929
6824,AGN,AGN,0.9999900778571154
6825,AGN,AGN,0.9999740001017
6826,STAR,STAR,0.9999508394394181
6827,STAR,STAR,0.9999879644121231
6828,AGN,AGN,0.999997619996931
6829,STAR,STAR,0.9996025869113514
6830,STAR,STAR,0.9999468744975846
6831,STAR,STAR,0.9999987543234935
6832,AGN,AGN,0.9999972767705311
6833,AGN,AGN,0.9930388691597406
6834,HMXB,HMXB,0.9995478579855327
6835,HMXB,HMXB,0.9999795236808734
6836,AGN,AGN,0.9994483622506634
6837,HMXB,HMXB,0.9998923980417107
6838,HMXB,HMXB,0.999609754078238
6839,YSO,YSO,0.9979593781668256
6840,ULX,HMXB,0.5566615497490033
6841,AGN,AGN,0.999977032949184
6842,HMXB,STAR,0.9989055281544864
6843,AGN,AGN,0.9999928510202551
6844,STAR,STAR,0.9999558076131966
6845,HMXB,HMXB,0.9965643429281311
6846,CV,CV,0.998717064459734
6847,STAR,STAR,0.999983148372015
6848,STAR,STAR,0.9999833310086799
6849,AGN,AGN,0.9999941035308911
6850,AGN,AGN,0.9999796752420094
6851,STAR,STAR,0.9874914481913896
6852,AGN,AGN,0.9998781100455413
6853,ULX,ULX,0.9583536622768933
6854,YSO,YSO,0.9995382310680524
6856,HMXB,HMXB,0.9979943185727712
6857,AGN,AGN,0.9991600446626057
6859,HMXB,HMXB,0.9792460366003992
6861,AGN,AGN,0.9999583052695357
6862,ULX,HMXB,0.926770925154879
6865,AGN,AGN,0.9923348599214088
6866,AGN,AGN,0.9999834248807036
6868,YSO,STAR,0.9237621630831876
6870,YSO,YSO,0.999901056030703
6872,ULX,ULX,0.9443432889349677
6874,ULX,ULX,0.9895808453314486
6875,YSO,YSO,0.9998629819741927
6876,AGN,AGN,0.9998820882087128
6877,AGN,AGN,0.9984616092171721
6878,AGN,AGN,0.9999094206877319
6879,AGN,AGN,0.7235688684728356
6880,YSO,YSO,0.9813118602765137
6881,AGN,AGN,0.9999924270739704
6885,HMXB,HMXB,0.998080361620634
6887,AGN,AGN,0.9998647574720343
6888,AGN,AGN,0.999954411925625
6889,HMXB,HMXB,0.975695625742796
6891,AGN,AGN,0.9999949940677089
6892,AGN,AGN,0.9999802182443815
6893,PULSAR,YSO,0.9977064324006104
6894,ULX,ULX,0.9994024151661831
6896,AGN,AGN,0.6721957922640893
6897,YSO,YSO,0.9968191108286873
6899,AGN,AGN,0.9999972204760226
6900,AGN,AGN,0.9999856601735834
6901,AGN,AGN,0.9999978862149094
6902,AGN,AGN,0.9999958426475913
6907,AGN,AGN,0.9999675005041926
6911,AGN,AGN,0.9999964651027673
6912,ULX,ULX,0.9767944969431378
6913,YSO,YSO,0.9999614559201191
6914,YSO,YSO,0.8286897966764941
6915,YSO,YSO,0.9999556175172695
6917,HMXB,HMXB,0.9992448628242422
6918,AGN,AGN,0.9536759200738542
6919,AGN,AGN,0.9999466245470917
6921,AGN,AGN,0.9830990247461878
6924,YSO,YSO,0.9997399113712548
6929,AGN,AGN,0.9999809474235488
6931,HMXB,HMXB,0.9999724415121618
6933,AGN,AGN,0.9999898368282387
6936,HMXB,HMXB,0.9997734108479399
6939,AGN,AGN,0.999993395642091
6941,HMXB,HMXB,0.9999023807148529
6942,AGN,AGN,0.9423786811806091
6943,AGN,AGN,0.4632712088755794
6946,AGN,AGN,0.9999862175884539
6947,AGN,AGN,0.9609577651131724
6948,AGN,AGN,0.9999034059339426
6954,HMXB,HMXB,0.9988279615674386
6955,HMXB,HMXB,0.9976266066483703
6957,AGN,AGN,0.9999971823655657
6958,AGN,AGN,0.9999986581655687
6962,AGN,AGN,0.9999515395333803
6963,HMXB,HMXB,0.957645250405147
6966,PULSAR,PULSAR,0.6567470032684544
6967,CV,CV,0.9992116583224465
6969,AGN,AGN,0.9833715715477092
6971,AGN,AGN,0.9999822614476817
6973,HMXB,HMXB,0.9999901707031986
6974,CV,CV,0.999989818937226
6979,HMXB,HMXB,0.9999481926654034
6981,HMXB,HMXB,0.9999759284517848
6983,HMXB,HMXB,0.9996156607534606
6985,AGN,AGN,0.99999698779517
6986,HMXB,HMXB,0.6788806326268616
6987,AGN,AGN,0.9968060025928566
6989,AGN,AGN,0.9687617578671402
6992,HMXB,HMXB,0.9979619459553246
6994,AGN,AGN,0.999990077876391
6996,CV,CV,0.967886431929281
7001,HMXB,HMXB,0.9998178444561548
7013,HMXB,HMXB,0.9999936588615712
7014,HMXB,HMXB,0.9972403375526062
7019,HMXB,HMXB,0.9999805007282738
6570,LMXB,ULX,0.7163093717966229
6753,LMXB,LMXB,0.9999988675011635
6855,STAR,STAR,0.6057791793580545
6858,STAR,STAR,0.9999877710535742
6860,STAR,STAR,0.9999952725181993
6863,STAR,STAR,0.9978009619970148
6864,STAR,STAR,0.9355304960084332
6867,STAR,STAR,0.9999538643073894
6869,STAR,STAR,0.9999980101184983
6871,STAR,STAR,0.9999008878972542
6873,STAR,STAR,0.9971628826203223
6882,LMXB,LMXB,0.999997831698604
6883,STAR,STAR,0.9997160076033846
6884,STAR,STAR,0.999523149374339
6886,STAR,STAR,0.9994305047475512
6890,STAR,STAR,0.9996223601416191
6895,STAR,STAR,0.9911004451653697
6898,STAR,STAR,0.999996478622995
6903,LMXB,LMXB,0.9999989518592433
6904,STAR,STAR,0.9997718031921097
6905,STAR,STAR,0.9999853427188541
6906,STAR,STAR,0.9999641963223809
6908,STAR,STAR,0.9999859191867484
6909,STAR,STAR,0.9999934910389124
6910,STAR,STAR,0.999833099920623
6916,STAR,STAR,0.9999826454357531
6920,STAR,STAR,0.9999987462001355
6922,STAR,STAR,0.9999439186038168
6923,STAR,STAR,0.9999956338404583
6925,STAR,STAR,0.9999972233129382
6926,YSO,YSO,0.9997652375160337
6927,YSO,YSO,0.9998916729697831
6928,STAR,STAR,0.9998703954879231
6930,STAR,STAR,0.9999795986120609
6932,YSO,YSO,0.9999514723403892
6934,STAR,STAR,0.9999352243352069
6935,STAR,STAR,0.9958556622861269
6937,ULX,PULSAR,0.5635894089694816
6938,STAR,STAR,0.9999853517157354
6940,STAR,STAR,0.9999965257207736
6944,YSO,YSO,0.954445094811226
6945,STAR,STAR,0.999970508074941
6949,STAR,STAR,0.9996932981366038
6950,STAR,STAR,0.9999876102903686
6951,STAR,STAR,0.9999761598745258
6952,STAR,YSO,0.8710980068361786
6953,STAR,STAR,0.9999966794946715
6956,ULX,ULX,0.9917284342545097
6959,ULX,AGN,0.7695670532961271
6960,YSO,YSO,0.9998987610148495
6961,STAR,STAR,0.9999971293993241
6964,STAR,STAR,0.9999609520709531
6965,ULX,HMXB,0.9763588873817715
6968,YSO,YSO,0.9185988963918454
6970,STAR,PULSAR,0.5717484406973582
6972,YSO,YSO,0.9998830077627324
6975,STAR,STAR,0.8184769608340953
6976,STAR,STAR,0.9999537185461573
6977,YSO,YSO,0.9999183543777437
6978,STAR,STAR,0.999985235766109
6980,STAR,STAR,0.9999899227996043
6982,STAR,STAR,0.9931329940843354
6984,STAR,STAR,0.9928753377107951
6988,STAR,STAR,0.9999027322936545
6990,STAR,STAR,0.9848653939472597
6991,STAR,STAR,0.9998852221210438
6993,STAR,STAR,0.9999367950870051
6995,ULX,ULX,0.8818110867665714
6997,AGN,AGN,0.9999986040420816
6998,AGN,AGN,0.8407245022894109
