angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,name,ra,dec,class,prob,prob_margin,gal_l,gal_b,var_flag,b-csc,h-csc,m-csc,s-csc,u-csc,hard_hm,hard_hs,hard_ms,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,fuv_mag,nuv_mag,g_mag,bp_mag,rp_mag,bp-R,g-J,g-W2,bp-H,bp-W3,rp-K,J-H,J-W1,W1-W2,r
2.993180,5.78179086642,-72.14251327319,0.0008643,0.0008320,109.52,4689637613273804160,5.78187542848,0.0427,-72.14252674906,0.0402,0.2469,0.0468,5.2786,6.575,5.834,0.053,-3.032,0.052,330,1.4015,376.31,0.143,1.077e+00,31,,,25,1.054,0,4.05133e+03,3.71349e+00,16.668373,2.23106e+03,1.81574e+01,16.967264,3.30517e+03,15.949911,1.367,1.017353,,,0,,,,,,,0.002930,0.009266,0.006675,16.668373,0.002930,4.05133e+03,0.148,0.8608,0.8357,-0.0240,2CXO J002306.9-720832,5.77914473027738,-72.14233202397583,STAR,0.9957588275868073,0.9936541427947253,305.986405,-44.817572,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.57799771879176,5.62547827217E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4162209351632
2.996073,5.77651116237,-72.14213099046,0.0028107,0.0025091,133.74,4689637235343838464,5.77660299485,0.1322,-72.14214594494,0.1313,0.2887,0.1531,1.8855,7.174,6.336,0.165,-3.365,0.167,294,16.6789,931.77,1.180,2.131e+01,95,1.5167,0.0387,21,1.769,0,1.50292e+03,3.48054e+00,17.745028,1.08616e+03,2.32866e+01,17.748812,1.30525e+03,16.958658,1.591,0.790154,,,0,,,,,,,0.003730,0.023444,0.017954,17.748824,0.003736,1.49767e+03,0.392,2.6708,2.6575,-0.1129,2CXO J002306.9-720832,5.77914473027738,-72.14233202397583,STAR,0.9957588275868073,0.9936541427947253,305.986405,-44.817572,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.57799771879176,5.62547827217E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4162209351632
0.588108,6.32486837380,-72.05191946011,0.0012230,0.0011151,31.45,4689628031207177728,6.32539420767,0.0542,-72.05184787751,0.0539,6.5348,0.0626,104.3381,39.858,36.459,0.071,16.106,0.075,312,44.5082,3260.08,0.612,9.099e+01,31,,,26,3.256,0,1.87844e+04,2.20670e+01,15.002873,6.33602e+03,4.25976e+01,15.834002,2.13228e+04,13.925784,1.472,1.908217,,,0,,,,,,,0.003036,0.007815,0.004852,15.002873,0.003036,1.87844e+04,0.150,1.1455,1.1946,0.0821,2CXO J002518.0-720306,6.325398350349133,-72.05192343768046,STAR,0.9985460754939913,0.9978549634092456,305.771077,-44.931968,0,1.1340086608369E-15,0.0,4.0331948888306996E-17,8.4434366331243E-16,0.0,0.53716427232979,-0.8469706433479101,-0.93316677076827,2.0,0.8363117719533101,0.7831468504817,0.8540185728077501,6.0,0.9398149227167679,4.1763541631866E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8046566492562
1.536455,6.32446694085,-72.05160757156,0.0032082,0.0018123,39.07,4689628031196927104,6.32454950084,0.1256,-72.05161471690,0.1096,0.0803,0.1273,0.6304,5.946,5.724,0.154,-1.608,0.173,201,1.7226,245.47,0.321,1.233e+00,95,1.6296,0.0357,17,1.087,0,1.45758e+03,2.66697e+00,17.778284,,,,,,,,,,0,,,,,,,0.003397,,,17.778284,0.003397,1.45758e+03,,2.4634,2.7401,0.5080,2CXO J002518.0-720306,6.325398350349133,-72.05192343768046,STAR,0.9985460754939913,0.9978549634092456,305.771077,-44.931968,0,1.1340086608369E-15,0.0,4.0331948888306996E-17,8.4434366331243E-16,0.0,0.53716427232979,-0.8469706433479101,-0.93316677076827,2.0,0.8363117719533101,0.7831468504817,0.8540185728077501,6.0,0.9398149227167679,4.1763541631866E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8046566492562
2.042829,6.32713273598,-72.05173277454,0.0009392,0.0006336,165.37,4689628134286392960,6.32713273598,0.6574,-72.05173277454,0.9227,,,,,,,,,79,9.6644,263.27,3.320,1.173e+01,3,,,8,,0,3.34882e+02,3.13601e+00,19.375140,,,,,,,,,,0,,,,,,,0.010534,,,19.375140,0.010534,3.34882e+02,,0.6574,0.9227,-0.1936,2CXO J002518.0-720306,6.325398350349133,-72.05192343768046,STAR,0.9985460754939913,0.9978549634092456,305.771077,-44.931968,0,1.1340086608369E-15,0.0,4.0331948888306996E-17,8.4434366331243E-16,0.0,0.53716427232979,-0.8469706433479101,-0.93316677076827,2.0,0.8363117719533101,0.7831468504817,0.8540185728077501,6.0,0.9398149227167679,4.1763541631866E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8046566492562
1.407062,5.90075886228,-72.17099897104,0.0047105,0.0042170,162.86,4689625488587552256,5.90083005799,0.2061,-72.17100910522,0.2287,-0.1627,0.2610,-0.6233,5.409,4.905,0.266,-2.280,0.293,204,1.0046,226.19,0.614,9.359e-01,95,1.6342,0.0640,17,1.049,0,4.38894e+02,1.39879e+00,19.081469,3.25411e+02,4.15692e+01,19.057460,3.90568e+02,18.268654,1.631,0.788807,,,0,,,,,,,0.004423,0.138724,0.165516,19.085264,0.004433,4.37363e+02,0.433,4.2621,4.6697,-0.0623,2CXO J002336.2-721016,5.900899635227916,-72.17138743782544,HMXB,0.6784547676500373,0.480458167364023,305.9281660000001,-44.794579,0,2.9494315871686007E-15,2.2543039815252E-15,1.1278691410399E-15,4.7024763972482E-16,0.0,0.08494690818238601,0.1524047470331,0.062460961898813,1.0,0.5398464421761799,0.6314422168277101,0.5867276397301,5.0,0.8498128354763101,7.2483691702874E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,351.59538950889754
1.615489,5.90217774951,-72.17116780224,0.0113152,0.0069791,111.69,4689625488577588352,5.90226133110,0.4490,-72.17118059503,0.3882,0.4097,0.4463,0.9180,6.437,5.758,0.659,-2.878,0.473,133,-0.0737,130.10,0.000,0.000e+00,95,1.4637,0.0974,13,0.993,0,3.21123e+02,1.60314e+00,19.420687,,,,,,,,,,0,,,,,,,0.006080,,,19.420687,0.006080,3.21123e+02,,10.8257,7.7167,-0.3261,2CXO J002336.2-721016,5.900899635227916,-72.17138743782544,HMXB,0.6784547676500373,0.480458167364023,305.9281660000001,-44.794579,0,2.9494315871686007E-15,2.2543039815252E-15,1.1278691410399E-15,4.7024763972482E-16,0.0,0.08494690818238601,0.1524047470331,0.062460961898813,1.0,0.5398464421761799,0.6314422168277101,0.5867276397301,5.0,0.8498128354763101,7.2483691702874E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,351.59538950889754
1.905332,5.90193604630,-72.17181102500,0.0157653,0.0110220,48.52,4689625484312608512,5.90202474380,0.5690,-72.17182080041,0.6721,0.3014,0.7627,0.3951,6.494,6.110,0.879,-2.199,0.852,122,-1.7785,104.86,0.000,0.000e+00,95,1.0023,0.1789,13,0.883,0,1.97840e+02,1.37866e+00,19.946579,,,,,,,,,,0,,,,,,,0.008052,,,19.946579,0.008052,1.97840e+02,,13.8853,13.3127,0.3411,2CXO J002336.2-721016,5.900899635227916,-72.17138743782544,HMXB,0.6784547676500373,0.480458167364023,305.9281660000001,-44.794579,0,2.9494315871686007E-15,2.2543039815252E-15,1.1278691410399E-15,4.7024763972482E-16,0.0,0.08494690818238601,0.1524047470331,0.062460961898813,1.0,0.5398464421761799,0.6314422168277101,0.5867276397301,5.0,0.8498128354763101,7.2483691702874E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,351.59538950889754
2.680138,5.89907198984,-72.17089639220,0.0181984,0.0132803,15.02,4689625484312810368,5.89911349033,0.6949,-72.17094135352,0.8732,0.3789,1.0375,0.3652,10.513,2.859,0.844,-10.116,1.126,97,6.1686,216.44,3.184,5.808e+00,95,1.8835,0.1994,11,1.486,0,2.45407e+02,2.30334e+00,19.712652,,,,,,,,,,0,,,,,,,0.010556,,,19.712652,0.010556,2.45407e+02,,13.6659,17.9106,0.1583,2CXO J002336.2-721016,5.900899635227916,-72.17138743782544,HMXB,0.6784547676500373,0.480458167364023,305.9281660000001,-44.794579,0,2.9494315871686007E-15,2.2543039815252E-15,1.1278691410399E-15,4.7024763972482E-16,0.0,0.08494690818238601,0.1524047470331,0.062460961898813,1.0,0.5398464421761799,0.6314422168277101,0.5867276397301,5.0,0.8498128354763101,7.2483691702874E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,351.59538950889754
1.484097,6.34189717333,-72.06981274118,0.0133108,0.0089200,158.72,4689627855128440320,6.34195664875,0.4644,-72.06981171698,0.5375,0.4681,0.5077,0.9220,4.126,4.120,0.593,0.230,0.816,157,13.5601,557.20,2.476,9.280e+00,95,1.3663,0.1366,17,1.872,0,3.08971e+02,2.29546e+00,19.462574,2.73814e+02,2.55821e+01,19.244905,4.21327e+02,18.186348,2.250,1.058558,,,0,,,,,,,0.008524,0.101478,0.132703,19.465666,0.008546,3.08092e+02,1.028,9.6136,12.8188,-0.2678,2CXO J002521.9-720409,6.341482620546628,-72.06942074472434,CV,0.9908874304878301,0.986123825606995,305.760622,-44.91535800000001,0,7.9702011454439E-15,5.0757819213424995E-15,1.2092199129642E-15,1.7001214061311E-15,5.675184324310899E-16,0.18363522798251,-0.17489069331668,-0.34478450968144997,2.0,0.76077209040082,0.64963402446133,0.87918733411491,8.0,1.0,1.4355725330312E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7497608027034
2.360873,6.34088682891,-72.07005037007,0.0167212,0.0102800,172.25,4689627855128262656,6.34094873096,0.6202,-72.07006344831,0.6579,1.0058,0.6106,1.6472,5.200,4.288,0.650,-2.943,1.065,135,2.9303,189.30,1.854,2.700e+00,95,1.5106,0.1686,15,1.185,0,2.16818e+02,1.53148e+00,19.847128,9.48889e+01,3.42621e+01,20.395504,1.65759e+02,19.199202,1.202,1.196302,,,0,,,,,,,0.008149,0.392044,0.080362,19.849269,0.008163,2.16391e+02,-0.034,10.4328,16.6263,-0.1340,2CXO J002521.9-720409,6.341482620546628,-72.06942074472434,CV,0.9908874304878301,0.986123825606995,305.760622,-44.91535800000001,0,7.9702011454439E-15,5.0757819213424995E-15,1.2092199129642E-15,1.7001214061311E-15,5.675184324310899E-16,0.18363522798251,-0.17489069331668,-0.34478450968144997,2.0,0.76077209040082,0.64963402446133,0.87918733411491,8.0,1.0,1.4355725330312E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7497608027034
2.396099,6.34110139289,-72.06876559168,0.0023866,0.0021458,174.31,4689627855117622656,6.34116953221,0.1067,-72.06877456326,0.1032,0.6724,0.1158,5.8085,5.134,4.720,0.132,-2.019,0.149,272,18.1582,981.43,0.922,2.239e+01,31,,,25,1.880,0,2.42602e+03,4.78410e+00,17.225130,1.64066e+03,3.87083e+01,17.300997,1.93989e+03,16.528452,1.476,0.772545,,,0,,,,,,,0.003489,0.025767,0.017221,17.225130,0.003489,2.42602e+03,0.278,2.1483,2.3843,-0.0210,2CXO J002521.9-720409,6.341482620546628,-72.06942074472434,CV,0.9908874304878301,0.986123825606995,305.760622,-44.91535800000001,0,7.9702011454439E-15,5.0757819213424995E-15,1.2092199129642E-15,1.7001214061311E-15,5.675184324310899E-16,0.18363522798251,-0.17489069331668,-0.34478450968144997,2.0,0.76077209040082,0.64963402446133,0.87918733411491,8.0,1.0,1.4355725330312E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7497608027034
2.665234,6.33921791949,-72.06966973672,0.0027010,0.0015417,116.40,4689627855128435328,6.33921791949,2.5145,-72.06966973672,1.8301,,,,,,,,,58,4.4084,111.48,4.492,3.369e+00,3,,,7,,0,1.04466e+02,1.47522e+00,20.639930,,,,,,,,,,0,,,,,,,0.015578,,,20.639930,0.015578,1.04466e+02,,2.5145,1.8301,-0.4257,2CXO J002521.9-720409,6.341482620546628,-72.06942074472434,CV,0.9908874304878301,0.986123825606995,305.760622,-44.91535800000001,0,7.9702011454439E-15,5.0757819213424995E-15,1.2092199129642E-15,1.7001214061311E-15,5.675184324310899E-16,0.18363522798251,-0.17489069331668,-0.34478450968144997,2.0,0.76077209040082,0.64963402446133,0.87918733411491,8.0,1.0,1.4355725330312E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7497608027034
2.943270,6.33905757268,-72.06908753574,0.0015992,0.0012578,175.87,4689627859397713664,6.33913049350,0.0611,-72.06909558908,0.0674,0.0667,0.0716,0.9322,5.366,5.051,0.078,-1.812,0.101,276,1.8950,329.62,0.222,1.220e+00,31,,,24,1.081,0,2.35755e+03,2.25489e+00,17.256212,1.36574e+03,3.15856e+01,17.500122,1.65426e+03,16.701384,1.281,0.798739,,,0,,,,,,,0.002945,0.025264,0.017326,17.256212,0.002945,2.35755e+03,0.081,1.2598,1.5977,-0.0348,2CXO J002521.9-720409,6.341482620546628,-72.06942074472434,CV,0.9908874304878301,0.986123825606995,305.760622,-44.91535800000001,0,7.9702011454439E-15,5.0757819213424995E-15,1.2092199129642E-15,1.7001214061311E-15,5.675184324310899E-16,0.18363522798251,-0.17489069331668,-0.34478450968144997,2.0,0.76077209040082,0.64963402446133,0.87918733411491,8.0,1.0,1.4355725330312E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7497608027034
2.492577,5.72060910690,-72.04654127653,0.0059045,0.0051925,86.55,4689641637667596160,5.72069758083,0.2861,-72.04655461252,0.2517,0.2564,0.3246,0.7901,6.830,6.136,0.366,-3.001,0.322,214,-1.3248,190.37,0.000,0.000e+00,95,1.6990,0.0846,21,0.934,0,3.39019e+02,1.19317e+00,19.361807,1.61266e+02,1.73040e+01,19.819685,3.33208e+02,18.441105,1.459,1.378580,,,0,,,,,,,0.004711,0.116534,0.207719,19.362170,0.004712,3.38906e+02,0.203,5.9021,5.1953,0.0155,2CXO J002252.8-720245,5.720336371618147,-72.04585401689279,PULSAR,0.488470407565503,0.23365993912018795,306.032759,-44.910068,0,8.807329620659E-15,5.5685625472757E-15,1.6921072816865E-15,1.9020418594374E-15,1.2835937510437E-15,0.14241099312929,-0.18363522798251,-0.31480324797002,0.0,0.2730464397573,0.35902845483296,0.48468798094372995,0.0,0.32093207336478,2.4914417269558003E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,359.61484332425766
2.906072,5.71830192661,-72.04636230774,0.0052450,0.0045617,173.63,4689641839544327552,5.71837926679,0.2132,-72.04637722215,0.2196,-0.1595,0.2667,-0.5979,6.327,5.364,0.283,-3.356,0.325,263,-1.0939,245.61,0.000,0.000e+00,31,,,24,0.951,0,3.46055e+02,1.04223e+00,19.339504,1.83593e+02,2.25091e+01,19.678904,2.34281e+02,18.823551,1.208,0.855352,,,0,,,,,,,0.004276,0.133144,0.094955,19.339504,0.004276,3.46055e+02,0.003,4.5707,5.2371,-0.0309,2CXO J002252.8-720245,5.720336371618147,-72.04585401689279,PULSAR,0.488470407565503,0.23365993912018795,306.032759,-44.910068,0,8.807329620659E-15,5.5685625472757E-15,1.6921072816865E-15,1.9020418594374E-15,1.2835937510437E-15,0.14241099312929,-0.18363522798251,-0.31480324797002,0.0,0.2730464397573,0.35902845483296,0.48468798094372995,0.0,0.32093207336478,2.4914417269558003E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,359.61484332425766
0.594187,5.72852163050,-72.12383853894,0.0064274,0.0050871,8.46,4689637510222021504,5.72860328267,0.2875,-72.12385128047,0.3052,0.2448,0.3483,0.7027,6.326,5.639,0.322,-2.867,0.403,165,1.1083,185.50,0.769,9.588e-01,95,1.6097,0.0833,16,1.061,0,3.69181e+02,1.30885e+00,19.269270,1.91638e+02,2.88887e+01,19.632341,2.32786e+02,18.830503,1.150,0.801838,,,0,,,,,,,0.004734,0.163695,0.192159,19.273070,0.004745,3.67891e+02,-0.050,5.1198,6.4014,0.0685,2CXO J002254.9-720726,5.728945120483104,-72.12394024237216,PULSAR,0.9253713719736976,0.8537813605256566,306.011881,-44.83335,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.53280215611451,4.3618590718847E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,360.37777179444674
2.430481,5.72883477065,-72.12326595920,0.0016778,0.0007984,147.51,4689637514491322496,5.72883477065,1.1251,-72.12326595920,1.4787,,,,,,,,,60,6.9124,162.64,3.251,8.777e+00,3,,,6,,0,3.69833e+02,7.05447e+00,19.267351,,,,,,,,,,0,,,,,,,0.020893,,,19.267351,0.020893,3.69833e+02,,1.1251,1.4787,-0.5931,2CXO J002254.9-720726,5.728945120483104,-72.12394024237216,PULSAR,0.9253713719736976,0.8537813605256566,306.011881,-44.83335,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.53280215611451,4.3618590718847E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,360.37777179444674
2.911630,5.73104102454,-72.12345012381,0.0015484,0.0011530,26.34,4689637510222264576,5.73104102454,1.2408,-72.12345012381,1.4789,,,,,,,,,55,2.4752,78.16,2.950,1.679e+00,3,,,7,,0,1.22860e+02,1.67320e+00,20.463844,,,,,,,,,,0,,,,,,,0.015041,,,20.463844,0.015041,1.22860e+02,,1.2408,1.4789,0.2315,2CXO J002254.9-720726,5.728945120483104,-72.12394024237216,PULSAR,0.9253713719736976,0.8537813605256566,306.011881,-44.83335,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.53280215611451,4.3618590718847E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,360.37777179444674
2.891610,5.82207973778,-72.00184493113,0.0061591,0.0049917,130.96,4689642320583018624,5.82216939531,0.2833,-72.00186355945,0.2632,0.2510,0.3220,0.7795,7.511,6.233,0.355,-4.191,0.347,236,11.0847,576.06,1.809,1.028e+01,95,1.5163,0.0826,22,1.557,0,4.82928e+02,1.75225e+00,18.977661,3.70463e+02,1.33717e+01,18.916681,5.47275e+02,17.902382,1.900,1.014299,,,0,,,,,,,0.004807,0.039289,0.049318,18.980979,0.004817,4.81454e+02,0.682,5.6869,5.5236,-0.2051,2CXO J002316.7-720005,5.8198308242294825,-72.00144207056634,CV,0.4137586380890657,0.07693985749909671,305.999642,-44.958706,1,0.0,0.0,0.0,0.0,0.0,,,,6.0,0.92603189175348,0.9785061595879192,0.946513293687985,6.0,0.966531823769155,8.4203069047146E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7513586516326
2.938104,5.81722901281,-72.00158266663,0.0096593,0.0088333,128.10,4689642320583017600,5.81733496096,0.4778,-72.00158895612,0.4565,0.1377,0.5342,0.2577,7.501,7.366,0.578,-1.415,0.572,247,32.6563,2015.27,4.236,4.782e+01,95,1.7930,0.1348,24,2.809,0,4.08760e+02,4.04560e+00,19.158695,2.11270e+02,1.64899e+01,19.526450,3.26747e+02,18.462364,1.316,1.064085,,,0,,,,,,,0.011093,0.084789,0.053671,19.161756,0.011123,4.07609e+02,0.093,9.3535,9.1566,-0.0866,2CXO J002316.7-720005,5.8198308242294825,-72.00144207056634,CV,0.4137586380890657,0.07693985749909671,305.999642,-44.958706,1,0.0,0.0,0.0,0.0,0.0,,,,6.0,0.92603189175348,0.9785061595879192,0.946513293687985,6.0,0.966531823769155,8.4203069047146E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7513586516326
2.943179,5.82160121711,-72.00204964405,0.0109796,0.0069090,118.31,4689642324862213504,5.82168944313,0.5030,-72.00206465293,0.3565,0.3022,0.3895,0.7760,7.002,6.134,0.624,-3.377,0.505,154,-0.4579,145.26,0.000,0.000e+00,95,1.5350,0.1046,14,0.971,0,2.67242e+02,1.25228e+00,19.620106,,,,,,,,,,0,,,,,,,0.005786,,,19.620106,0.005786,2.67242e+02,,10.2064,8.0071,-0.3720,2CXO J002316.7-720005,5.8198308242294825,-72.00144207056634,CV,0.4137586380890657,0.07693985749909671,305.999642,-44.958706,1,0.0,0.0,0.0,0.0,0.0,,,,6.0,0.92603189175348,0.9785061595879192,0.946513293687985,6.0,0.966531823769155,8.4203069047146E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7513586516326
0.398551,6.06024049764,-71.98034898776,0.0012217,0.0010641,176.39,4689643699250419840,6.06010744786,0.0507,-71.98038822786,0.0585,18.8225,0.0601,313.0176,12.795,-9.260,0.066,-8.829,0.078,371,78.5942,19212.90,0.682,5.477e+02,31,,,25,5.031,0,5.18048e+06,4.49275e+03,8.901442,2.67053e+06,1.74743e+03,9.272050,3.72773e+06,8.319283,1.235,0.952767,37.24,0.44,4,5500.0,4.5,,,,,0.002912,0.002879,0.003844,8.901442,0.002912,5.18048e+06,0.023,1.0647,1.2211,-0.0174,2CXO J002414.4-715848,6.060001550406014,-71.98026657010672,STAR,0.9999882883852557,0.9999843942457227,305.900428,-44.990891,0,1.3192423364293001E-14,0.0,1.0946045505050002E-15,1.2181735085603998E-14,6.225984921904701E-15,-0.99937539038101,-0.99937539038101,-0.82448469706433,0.0,0.37342814800407,0.016318506698890012,0.04048555642313001,6.0,0.9499776084780892,1.7196043029766999E-6,,,,,,7.678,7.337999999999999,7.186,7.1160000000000005,7.148,7.097,7.0920000000000005,,,8.901442,9.27205,8.319283,0.9527669999999997,1.2234419999999995,1.7534419999999997,1.934050000000001,2.1750499999999997,1.1332830000000005,0.34000000000000075,0.5619999999999994,-0.03199999999999914,365.8777099766781
2.368976,6.05791919442,-71.98013212258,0.0039723,0.0017122,143.85,4689643699242170368,6.05791919442,2.7209,-71.98013212258,3.3627,,,,,,,,,62,11.6569,292.04,2.494,1.410e+01,3,,,7,,0,1.40728e+03,1.62141e+01,17.816418,,,,,,,,,,0,,,,,,,0.012809,,,17.816418,0.012809,1.40728e+03,,2.7209,3.3627,-0.6689,2CXO J002414.4-715848,6.060001550406014,-71.98026657010672,STAR,0.9999882883852557,0.9999843942457227,305.900428,-44.990891,0,1.3192423364293001E-14,0.0,1.0946045505050002E-15,1.2181735085603998E-14,6.225984921904701E-15,-0.99937539038101,-0.99937539038101,-0.82448469706433,0.0,0.37342814800407,0.016318506698890012,0.04048555642313001,6.0,0.9499776084780892,1.7196043029766999E-6,,,,,,7.678,7.337999999999999,7.186,7.1160000000000005,7.148,7.097,7.0920000000000005,,,8.901442,9.27205,8.319283,0.9527669999999997,1.2234419999999995,1.7534419999999997,1.934050000000001,2.1750499999999997,1.1332830000000005,0.34000000000000075,0.5619999999999994,-0.03199999999999914,365.8777099766781
0.570652,5.99712562329,-71.97867761394,0.0032792,0.0028736,173.93,4689643871051973248,5.99720676770,0.1476,-71.97869076586,0.1443,0.2618,0.1687,1.5515,6.377,5.648,0.178,-2.959,0.204,254,0.3047,263.37,0.000,0.000e+00,95,1.4695,0.0432,23,1.012,0,6.50399e+02,1.15766e+00,18.654417,3.52548e+02,2.82771e+01,18.970495,5.34099e+02,17.928843,1.363,1.041653,,,0,,,,,,,0.003365,0.087129,0.118852,18.657600,0.003369,6.48495e+02,0.142,2.8785,3.2749,-0.0278,2CXO J002359.2-715843,5.996899097236736,-71.97881979546506,HMXB,0.3448104281776057,0.020866907073237018,305.928026,-44.9894,0,2.8222546118804003E-15,1.9829494295153003E-15,8.3066518503209E-16,0.0,0.0,0.076202373516552,0.42973141786383,0.34603372891943,1.0,0.51526303053773,0.46794458095606,0.30554145952932,5.0,0.8085603259530899,6.077593157500902E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0412080322732
1.783193,5.99680030443,-71.97931418300,0.0081963,0.0046201,140.40,4689643871049135872,5.99688336989,0.2710,-71.97932472755,0.2529,0.2483,0.2768,0.8968,6.250,5.782,0.388,-2.373,0.436,210,0.2001,214.72,0.000,0.000e+00,95,1.5460,0.0692,19,1.008,0,3.99625e+02,1.41727e+00,19.183235,2.34482e+02,1.47086e+01,19.413267,3.76115e+02,18.309593,1.528,1.103674,,,0,,,,,,,0.004735,0.068163,0.150411,19.186056,0.004743,3.98588e+02,0.301,6.3223,6.9680,-0.5110,2CXO J002359.2-715843,5.996899097236736,-71.97881979546506,HMXB,0.3448104281776057,0.020866907073237018,305.928026,-44.9894,0,2.8222546118804003E-15,1.9829494295153003E-15,8.3066518503209E-16,0.0,0.0,0.076202373516552,0.42973141786383,0.34603372891943,1.0,0.51526303053773,0.46794458095606,0.30554145952932,5.0,0.8085603259530899,6.077593157500902E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0412080322732
2.911565,5.99680308207,-71.97801157299,0.0032908,0.0029315,168.99,4689643866754654464,5.99687900872,0.1474,-71.97802554996,0.1462,0.2566,0.1609,1.5945,6.150,5.285,0.181,-3.145,0.203,244,0.5641,262.12,0.259,3.398e-01,31,,,23,1.025,0,6.93737e+02,1.22495e+00,18.584380,4.17889e+02,1.84694e+01,18.785890,5.14951e+02,17.968481,1.345,0.817410,,,0,,,,,,,0.003357,0.048067,0.045489,18.584380,0.003357,6.93737e+02,0.144,2.9454,3.2784,-0.0434,2CXO J002359.2-715843,5.996899097236736,-71.97881979546506,HMXB,0.3448104281776057,0.020866907073237018,305.928026,-44.9894,0,2.8222546118804003E-15,1.9829494295153003E-15,8.3066518503209E-16,0.0,0.0,0.076202373516552,0.42973141786383,0.34603372891943,1.0,0.51526303053773,0.46794458095606,0.30554145952932,5.0,0.8085603259530899,6.077593157500902E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0412080322732
0.235858,6.17716308007,-71.98992148403,0.0006703,0.0006042,70.79,4689640744312412032,6.17723851776,0.0303,-71.98993073801,0.0297,0.1235,0.0342,3.6156,5.646,5.248,0.041,-2.082,0.038,263,-1.4154,236.48,0.000,0.000e+00,31,,,24,0.937,0,8.46555e+03,1.63186e+01,15.868229,4.05534e+03,3.22441e+01,16.318474,6.36263e+03,15.238804,1.231,1.079670,,,0,,,,,,,0.003460,0.009072,0.008644,15.868229,0.003460,8.46555e+03,0.006,0.6635,0.6117,0.0645,2CXO J002442.5-715923,6.1771981424741975,-71.98985687107627,STAR,0.9858849875365037,0.9773622987835344,305.84774,-44.98676,0,8.7231940318394E-15,5.1743465121111E-15,5.6145338813067E-16,3.0612577726896E-15,0.0,0.058713304184884,-0.71705184259838,-0.7158026233604,0.0,0.19092984634326998,0.10045325176970996,0.23901224009487,3.0,0.52674771409561,4.6504733441853E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,370.6655547516886
