name,class,gal_b2,gal_l2,hard_hs,hard_hm,hard_ms,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,h-csc,b-csc,m-csc,s-csc,u-csc,0p3_8_csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J,H,K,3.6 microns (IRAC),5.8 microns (IRAC),G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2
2CXO J171624.7+671239,AGN,6.895435843527308,2.711475803953312,7.600000000000024,6.2312499999999815,6.4625000000000234,10.0,0.0,1.5375569059798757,6.25,0.31893800716203524,0.0,3.466975663458172e-10,0.002698494604395059,0.00033484312578487484,0.002360252669723373,0.004843225792520058,0.001928840227956062,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.2752081145338605e-05,0.0001211498831207049,0.00026586639013131914,7.465581086213445,6.662729162729162,1.92215196714224,7.117501734361946e-06,1.9524871444374315e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J145408.9+511443,AGN,8.157109779294608,2.429991464318823,6.168749999999995,3.6562499999999822,7.350000000000026,10.0,0.0,4.073425554254881,6.25,1.7032201156262143,0.0,7.068837788944442e-08,0.026119594152170345,0.00923003756283931,0.05612928757997028,0.02388465982025292,0.021887613518812615,0.5381119245047358,0.5962758708184279,7.777324316713532,8.313843401809754,5.299035369774923,7.216092805133901,7.675561288826401,7.29611943066438,6.6861201686431695,7.1198026779422126,0.5587944416176354,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.763292821876185,8.99168399168399,2.494393104193688,5.187307533541356e-05,3.614976369594994e-05,7.831391343717116,7.26973657838512,7.476326494600516,2.6358025850179394,4.079493875138847,4.121758955021754,3.2179547591598254,4.2651827387480825,4.290716522211134,3.4306020638283345,4.973795542084988,5.799999999999998
2CXO J074521.7+473436,AGN,6.58575422382223,4.755397861954144,3.412500000000003,4.975,3.450000000000016,10.0,0.0,1.1496675814527963,6.25,6.141542810219983,0.0,1.6464459655186848e-07,0.27628853680469034,0.124995923686,0.2384923303703592,0.3629637782669292,0.1563496337184209,0.5381119245047358,0.5962758708184279,5.711364777230452,7.845085968200803,4.499807073954983,6.680817804105476,7.0337570478164455,6.578654550512309,5.908741614571433,5.9685224336387135,0.48582992324616403,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.252468666919864,8.405310905310905,2.3480733895373973,5.187307533541356e-05,3.614976369594994e-05,7.1005937938776755,6.533675796798774,6.797464478707076,2.514561086643257,3.8086878520656935,4.01580757655581,3.082077756406459,4.351050699831592,4.05916946461679,3.656119729378806,4.945802024794259,6.12481203007519
2CXO J232801.4+001705,AGN,1.8651507019727216,2.3151982969482163,3.3812500000000094,4.7375,3.61875000000002,10.0,0.0,1.1962315953143958,6.25,4.100629163044377,0.0,1.2329691402757325e-07,0.2132182233058119,0.10240141047061914,0.19442584467790927,0.25318287375114,0.12366212159737892,0.5381119245047358,0.5962758708184279,5.5208042429963085,6.6046657426525535,6.062103812586126,7.596833624230883,7.891111106509772,7.3417868236821375,6.395771459428024,6.444914258867747,0.5075356357095249,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,9.25821306494493,9.222264222264224,2.5918720276696936,5.187307533541356e-05,3.614976369594994e-05,8.628402136529624,7.791998540889176,8.016036981655557,2.591027517595665,4.485552459140545,5.538634180818665,3.5483136674783413,5.307986835680008,4.590945381072067,4.188478097450972,5.5906000715623785,6.599498746867164
2CXO J100041.7+022410,AGN,7.3577646659419464,6.5735668417302975,4.731250000000001,5.5312499999999885,4.206249999999977,9.999935592620226,0.006033017645184304,9.999994649988503,10.0,9.999993499814737,8.0,1.0705988259789774e-08,0.024116983916783654,0.007955347344860548,0.018926498528202915,0.033972086180182826,0.012192165008334073,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.4992524009218652e-05,0.00020724450912916798,4.7182097827870475e-05,7.465581086213445,6.662729162729162,1.92215196714224,9.970194503816859e-06,4.742797262005311e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J120439.7-002347,AGN,8.362548859099148,7.744787305027307,1.7750000000000068,5.074999999999998,1.818749999999988,10.0,0.0,4.989344131272263,6.25,8.947052113699076,0.0,6.649613134424232e-08,0.012352192073841351,0.010800785213593171,0.01116428970749945,0.008142573771907833,0.015571721346272313,8.07055129584013,8.604528005935848,5.9133816813520035,8.628219644709171,6.596141479099679,8.055041342712576,8.62000492803618,8.649682414576478,7.554050966790588,7.651397697909325,0.5574865447874039,9.474494607315633e-05,0.0009486436991814267,0.00110741931766998,7.465581086213445,6.662729162729162,1.92215196714224,4.216150213220768e-05,0.000196211756695804,8.903187696716039,8.151519038590274,8.545904154266724,2.20333552950106,0.0,4.58834946596404,0.0,4.7894472495611815,0.0,3.0444884849313256,3.770284776157101,6.632080200501252
2CXO J123346.2+130905,AGN,9.209411326590427,7.933155236363902,6.193750000000019,6.893750000000013,4.224999999999983,3.0308624881920005,0.00235862822357078,2.418527471701836,0.0,6.699867665729756,0.0,9.441465818792395e-09,0.03900069473036899,0.006467738738701707,0.02258795424144527,0.07672565424902544,0.013923495099490956,8.361291329840753,8.690586261050424,5.787763897334603,8.556619123286103,6.312926045016076,7.8566785964046275,8.326496890988942,8.022856877926655,6.8983779517747,7.3105473338031475,0.5554440757648509,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.777364270283423,8.128950923368622,8.392283412045103,2.498949223110819,0.0,5.1667450371222365,0.0,5.018152246880429,0.0,3.0444884849313256,3.770284776157101,6.859147869674183
2CXO J124643.7+223549,AGN,9.763562825593485,8.039369944706689,2.275000000000002,3.218749999999974,3.9562499999999794,10.0,0.0,3.149092467114897,6.25,3.7854195791561343,0.0,3.1243473963663736e-07,0.0361488136381489,0.029186445308369963,0.05924621072555221,0.022467886455094236,0.002884534438274662,8.183013565555287,8.83491693081316,5.5313860808312505,8.467177940378885,6.263665594855305,7.705376609486199,8.160393083356283,8.444990495618713,7.55072794865937,7.44233027953958,0.5383518349971692,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.197493734335836
2CXO J132105.9+511943,AGN,8.635789874267862,3.1073728658672057,4.056249999999978,5.168749999999998,3.900000000000012,10.0,0.0,0.7059428152578493,6.25,4.965133355785775,0.0,2.577439019942823e-06,0.2536841976428728,0.09365038879034976,0.20277925816296904,0.35652697509746195,0.17684858199771836,7.527859695382161,8.289830055610125,5.198539181659548,8.091946351601715,4.8783647220946245,6.783084454317331,7.137059453236457,6.740924474940888,6.224220648403912,6.718111346018323,0.5117280721242393,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.4725123433346,8.558164808164808,2.41562635105923,5.187307533541356e-05,3.614976369594994e-05,8.843157789571793,7.551464722788983,7.467074197972614,3.288702903471627,6.231245232913323,6.0271065999828375,4.099883123157589,4.855553540203472,4.760629782288539,3.8474680516640496,5.091136789375093,5.7142857142857135
2CXO J153304.0+302508,AGN,8.046800769846275,1.3352149920877092,4.93125,6.193750000000019,3.7437499999999937,1.4104437222807995,0.0007296236786890973,3.579342459564143,0.0,6.069930119498376,0.0,2.890581704791643e-08,0.05549793324554509,0.015313668004125269,0.03524278112230834,0.0928058204848654,0.020447146882970096,0.5381119245047358,0.5962758708184279,6.011941443665851,8.562735921509244,6.2703720716582465,7.668059448881367,8.040877853032711,7.730075571421951,6.927246671789652,7.211886304909563,0.5424546894372101,0.00023620141506561,0.002619587995883721,0.000437847633213571,9.51979680972275,9.024759024759023,2.623216601815824,5.187307533541356e-05,3.614976369594994e-05,9.048909793896307,8.03168705680511,8.084841430418725,2.9736822965536875,4.698970872762289,5.503369612973113,4.0825378456100045,4.9899371052567165,4.512650508626125,5.512881842410991,5.585969564942854,6.156390977443613
2CXO J102913.9+262318,AGN,8.255708805886327,5.722515283831539,4.481249999999998,5.3937500000000025,4.09374999999999,10.0,0.0,0.4625763490656142,6.25,2.210309635309752,0.0,2.387500141869528e-07,0.08131959205455999,0.023483855263251387,0.06077568803447151,0.12968337388639015,0.03751113626141235,0.5381119245047358,0.5962758708184279,5.790335021568875,8.402475808063025,6.061093247588422,7.625159405981324,7.944719029466759,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,9.305924800607674,9.33968058968059,2.595925205361003,5.187307533541356e-05,3.614976369594994e-05,8.275613389269276,7.636072105729414,7.877533328043268,2.553385030394684,3.8308370553423847,0.0,3.214741743619874,0.0,4.334778304945903,3.9861955853208553,3.770284776157101,5.160401002506265
2CXO J141309.1+092011,AGN,8.557661181047338,9.836046471279003,5.718749999999999,5.43125,5.281250000000001,10.0,0.0,1.0506446654915516,6.25,9.279144280682573,0.0,0.00015599849808858824,0.2220951465299497,0.06907691684224064,0.23690042541617776,0.30921097387538593,0.14083691610165522,6.6427505811331224,7.1904103769686065,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,6.167416199174744,5.2337535566678435,5.682405449847307,0.4832633996717715,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.781570451955947,8.652664902664903,2.390361543450065,5.187307533541356e-05,3.614976369594994e-05,7.04384683769866,6.3703991910753714,6.851349842297993,2.0268050121186416,2.7750321637479582,4.710315060629572,2.5758642079068386,4.392838183341083,3.888537659312492,4.4638830041686735,6.022921007766626,6.864661654135338
2CXO J100118.5+015542,AGN,7.349305317701253,6.591378066453826,0.0,0.0,0.0,8.347457447232902,0.0028995225360149124,6.570497462989888,6.25,7.266387674633871,1.0,4.362341445532915e-09,0.0054617629318806545,0.019572035767726884,0.004262616249282709,0.0061151922322368645,0.004989831829121433,8.274563716476425,8.934623021784637,6.798583024866447,8.857610905480962,7.139764201500532,8.224525895758775,8.562752743031902,8.301961147943809,7.529751396706057,7.647639182522902,0.5538495166156647,8.059627399187159e-05,0.0005454940009173245,0.00047122740493224513,7.465581086213445,6.662729162729162,3.056231085170774,4.8540379166521896e-05,0.0001267148338941867,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.938847117794485
2CXO J075939.4+140543,AGN,6.188998087562947,5.765819607448889,4.6062499999999975,5.3874999999999975,4.224999999999983,10.0,0.0,0.9825122252964728,6.25,6.195467808581928,0.0,5.79053303903177e-07,0.15211244628231052,0.056958574040702425,0.12178979304305144,0.23026920780358826,0.08820448133048593,7.279221455087951,8.142760207523995,5.215709160956459,8.329527325550046,5.735476956055735,7.305250455935387,7.71600017393069,7.026983170290697,6.17873683773287,6.583744420953723,0.5316914151802029,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.80601974933536,8.944670194670193,2.5066877431906622,5.187307533541356e-05,3.614976369594994e-05,8.382997234272125,7.505956699683725,7.652385963860532,2.7689339653470135,4.894292106786349,5.4527334017572855,3.5582286603409896,4.907613699691436,4.50883758180518,3.689605685778728,5.274988949927387,6.442606516290723
2CXO J045407.0-025401,AGN,3.471291014283252,5.593767426071292,3.3625000000000043,5.612499999999981,2.8499999999999712,10.0,0.0,7.798555996831904,6.25,0.3890584939521328,2.0,2.7936023725178592e-08,0.013735364834735222,0.006014460112005553,0.008806159726352238,0.019405118481816832,0.011748944504997907,8.63470145370017,9.366894194671964,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.0014700053421601179,7.465581086213445,6.662729162729162,1.92215196714224,3.4835503346025485e-05,8.426366977555978e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J132317.4-002434,AGN,8.426821224369768,8.882331933297621,3.5249999999999897,4.731250000000001,3.8312500000000047,10.0,0.0,3.3337172701634583,6.25,7.321810811102606,0.0,1.785665728268338e-07,0.025276060437256186,0.0128731872430189,0.024816026628296614,0.03043565069377775,0.020641055853179668,8.63123200222045,8.946406294151231,6.333331972950141,8.651531442381797,6.5511254019292595,7.978115101402772,8.433464264490599,8.313551856831564,7.198903404016697,7.766267324406859,0.5691501178898786,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.823993896945485,8.21980111597927,8.461615038725133,2.5465008820455584,0.0,4.886610116774909,0.0,4.775511483845421,0.0,3.0444884849313256,3.770284776157101,6.762406015037593
2CXO J081351.6+402053,AGN,6.7986054008232415,5.012896549701914,3.5125000000000024,5.537500000000007,3.056249999999988,10.0,0.0,0.8104060304990724,6.25,3.673480062050911,0.0,3.466975663458172e-10,0.08121180332759241,0.02902320426190483,0.039394219532232176,0.14072828529071388,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.690550914381567,8.494057870348344,6.266109324758843,7.849685301740098,8.268143144956738,7.776902035328481,6.958192278136616,7.270848015034063,0.5447927789761855,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.182957393483707
2CXO J052109.8+163821,AGN,4.362044562973246,5.20569621079467,6.181249999999982,6.625000000000008,4.518750000000002,10.0,0.0,0.4770369790221512,6.25,7.191572386091927,0.0,3.8741003871968815e-06,1.5891065524900954,0.23162323978402755,0.7920263699285751,2.9780482848510728,0.6646681484820821,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,6.408271129862302,5.494610479968432,5.716936809960066,0.4553675727584798,2.073167683209241e-05,0.00012423329156268815,0.02153896110697937,9.134067603494117,9.12162162162162,2.5905885214007798,5.187307533541356e-05,3.614976369594994e-05,8.127742432426446,7.51697519110744,7.688164237317445,2.7130131874607324,3.89799127589328,5.887477376378462,3.3481340381955293,5.560415709586854,4.051566088927778,4.1221895715164445,6.273073604007497,6.755889724310775
2CXO J104231.4+050238,AGN,7.911331925564842,6.746502107942472,1.5937500000000149,3.200000000000018,3.0625000000000067,10.0,0.0,7.195069258086286,6.25,7.883392256394982,2.0,3.466975663458172e-10,0.0015126447549660658,0.000770550291001066,0.001935774409391813,0.001328291427871599,0.0009703758894916108,7.182383281869805,7.6668223673292575,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,5.061198942927351,4.839352842218946,4.4888419074465595,0.38262253022495823,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.516141283706798,7.540871290871293,2.1300799827064423,5.187307533541356e-05,3.614976369594994e-05,9.521353285455175,6.943426886121213,6.671744764891367,3.717179311268161,9.02927408201463,8.533674686890597,4.659831689479782,5.872227967790952,5.192582775061462,4.03676621335338,5.3442360716465656,5.424561403508768
2CXO J153115.2+230454,AGN,7.998165662646059,0.9884247914332568,3.7312500000000064,7.3374999999999915,1.787499999999994,10.0,0.0,3.088410643476783,6.25,2.759459719145417,0.0,4.56903371164589e-07,0.09720278253159166,0.04924990880995445,0.03418151115285413,0.14933888401149928,0.002884534438274662,7.749314783332754,8.338366373270233,5.781764607454628,8.462896181622689,6.367202572347268,7.834958245917151,8.286058005884657,7.350827576614586,6.46036262435357,6.886070002349073,0.5599500490909219,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.463157894736838
2CXO J082030.8+204256,AGN,6.586447177089728,5.635993886745164,5.275000000000002,5.343750000000003,4.925000000000002,10.0,0.0,6.158434722702483,6.25,3.711046642497142,1.0,1.6835864742628506e-08,0.011591759990363505,0.006078075310511725,0.009676282191504194,0.014706083001136754,0.006928921531217143,0.5381119245047358,0.5962758708184279,5.948642813707767,8.565896267257862,6.368360128617362,7.802953638570077,8.269621555810009,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.822337506095023,8.265333190361853,8.36774295582823,2.860227619801212,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J083318.2+331350,AGN,6.937040190116344,5.2702540149873816,3.2937499999999984,4.418750000000012,3.9249999999999856,0.6148321568654003,0.0010935227914604683,3.963581862629311,0.0,0.5484572893108252,0.0,1.3185137091888304e-08,0.005835459494165895,0.0023450074725118114,0.005609864288937191,0.006692136179923277,0.002884534438274662,0.5381119245047358,0.5962758708184279,6.2121218304772094,8.717422952129935,6.976463022508037,8.259574643136286,8.660704709173395,9.222495247809356,8.228415958794574,7.699553676297863,0.5645097716017973,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.243107769423553
2CXO J123125.7+475013,AGN,8.846300518368599,3.6749874141452716,4.418750000000012,6.868749999999987,2.674999999999998,10.0,0.0,8.547243784930552,6.25,8.240932532753586,2.0,1.173998857775835e-07,0.04747497490344728,0.010822641074631524,0.016104100094732142,0.09493309511971564,0.025599585234252983,8.529056656142664,9.129729407626256,5.519877239020686,8.44657792325185,6.259292604501607,7.725122382656631,8.153087994434218,8.471185497705044,7.556543230389,7.6894526661968525,0.5582748661645298,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.717557831983772,8.097744391041703,8.324467484219701,2.58178607677624,0.0,4.332817771142344,0.0,4.705333143029716,0.0,3.0444884849313256,3.770284776157101,6.2401002506265675
2CXO J212329.4-005052,AGN,3.1133306521710344,1.4359610800227252,1.5937500000000149,3.0437500000000006,3.1249999999999933,10.0,0.0,1.4946235192773425,6.25,2.0095579052325605,0.0,1.8650711263363613e-08,0.022685653934325232,0.016627188982658532,0.03232800463757485,0.015097112449920545,0.0226355481181924,9.210526315789476,9.38013836214436,4.294063151708574,7.855980665480459,4.5708038585208985,6.7100250935867365,7.025060513385418,6.6732347350363925,5.673222704521381,5.522903453136012,0.4471394683847293,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.315372199012533,8.413815913815911,2.356112191958496,5.187307533541356e-05,3.614976369594994e-05,7.012322553569589,6.411388580453527,6.719948876210794,2.414926416390478,3.5541330303434666,4.164933627640872,2.9258951629563885,4.5535045389220485,3.880244959735328,3.812615321533524,4.943592010271308,6.897744360902251
2CXO J004336.0+010636,AGN,1.5489349083700032,3.2999261932078623,4.206249999999977,6.90625,2.5562499999999932,10.0,0.0,2.5946853686283595,6.25,0.8788605368881797,0.0,3.5199323223797186e-08,0.04694368079116827,0.02159112685074889,0.02755719480430147,0.07639747032921555,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J111422.4+531912,AGN,8.249887640901383,4.187241618310751,2.3437500000000075,4.3937499999999865,2.8249999999999966,9.994268598720012,0.021664838911351358,2.8370340330238237,10.0,8.94781656905088,0.0,1.0379954335366492e-07,0.061333649694127836,0.0508820481100766,0.03946928134379722,0.04699498236923707,0.033078931228050716,7.2754224057176575,8.084439737115769,5.337817156336602,8.360800022836045,6.009774919614147,7.667448270187997,8.097256243387012,7.558996708238678,6.504807991858607,6.955367629786236,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.252869285013263,7.542699535409493,7.968008430058677,2.139985402098226,0.0,4.9027855698374285,0.0,4.670890609809545,0.0,3.0444884849313256,3.770284776157101,6.806015037593981
2CXO J033310.9-275440,AGN,1.9624789045617763,6.216338373330793,0.0,0.0,2.981250000000013,4.486737527029598,0.00023624921424361195,6.531832392169648,3.75,9.282813586083943,1.0,2.2901633851124353e-09,0.000458672674454072,0.0004188580318086069,0.0008080412933211482,0.00043728900228463217,0.0003858788507170464,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.8962601216019483,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.2262916431500306e-05,7.113123945779732e-05,0.00015974036403504152,7.465581086213445,6.662729162729162,1.92215196714224,7.548731473197881e-06,1.7354384121112874e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J233745.3+002411,AGN,1.7967597786772953,2.4216294223255743,4.05000000000001,7.243750000000008,2.062500000000017,9.79194677864536,0.006460850013968965,5.500654866077546,7.5,3.896378157493853,1.0,3.466975663458172e-10,0.010840020546157236,0.005310733926314078,0.0047682058572797005,0.009494852230145123,0.010003763773111771,8.476338340908303,9.378523688606364,6.575140085459273,8.728840975479793,6.6829581993569125,7.935743963141223,8.388677112170802,8.596365153692803,7.115620262103057,6.99506694855532,0.5363631151594199,2.073167683209241e-05,0.00012423329156268815,0.006004378476332138,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.951972986541787,8.368023125303148,8.450180215546442,2.904803716900528,0.0,5.156039526825136,0.0,5.500349276197383,0.0,3.0444884849313256,3.770284776157101,7.574937343358395
2CXO J100014.0+022838,AGN,7.35491821682186,6.56878786138381,5.581249999999988,5.875000000000018,4.69375,9.2301503737001,0.005477205941442953,7.5098228468266575,6.25,7.913970072363832,2.0,9.143801638774252e-09,0.008360358267546216,0.0018795264420101226,0.00693184399598562,0.013520053381658828,0.005903974117252268,8.499566318565035,9.023478122134676,6.303335523550272,8.759051162259624,6.994212218649517,8.284174585544449,8.805241111417102,8.344383142472994,7.34220856092546,7.661498708010336,0.5619298107312037,4.742584521374835e-05,0.0011770492251147765,0.0014238899305519185,7.465581086213445,6.662729162729162,1.92215196714224,2.2400982459570724e-05,0.00023177771876720278,9.28716055304928,8.452387991197233,8.92207477477608,2.0304730356430043,0.0,5.3532305479597975,0.0,5.095057839137177,0.0,3.0444884849313256,3.770284776157101,6.4832080200501245
2CXO J033309.1-275826,AGN,1.9615940539648808,6.2192520449507,5.043749999999998,6.149999999999987,3.8874999999999735,0.6637036110216997,0.00023329696366280786,4.257787123551227,0.0,9.039645798679352,0.0,3.634984224055545e-09,0.006549751048390199,0.0020446114072725182,0.004634506650343556,0.010684307480744776,0.004047988259532088,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.908237152344976,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.711460227928433e-05,0.00014365348245525984,0.0006848544523238392,7.465581086213445,6.662729162729162,1.92215196714224,1.1023936479807505e-05,2.6168941269799013e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J090007.1+321921,AGN,7.236464492541617,5.3389815762686785,2.5562499999999932,4.681249999999997,2.8249999999999966,10.0,0.0,0.9630021720130624,6.25,3.615590512209728,0.0,2.2187096319019652e-07,0.04029311633726757,0.02702309469591365,0.036540384320254464,0.039449712635566535,0.0289237390092742,0.5381119245047358,0.5962758708184279,4.468777165151881,8.039097214953802,5.169774919614153,7.033279855197662,7.45440841824533,7.37725439287867,6.2358512118631735,5.990838618745595,0.49094953309874795,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.898594758830233,9.068465318465318,2.5066201902291403,5.187307533541356e-05,3.614976369594994e-05,7.575614765669888,6.931927369151031,7.280077657247273,2.3202660042116507,3.4255129745899584,4.288410194558036,2.7192978465405537,4.748959818776823,3.8877933893173138,3.5980318458279275,5.08008671676033,7.0621553884711785
2CXO J100228.1+022857,AGN,7.3805093318246735,6.580790048454197,3.812499999999999,5.275000000000002,3.5812500000000083,9.57324668013856,0.0013411693835515106,5.113609096571384,7.5,7.9311700779453265,1.0,1.5857635636596037e-07,0.0052395964573776046,0.002300102626507454,0.004595638009305422,0.006384421463359258,0.0026352229051480693,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.2457595321303966e-05,8.424789532251877e-05,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,7.4249729384554275e-06,2.0869681603704667e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J095948.5+344915,AGN,7.940141608497381,5.283697954508746,3.1500000000000177,5.01875,3.131250000000012,10.0,0.0,0.5491428215467098,6.25,2.241614051995167,0.0,3.466975663458172e-10,0.25190394512005315,0.1350561277123384,0.19972922178016786,0.2976145781522064,0.17241637696435674,7.386149949692952,7.865728361932923,4.932559003220028,8.152611397090306,5.4353697749196135,7.312847093669013,7.719478787703098,7.597014233390514,6.570437599950155,6.856471693680995,0.5402151400703754,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.93158944170148,9.23265923265923,2.604571984435798,5.187307533541356e-05,3.614976369594994e-05,7.856945293937154,7.172457178705,7.581205972601615,2.1811733830766635,3.8211313006686134,4.2888098435128565,2.7982876075442893,4.358787925388377,3.7868648833602414,3.218068748718654,4.924438551072384,6.729824561403503
