id_x,ra,dec,star_flag,spec_type,phot_type
cid_638,150.456071,2.432785,0,-99,3
cid_495,150.506279,2.058116,0,1,1
cid_496,150.510645,2.029089,0,2,3
cid_497,149.95931,2.356381,0,2,3
cid_498,149.97768,2.397739,0,2,3
cid_499,149.91971,2.327482,0,1,1
cid_50,150.20789,2.083386,0,1,1
cid_500,149.9323,2.335558,0,2,3
cid_501,149.94549,2.369274,0,1,1
cid_502,149.95752,2.395788,0,2,3
cid_503,149.82644,2.396832,0,2,3
cid_504,149.84815,2.374316,0,1,1
cid_505,149.84888,2.423058,0,2,3
cid_506,149.85032,2.398534,0,1,1
cid_507,149.85845,2.409299,0,-9,3
cid_508,149.87075,2.417328,0,1,1
cid_509,149.88326,2.34677,0,1,1
cid_51,150.22432,2.105686,0,2,3
cid_510,149.91684,2.385226,0,1,1
cid_511,149.688636,2.411774,0,2,3
cid_512,149.698832,2.441263,0,1,1
cid_513,149.706006,2.41979,0,1,1
cid_514,149.726465,2.41935,0,2,3
cid_515,149.730326,2.453771,0,1,3
cid_516,149.733455,2.511099,1,0,5
cid_517,149.738507,2.433913,0,1,1
cid_518,149.750885,2.469811,0,2,3
cid_519,149.758823,2.476992,0,-99,3
cid_52,150.2275,2.114612,0,-99,3
cid_520,149.7606,2.41991,0,1,1
cid_521,149.761791,2.434777,0,1,1
cid_522,149.768069,2.431339,0,2,3
cid_523,149.783591,2.3907,0,-9,1
cid_524,149.786617,2.378501,0,2,3
cid_525,149.78972,2.432102,0,2,3
cid_526,149.809115,2.480158,0,2,3
cid_527,150.0405,2.397089,1,0,5
cid_528,149.96996,2.33533,0,2,3
cid_529,149.98156,2.315056,0,-99,3
cid_53,150.3436,2.140771,0,2,3
lid_6057,149.489967,1.751306,0,2,2
lid_2023,150.837139,2.491496,0,1,1
lid_2024,150.421279,2.73611,0,-9,3
lid_2025,150.436019,2.639944,0,-9,3
lid_2027,150.460017,2.662494,0,-9,3
lid_2028,150.494936,2.605371,0,-9,3
lid_2029,150.497087,2.65592,0,2,3
lid_203,150.233648,2.682658,0,-9,1
lid_2030,150.507309,2.653345,0,2,3
lid_2031,150.5111,2.599287,0,-1,3
lid_2032,150.540478,2.575385,0,2,2
lid_2033,150.300268,2.709636,0,1,1
lid_2034,150.317594,2.753069,0,-9,3
lid_2035,150.320007,2.620354,0,-9,3
lid_2036,150.338036,2.649531,0,2,2
lid_2037,150.366998,2.675016,0,-9,3
lid_2038,150.409991,2.69328,0,-2,1
lid_2039,150.422171,2.670679,0,-9,3
lid_2040,150.43321,2.744078,0,-9,3
lid_2042,150.470448,2.815467,0,-9,3
lid_2043,150.515989,2.796286,0,-9,3
lid_2044,150.101742,2.739738,10,-9,5
lid_2045,150.110667,2.708574,0,-1,3
lid_2047,150.175417,2.741954,0,-9,3
lid_2048,150.17574,2.918925,0,-9,3
lid_2049,150.178598,2.692514,0,-9,3
lid_205,150.240828,2.65904,0,1,1
lid_2050,150.179254,2.752339,0,-9,2
lid_2051,150.188596,2.756719,0,-9,-99
lid_2053,150.209621,2.827646,0,-9,3
lid_2056,150.245496,2.844505,0,2,3
lid_2057,150.254769,2.891518,0,-9,3
lid_2058,150.281574,2.697929,0,-9,3
lid_2059,150.001184,2.832542,1,0,5
lid_206,150.31488,2.628646,0,1,1
lid_2060,150.046717,2.784266,0,-9,3
lid_2061,150.081016,2.888872,0,2,3
lid_2062,150.093853,2.854784,0,-9,1
lid_2063,150.100827,2.761371,0,-9,3
lid_2064,150.103702,2.850317,0,-9,3
lid_2066,150.112584,2.846163,10,-9,5
lid_2067,150.123392,2.902339,0,-9,3
lid_2068,150.129074,2.843364,0,-9,3
lid_2069,150.136168,2.871795,0,-9,3
lid_2070,150.144331,2.899214,0,2,2
cid_280,150.24225,1.859543,0,1,3
cid_2800,149.81516,2.149248,0,2,3
cid_281,150.24247,1.766429,0,2,2
cid_2819,149.87896,2.114521,0,-9,3
cid_282,150.24305,1.869169,0,1,1
cid_2822,149.88309,2.171685,0,2,3
cid_2828,149.89345,2.088204,0,2,3
cid_283,150.24416,1.782206,0,2,3
cid_2835,149.92187,2.192305,0,-99,2
cid_284,150.25802,1.80014,0,2,3
cid_2844,149.620973,2.198673,0,-9,3
cid_2847,149.645478,2.170307,0,2,3
cid_2848,149.648856,2.232829,0,-99,3
cid_285,150.26842,1.789096,0,-9,-99
cid_2852,149.654631,2.220068,0,-9,3
cid_2856,149.670202,2.227248,0,-9,3
cid_286,150.26986,1.816399,0,1,1
cid_2862,149.703731,2.234904,0,2,3
cid_2865,149.71534,2.212145,0,-9,3
cid_2866,149.716268,2.26082,0,-9,2
cid_287,150.28478,1.81827,0,-9,-99
cid_2876,149.748042,2.253103,0,2,3
cid_288,150.180018,1.768734,0,2,3
cid_2881,149.7596,2.255532,10,0,5
cid_289,150.158374,1.713414,0,2,3
cid_2891,149.79345,2.232175,0,2,3
cid_29,150.25228,2.261923,0,-99,1
cid_290,150.176606,1.75946,0,1,1
cid_2900,149.83849,2.300599,0,-9,3
cid_2902,149.84673,2.148003,0,2,3
cid_291,150.181838,1.669165,0,1,1
cid_2919,150.25873,1.763771,0,-9,2
cid_292,150.186621,1.697166,0,-99,1
cid_293,150.204947,1.735798,0,-9,1
cid_2933,150.32984,1.907572,0,2,3
cid_2936,150.340426,1.887256,0,2,3
cid_2938,150.341283,1.761178,0,-99,1
cid_2939,150.3464,1.942794,0,-9,3
cid_294,150.206911,1.68011,0,-99,3
cid_2946,150.39119,1.916505,0,2,3
cid_2948,150.397484,1.834931,0,-99,2
cid_1039,150.25928,1.75729,0,-99,1
cid_104,150.02099,2.420464,0,1,1
cid_1040,150.22593,1.799779,0,-9,1
cid_1042,150.12899,1.923415,0,2,3
cid_1043,150.12874,1.920954,0,2,3
cid_1044,150.24515,1.900129,0,1,1
cid_1045,150.13997,1.817247,0,-99,1
cid_1046,150.20435,1.815206,0,-99,2
cid_1048,150.18981,1.774307,0,-9,1
cid_1049,150.2282,1.767336,0,2,3
cid_105,150.0223,2.516554,0,2,3
cid_1050,150.250251,1.744406,0,-9,3
cid_10507,150.591178,2.246864,0,2,3
cid_1051,150.2529,1.871067,0,2,3
cid_1052,150.27845,1.84047,0,-99,3
cid_1053,150.304822,1.824246,0,-9,3
cid_1054,149.71404,2.121941,0,-9,1
cid_1055,149.73713,2.089773,0,2,3
cid_10552,149.792453,1.887095,1,0,5
cid_1056,149.75403,2.141884,1,0,5
cid_1057,149.81246,2.111085,0,-99,1
cid_1058,149.688807,2.1337,0,-9,1
cid_1059,149.706969,2.15898,0,2,3
cid_10599,149.705563,2.46021,0,-99,3
cid_106,150.04024,2.471334,0,2,3
cid_1060,149.70989,2.155134,0,-9,2
cid_1063,149.70188,2.121601,0,2,3
cid_1064,149.7064,2.131749,0,1,2
cid_1065,149.76589,2.054722,0,1,3
cid_1066,149.79436,2.073134,0,1,1
cid_1067,149.8514,2.136145,0,-99,1
cid_1068,149.83013,2.089128,0,-99,3
cid_1069,149.87612,2.166757,0,-9,3
cid_107,150.05106,2.493862,0,2,3
cid_1070,149.94488,2.078211,0,-99,3
cid_1071,149.83596,2.165726,0,-99,3
cid_1072,149.8503,2.13209,0,2,3
cid_1073,149.87272,2.087136,1,0,5
cid_1074,149.82691,2.015025,0,-9,1
cid_10742,150.046997,2.476209,1,0,5
cid_1589,150.647667,2.397669,0,2,3
cid_159,149.71047,1.976449,0,-9,3
cid_1591,150.427985,2.558715,0,2,3
cid_1592,150.430016,2.547903,1,0,5
cid_1593,150.305546,2.602258,0,1,1
cid_1594,150.317855,2.602086,0,1,1
cid_1596,149.774059,2.67409,0,1,1
cid_1598,149.787093,2.70223,0,-9,2
cid_160,149.71561,2.016628,0,1,1
cid_1602,149.814342,2.7348,0,-9,-99
cid_1603,149.816254,2.742873,0,1,1
cid_1604,149.826415,2.718125,1,0,5
cid_1605,149.832592,2.710859,0,1,1
cid_1606,149.83709,2.650869,0,-99,3
cid_1608,149.838685,2.675126,0,2,1
cid_1609,149.838814,2.736884,0,1,3
cid_161,149.73379,2.076466,0,1,1
cid_1611,149.848556,2.719468,0,-99,1
cid_1612,149.852431,2.719492,0,-9,3
cid_1615,149.85563,2.767544,0,-9,2
cid_1616,149.856917,2.638016,0,-99,1
cid_1618,149.86405,2.640107,0,-99,3
cid_162,149.73592,2.027631,0,1,1
cid_1620,149.875991,2.690242,0,1,1
cid_1624,149.883794,2.666382,0,-99,1
cid_1625,149.890643,2.682318,0,2,2
cid_1627,149.899642,2.693697,0,2,3
cid_1629,149.908286,2.663805,0,-9,3
cid_163,149.73762,2.065303,0,2,2
cid_1630,149.908524,2.706337,0,2,3
cid_1633,149.925715,2.701338,0,-99,3
cid_1634,150.57637,2.181401,0,1,2
cid_1636,150.527035,2.038334,0,2,3
cid_1637,150.535811,2.057726,0,1,1
cid_1638,149.652941,2.346992,0,1,1
cid_164,149.73833,1.978874,0,2,3
cid_1643,149.621703,2.262026,0,1,3
cid_1644,149.647554,2.25752,0,-9,2
cid_1646,149.662493,2.269669,0,2,3
lid_405,150.490736,2.77533,0,1,1
lid_2779,150.47724,1.872818,0,-9,3
lid_278,150.624558,2.540292,0,-1,3
lid_2780,150.500799,1.828618,0,2,2
lid_2782,150.470507,2.020279,0,2,2
lid_2783,150.48718,1.925108,0,-9,3
lid_2784,150.518256,1.889981,0,-1,3
lid_2786,150.48135,2.043561,0,-9,-99
lid_279,150.632976,2.585356,0,2,2
lid_2790,150.496817,2.005353,0,-9,3
lid_2792,150.541518,2.062995,0,-9,-99
lid_2793,150.560389,2.036856,0,-9,3
lid_2794,150.562883,2.119172,0,-9,3
lid_2795,150.58658,2.183819,0,-9,3
lid_2796,150.591105,2.128288,0,2,3
lid_2797,150.57859,2.175835,0,-9,1
lid_2798,150.579512,2.25238,0,2,3
lid_280,150.633861,2.593684,0,1,1
lid_2802,150.604199,2.246167,0,-9,3
lid_2803,150.60388,2.084553,0,2,3
lid_2805,150.625907,2.1537,0,-9,3
lid_2806,150.656104,2.224599,0,-9,1
lid_2808,150.523621,2.283175,0,-1,3
lid_2809,150.600711,2.2727,0,-9,3
lid_281,150.419475,2.628704,0,-9,3
lid_2810,150.674063,2.271171,0,2,2
lid_2812,150.447764,1.695643,0,-9,1
lid_2813,150.451393,1.56097,0,2,3
lid_2814,150.453967,1.672399,0,-9,3
lid_2815,150.468411,1.742474,0,-9,3
lid_2816,150.503462,1.618699,10,-9,5
lid_2817,150.505394,1.54253,0,-9,3
lid_2818,150.517105,1.728045,0,-9,3
lid_2819,150.519963,1.565541,0,-1,3
lid_282,150.437538,2.720698,0,2,3
lid_2821,150.566639,1.569356,0,-9,2
lid_2823,150.582366,1.563653,0,-9,1
lid_2825,150.62781,1.622241,0,-9,3
lid_2826,150.473457,1.89032,0,1,3
lid_2827,150.509173,1.83639,0,-1,3
lid_2828,150.536633,1.849687,0,1,1
cid_782,150.34865,2.369034,0,2,3
cid_783,150.28452,2.278978,0,2,3
cid_784,150.30071,2.300688,0,2,3
cid_785,150.16309,2.40217,0,-9,3
cid_787,150.23572,2.25632,0,-9,1
cid_788,150.13315,2.378672,0,2,3
cid_789,150.0273,2.549963,0,2,3
cid_79,150.17396,2.402939,0,2,1
cid_790,150.04828,2.481604,0,-9,-99
cid_791,150.11748,2.463696,0,-99,1
cid_792,150.03054,2.548315,0,-9,3
cid_793,150.040461,2.562911,0,1,3
cid_794,150.07137,2.414539,0,-9,3
cid_795,149.9975,2.431954,0,2,3
cid_797,149.71895,1.976572,0,-9,3
cid_798,149.86529,1.957909,0,2,3
cid_799,149.91211,1.923509,0,2,3
cid_80,150.18146,2.423563,0,2,3
cid_800,149.81336,1.968392,0,2,3
cid_802,149.87055,1.946011,0,-9,3
cid_803,149.79332,1.914774,0,-99,3
cid_804,149.64446,1.967462,0,2,3
cid_805,149.83118,1.925175,0,2,3
cid_806,149.888193,1.851462,0,-99,3
cid_807,150.02538,1.877637,0,1,1
cid_808,149.90865,1.995902,0,-9,2
cid_199,149.716016,1.863273,0,-9,1
cid_1647,149.727099,2.234539,0,-9,3
cid_1649,149.590944,2.142824,0,1,1
cid_165,149.74308,1.951634,0,2,3
cid_1651,149.609905,2.13869,0,-9,3
cid_1652,149.618276,2.132811,0,2,3
cid_1654,150.267436,1.700883,0,-99,1
cid_1656,150.271692,1.613846,0,2,3
cid_1658,150.287973,1.650984,0,-9,1
cid_166,149.74451,2.02764,0,1,1
cid_1660,150.299625,1.68771,0,-9,1
cid_1661,150.307513,1.666865,0,-99,1
cid_1662,150.310392,1.686447,0,2,3
cid_1664,150.316846,1.657845,0,2,3
cid_1666,150.31983,1.6815,0,1,1
cid_1667,150.320571,1.634445,0,1,1
cid_167,149.75551,2.026193,0,-9,2
cid_1671,150.336252,1.601342,0,-9,3
cid_1672,150.344396,1.63584,0,2,3
cid_1678,150.37255,1.609366,0,2,3
cid_168,149.669244,2.074037,0,2,2
cid_1683,149.820244,1.76163,0,2,3
cid_1684,149.687484,1.812606,0,1,1
cid_1685,149.503583,1.965986,0,-9,2
cid_1687,149.51707,1.863369,0,-9,2
cid_1688,149.518357,1.871207,1,0,5
cid_1689,149.51864,1.907522,0,-9,3
cid_169,149.547745,2.033017,0,-9,2
cid_1693,149.534243,1.906569,0,1,1
cid_1695,149.543906,1.867401,0,-9,3
cid_1696,149.543856,1.953708,0,-9,3
cid_1697,149.544763,1.927491,0,-9,3
cid_1698,149.544331,1.944971,0,2,3
cid_170,149.554224,2.066222,0,-9,3
cid_1701,149.563994,1.963001,0,2,3
cid_1702,149.564712,1.977908,0,1,1
cid_1705,149.572239,1.95508,0,-99,1
cid_1706,149.580302,1.967683,0,2,3
cid_1707,149.602791,1.962249,0,2,3
cid_171,149.555471,2.093364,0,1,3
lid_1240,150.002708,1.454817,0,-9,3
cid_991,150.026715,2.562004,0,2,3
cid_992,150.1167,2.425047,0,-9,-99
cid_993,149.99576,2.472882,0,2,3
cid_994,150.060661,2.64796,0,1,2
cid_995,150.09347,2.507207,0,-9,3
cid_996,150.121913,2.525845,0,2,3
cid_997,149.75832,2.066671,0,1,2
cid_998,149.7549,1.959649,1,0,5
cid_999,149.71709,1.988582,0,-9,3
lid_10001,150.917548,2.021393,0,-9,1
lid_10003,150.843142,2.660687,0,-9,3
lid_10004,150.834777,1.712208,0,-9,3
lid_10005,150.917904,1.989547,0,-9,3
lid_10006,149.926764,1.471812,10,-9,5
lid_10008,150.394638,2.639119,0,2,2
lid_10009,150.707407,1.587239,0,-9,1
lid_1001,149.797774,1.740191,0,-9,3
lid_10010,149.751387,2.734687,0,-9,3
lid_1002,149.804509,1.758224,0,1,1
lid_1003,149.808047,1.709437,0,-1,3
lid_1008,149.867547,1.747775,0,2,3
lid_1009,149.892041,1.727831,0,-1,3
lid_1011,149.898661,1.769556,0,-9,3
lid_1015,149.996368,1.751229,0,2,3
lid_1016,150.032097,1.688117,0,2,3
lid_1020,150.067963,1.702037,1,0,5
lid_1024,150.117798,1.585611,0,2,2
lid_1026,150.136658,1.620018,0,1,3
lid_1027,150.139549,1.636385,0,1,1
lid_1028,150.143033,1.604246,0,2,3
lid_1030,150.151584,1.68451,0,-9,3
lid_1033,150.15968,1.618835,0,1,1
lid_1037,150.161962,1.56473,0,-9,3
lid_1038,150.173218,1.616237,0,2,2
lid_1039,150.175396,1.535162,0,-9,3
lid_1040,150.192057,1.577661,0,2,2
lid_1041,150.199807,1.57277,0,-9,3
lid_1042,150.205325,1.615194,0,2,3
lid_1047,150.303144,1.539385,0,-9,3
lid_1048,150.307919,1.509916,0,-9,1
lid_106,149.960844,2.618213,0,2,2
lid_1073,150.004348,1.715713,0,2,3
lid_1151,149.429656,1.66322,0,-1,-99
cid_720,149.90936,2.619709,0,-9,1
cid_915,150.21897,2.278928,0,-9,1
cid_916,150.24131,2.251746,0,-9,3
cid_917,150.19256,2.219909,0,1,1
cid_918,150.22489,2.284244,0,-9,1
cid_919,150.165545,2.13356,0,2,3
cid_92,150.28878,2.382038,0,2,3
cid_920,150.26163,2.116654,0,1,1
cid_921,150.24347,2.077821,0,-99,3
cid_922,150.19347,2.131869,0,-99,1
cid_923,150.35329,2.133183,0,1,3
cid_924,150.30787,2.165479,0,2,3
cid_925,150.3025,2.161185,0,1,1
cid_926,150.34572,2.147706,0,1,1
cid_927,150.17965,2.116201,0,-9,-99
cid_928,150.26638,2.049849,0,2,3
cid_929,150.30048,2.059287,0,2,3
cid_93,150.30805,2.430125,0,1,2
cid_930,150.34847,2.080641,0,2,3
cid_931,150.35964,2.073574,0,2,1
cid_932,150.36997,2.042239,0,2,3
cid_933,150.31632,2.246801,0,1,1
cid_934,150.27373,2.180518,0,-99,2
cid_935,150.34231,2.22627,0,2,1
cid_936,150.33275,2.193024,0,-9,3
cid_937,150.36623,2.183633,0,-9,3
cid_938,150.28634,2.202462,0,-99,3
cid_939,150.28779,2.230384,1,0,5
cid_94,150.30951,2.399253,0,1,1
cid_941,150.33114,2.199153,0,-9,3
cid_942,150.37766,2.186932,0,-9,3
cid_943,150.41584,2.175209,0,2,3
cid_945,150.19347,2.199414,0,-9,3
cid_947,150.29719,2.148829,0,1,1
cid_948,150.37098,2.073399,0,2,3
cid_949,150.24785,2.136339,0,-9,2
cid_95,150.31115,2.413919,0,-99,3
cid_950,150.26076,2.117949,0,-9,-99
cid_951,150.28493,2.113954,0,-9,-99
cid_952,150.20083,2.348355,0,-9,3
cid_953,150.2107,2.391473,0,1,1
lid_3039,150.25968,2.675381,0,2,2
lid_4689,149.888971,1.485351,0,-9,-99
lid_469,150.537938,2.714938,0,2,3
lid_4694,149.954994,1.653696,0,-9,-99
lid_4697,149.974055,1.594684,0,2,3
lid_470,150.551638,2.766729,0,-9,3
lid_4700,149.943643,1.498189,0,-9,1
lid_4706,150.159168,1.440376,0,-9,3
lid_4707,150.170928,1.439306,0,-9,3
lid_471,150.587681,2.773213,0,1,1
lid_4714,150.008752,1.661381,0,2,3
lid_472,150.591571,2.720726,0,-1,3
lid_473,150.598331,2.781122,0,2,3
lid_4730,149.668042,1.560225,0,-9,3
lid_474,150.601327,2.802687,0,-9,3
lid_4741,149.80048,1.542315,0,-9,3
lid_475,150.601554,2.758595,0,-9,3
lid_476,150.608564,2.769725,0,1,1
lid_477,150.627436,2.74105,0,1,1
lid_478,150.635389,2.649884,0,1,1
lid_479,150.640507,2.8108,0,-9,3
lid_4798,150.499373,2.147397,0,2,2
lid_480,150.640855,2.717095,0,-9,3
lid_481,150.644969,2.714821,0,1,1
lid_482,150.650794,2.79077,0,-9,3
lid_483,150.652803,2.865955,0,-9,1
lid_484,150.65781,2.783498,0,1,1
lid_4841,150.35443,1.591292,0,1,2
lid_4848,150.413645,1.604102,0,-9,3
lid_485,150.664117,2.756843,0,1,1
lid_4856,150.449479,1.882601,0,2,2
lid_486,150.668208,2.877426,0,-9,2
lid_487,150.672224,2.811132,0,-9,1
lid_488,150.67529,2.819824,0,-9,3
lid_4883,150.619831,2.28943,0,2,2
lid_4886,150.622911,2.283438,0,-9,3
lid_4888,150.672842,2.231425,0,-9,3
lid_4889,150.675801,2.261381,0,-9,3
lid_489,150.675944,2.772906,0,2,2
lid_4896,150.47089,1.556651,0,-9,-99
lid_490,150.680857,2.836932,0,-9,3
lid_4900,150.533786,1.710305,0,-9,3
lid_491,150.681837,2.785441,0,-9,1
lid_4911,150.631466,1.749485,0,-9,3
cid_855,149.82497,2.342598,0,-9,3
cid_856,149.84119,2.255068,0,2,3
cid_857,149.81379,2.310076,0,-9,2
cid_86,150.11945,2.295858,0,2,3
cid_861,149.91369,2.246504,0,-9,-99
cid_862,149.9403,2.26944,0,-9,1
cid_864,149.88151,2.318266,0,1,1
cid_865,149.88418,2.212018,0,2,3
cid_87,150.13303,2.303275,0,1,3
cid_870,149.98025,2.145743,1,0,5
cid_871,150.0999,2.152473,0,-9,3
cid_872,150.11278,2.174509,0,2,3
cid_875,150.08509,2.070597,0,-9,3
cid_876,150.157,2.089474,0,2,2
cid_877,150.17592,2.215654,0,-9,3
cid_879,150.38347,2.074682,0,-9,3
cid_88,150.13796,2.2917,0,2,2
cid_880,149.93224,2.356809,0,2,3
cid_881,149.84961,2.38391,0,2,3
cid_884,149.84524,2.279156,0,-9,3
cid_885,149.89693,2.258971,0,-99,3
cid_886,150.06595,2.295544,0,2,3
cid_887,150.07039,2.286302,0,-99,2
cid_888,150.05147,2.305877,0,2,3
cid_889,150.017,2.299492,0,-99,3
cid_89,150.28126,2.415948,0,-99,3
cid_890,149.91958,2.345473,0,1,1
cid_891,150.01255,2.357629,0,-9,1
cid_892,150.04654,2.367458,0,-9,3
cid_896,150.01561,2.310774,0,2,3
cid_897,150.04958,2.328274,0,-99,3
cid_898,150.0581,2.380434,0,2,3
cid_899,149.99392,2.383581,0,2,3
cid_90,150.2848,2.395128,0,1,1
cid_901,150.41234,2.207233,0,2,3
cid_902,149.91256,2.527308,0,2,3
cid_904,149.87856,2.544198,1,0,5
cid_91,150.28762,2.404634,0,2,3
cid_912,150.403876,2.50895,0,2,3
cid_913,150.31794,2.23419,0,2,3
lid_1152,149.463731,1.728425,0,-9,3
lid_1453,150.386931,1.646353,0,2,2
lid_1454,150.393364,1.64963,0,-9,3
lid_1455,150.396353,1.677276,0,-9,3
lid_1457,150.4243,1.717384,0,-9,3
lid_1458,150.425577,1.676984,0,2,3
lid_1459,150.42979,1.684445,0,2,2
lid_1460,150.43346,1.665928,0,2,3
lid_1461,150.448539,1.685547,0,2,3
lid_1462,150.470435,1.725487,0,2,3
lid_1464,150.40614,1.80832,0,2,2
lid_1474,150.476388,1.809641,0,-9,3
lid_1475,150.48524,1.803034,0,2,2
lid_1476,150.48993,1.867998,0,1,1
lid_1477,150.491354,1.793717,0,1,1
lid_1478,150.49178,1.77252,0,2,2
lid_1479,150.497685,1.861008,0,2,2
lid_1480,150.509409,1.85759,0,-9,-99
lid_1481,150.510228,1.851053,0,-9,3
lid_1482,150.531472,1.859164,0,2,3
lid_1485,150.438951,1.96765,0,-9,3
lid_1486,150.449906,2.001425,0,-9,3
lid_1488,150.457726,1.951875,0,-9,3
lid_1490,150.460887,1.922743,0,-9,3
lid_1492,150.483252,1.91517,0,2,3
lid_1494,150.491296,1.910304,0,1,1
lid_1496,150.495554,1.88864,0,-9,3
lid_1497,150.51929,1.926421,0,1,1
lid_1498,150.521084,1.880207,0,-9,3
lid_1499,150.528057,1.986917,1,0,5
lid_150,150.387437,2.591616,0,2,2
lid_1500,150.534567,1.952497,0,2,2
lid_1501,150.574009,1.939737,0,-9,3
lid_1502,150.574893,1.97667,0,1,1
lid_1509,150.514138,2.040206,0,2,2
lid_151,150.391186,2.563792,0,-9,3
lid_1514,150.539702,2.060716,0,-9,3
lid_1515,150.540233,2.063864,0,-9,3
lid_1517,150.559048,2.105599,0,1,1
lid_1518,150.560725,2.011578,0,-9,3
lid_1519,150.584912,2.081231,0,-2,1
lid_152,150.402169,2.498355,0,-9,3
lid_1520,150.585134,2.060606,0,-9,1
lid_1521,150.584407,2.021619,0,1,1
lid_3246,150.60247,2.712,0,-9,3
lid_555,149.812604,2.802437,0,2,2
lid_5568,150.279578,1.69576,0,-1,3
lid_5580,150.431864,1.72849,0,-1,3
lid_5583,150.443696,1.775734,0,-9,3
lid_5585,150.485815,1.871944,0,1,1
lid_559,149.82896,2.908158,0,2,3
lid_5609,150.798422,2.399826,0,-9,1
lid_562,149.841204,2.809586,0,-9,3
lid_5620,150.653838,1.636725,10,-9,5
lid_563,149.853691,2.786595,0,-1,3
lid_565,149.857358,2.779853,0,-9,1
lid_566,149.872921,2.812944,0,-9,3
lid_568,149.684298,2.735468,0,-9,3
lid_571,149.781053,2.662704,1,0,5
lid_5714,150.413529,1.848042,0,-1,3
lid_574,149.806324,2.661369,0,-9,3
lid_577,149.868442,2.793412,10,-9,5
lid_5774,150.861901,2.362299,0,-9,3
lid_578,149.888987,2.843867,0,2,2
lid_579,149.895014,2.876016,0,1,1
lid_580,149.905894,2.875378,0,2,3
lid_581,149.922021,2.825509,0,2,3
lid_5816,150.718304,2.550993,0,-9,3
lid_582,149.926492,2.82219,0,-9,3
lid_583,149.930095,3.008753,0,-9,3
lid_584,149.934005,2.84401,0,1,1
lid_585,149.937688,2.974644,0,-9,3
lid_586,149.690729,2.776182,0,1,1
lid_587,149.698825,2.758801,0,2,2
lid_588,149.719101,2.81301,0,-9,3
lid_589,149.748639,2.732103,0,1,3
lid_590,149.75536,2.738524,0,1,2
lid_591,149.775286,2.803794,0,-9,3
lid_592,149.785996,2.906672,0,1,1
lid_593,149.870753,2.743426,0,2,2
lid_594,149.705607,2.732545,0,-9,-99
lid_5945,150.129885,2.933251,0,1,1
lid_595,149.734045,2.691131,0,1,1
lid_596,149.736383,2.610771,0,1,1
lid_597,149.740475,2.605319,0,2,2
lid_5970,149.645751,2.171173,0,-1,3
lid_598,149.740794,2.620198,0,-9,3
lid_600,149.755487,2.58856,0,2,3
lid_603,149.695773,2.548839,0,1,1
lid_2778,150.476635,1.888504,0,2,2
lid_3927,149.655801,2.490509,0,-9,3
lid_3928,149.649888,2.440055,0,-9,3
lid_3929,149.660146,2.465167,0,2,2
lid_393,150.44697,2.79145,0,1,1
lid_3931,149.56199,2.695903,0,2,3
lid_3932,149.561799,2.607716,0,-9,3
lid_3936,149.6274,2.661412,0,2,2
lid_3939,149.518541,2.55535,0,-9,3
lid_394,150.448928,2.771212,0,-9,3
lid_3940,149.597719,2.476504,0,-1,3
lid_3942,149.604484,2.523892,0,2,2
lid_3944,149.620463,2.614309,0,-9,3
lid_3945,149.622681,2.645831,0,-9,2
lid_3947,149.489402,2.516201,0,-1,3
lid_3948,149.502116,2.54248,0,-9,3
lid_395,150.454125,2.806017,0,1,1
lid_3950,149.533251,2.458146,0,-9,3
lid_3951,149.578741,2.47426,0,-1,3
lid_3952,149.582898,2.489419,0,-9,3
lid_3953,149.596383,2.442421,0,-9,3
lid_3954,149.599449,2.424082,0,-1,3
lid_3955,149.538921,2.721441,0,-9,3
lid_3956,149.466258,2.537765,0,-9,3
lid_3958,149.475677,2.588322,0,-9,3
lid_3959,149.498312,2.674984,0,-9,3
lid_396,150.46828,2.823172,1,0,-99
lid_3960,149.5023,2.60672,0,-9,3
lid_3961,149.529212,2.554001,0,-9,3
lid_3963,150.423522,2.460372,0,2,3
lid_397,150.474958,2.885731,0,2,2
lid_398,150.475079,2.823967,0,-9,3
lid_399,150.475619,2.798223,0,1,1
lid_400,150.479043,2.785146,0,-1,3
lid_401,150.479355,2.798134,0,-9,1
lid_402,150.482143,2.766359,0,-9,3
lid_4027,150.522082,2.526546,0,-1,3
lid_403,150.483551,2.82929,0,2,3
lid_4030,150.373769,2.465413,0,-9,3
lid_4033,150.408872,2.509424,0,-1,3
lid_4036,150.429264,2.556421,0,-9,-99
lid_4039,150.452921,2.551748,0,-9,3
lid_404,150.486767,2.886815,0,2,2
lid_4042,150.23794,2.581008,0,-9,3
cid_2605,150.447398,2.053627,0,2,3
cid_1995,150.42449,2.291752,0,2,3
cid_20,150.17046,2.2188,0,1,3
cid_200,149.733143,1.900278,0,-99,3
cid_2000,150.4338,2.225468,0,2,3
cid_2002,150.442959,2.229873,0,2,3
cid_2004,150.44999,2.250861,0,-9,1
cid_201,149.90613,1.917286,0,1,1
cid_2012,150.479564,2.25308,0,2,1
cid_2013,150.481804,2.273194,0,2,1
cid_2015,150.48704,2.283044,0,-9,3
cid_2016,150.49134,2.25534,0,2,3
cid_2018,150.494024,2.225492,0,-99,3
cid_202,149.92258,1.979333,0,1,1
cid_2027,150.518606,2.157731,0,-9,3
cid_203,149.81417,2.016436,0,1,1
cid_2036,150.573122,2.203394,0,2,3
cid_204,149.82662,1.941339,0,-9,3
