name,gal_b2,gal_l2,hard_hs,hard_hm,hard_ms,var_intra_prob_b,kp_intra_prob_b,var_intra_index_b,ks_intra_prob_b,h-csc,b-csc,m-csc,s-csc,u-csc,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,g_mag,bp_mag,rp_mag
2CXO J203211.8+410000,0.760375,79.853557,,,,0.48512382789113,0.7843141668117399,0.0,0.82405330313042,2.85605e-15,4.38095e-15,3.8339500000000004e-16,1.8222249999999997e-15,4.132775e-15,,,,,,,,,,
2CXO J203822.4+421522,0.59013,81.550931,0.99937539038101,0.99937539038101,-0.2473454091193,0.50053229475473,0.957734467006201,1.0,0.959911860835356,3.400505e-14,7.891925e-15,1.7420950000000002e-16,9.813249999999998e-16,7.267375e-15,,,,,15.829,14.731,13.831,,,
2CXO J005929.6-715808,-45.145495,302.048261,,,,0.3962898851482801,0.37323045449836,0.0,0.28887079431183005,2.487e-15,2.78185e-14,7.5253e-15,4.022999999999999e-15,3.0008499999999995e-14,,,,,,,,,,
2CXO J194523.3-144444,-18.469807,25.439418,-0.99937539038101,-0.96064959400375,-0.57589006870706,0.37013284067283,0.28447145493672,0.0,0.10389420883028999,,3.1137000000000005e-15,2.5269e-15,1.0116899999999999e-15,2.7661e-15,14.412,14.446,12.581,8.927999999999997,15.380999999999998,14.699000000000002,14.675999999999998,17.091652,17.731277,16.296234
2CXO J194313.4+234515,0.067548,59.80440400000001,-0.99937539038101,-0.99937539038101,-0.4159900062461,0.42238790804512,0.4825079836178301,0.0,0.7690154996920501,,2.0721500000000007e-15,1.3036e-15,1.02385e-15,,,,,,15.054,14.492,14.254000000000001,17.396791,18.355959,16.431288000000002
2CXO J124341.2+113157,74.298416,295.900756,-0.35352904434728005,0.12367270455965,-0.44846970643348,0.90201379573424,0.990206443705385,6.0,0.8090606357141501,7.69625e-17,1.3903000000000001e-15,4.0604499999999997e-16,2.616475e-16,7.52615e-16,,,,,,,,,,
2CXO J203310.1+405617,0.576079,79.912684,,,,0.50891731514794,0.5148027527079699,1.0,0.24197422573463,5.561e-15,6.898125e-15,2.361625e-16,4.251625e-16,7.748199999999999e-15,11.812000000000001,11.717,10.668,5.875,13.675999999999998,12.655,12.125,17.957724,20.440268,16.552526
2CXO J101105.3-044204,39.884195,246.172887,-0.99937539038101,-0.99937539038101,0.23235477826359,0.42458983797644,0.87821510301218,0.0,0.61250764220221,3.4133499999999997e-15,2.272600000000001e-15,7.9309e-16,1.2214500000000006e-15,7.1758e-16,,,,,,,,20.802433,21.710772,21.204527
2CXO J170112.5-300622,7.323321000000001,353.579473,-0.8744534665833901,-0.58588382261087,-0.58588382261087,0.11481785904552,0.41146916899107,0.0,0.3544547843804,1.5892500000000001e-16,8.996925000000001e-15,6.66785e-15,4.6484e-15,9.81945e-16,,,,,,,,,,
2CXO J203205.4+405018,0.6810039999999999,79.711344,0.53966271080575,0.59088069956277,-0.13616489693941,0.99984800533908,0.9999958262832976,7.0,0.9995104412847922,6.7094750000000004e-15,8.7803e-15,3.4001749999999996e-16,6.5053e-16,8.005949999999999e-15,,,,,16.745,15.292,15.251,,,
2CXO J032229.6-371510,-56.72483100000001,240.252181,0.99937539038101,0.21236727045596,0.99937539038101,0.58784594617163,0.6427573116106899,1.0,0.30587481229182,,4.972799999999999e-15,,9.9824e-16,4.0224e-15,,,,,,,,,,
2CXO J174723.6-282822,-0.091965,0.598,,,,,,,,3.8711025000000005e-15,1.71695e-15,5.2236000000000005e-17,1.49823e-16,1.680675e-15,,,,,15.317,12.612,11.286,18.643583,19.686913,17.427069
2CXO J104504.3-594146,-0.639281,287.6037990000001,-0.31355402873204,0.15865084322299,-0.4159900062461,0.71944966822894,0.71009231518223,2.0,0.7805236234783199,1.5417e-15,1.45405e-15,3.5986999999999997e-16,4.89275e-16,6.74045e-16,,,,,,,,13.831439,13.573367,12.857528
2CXO J131702.3+615228,54.991708,117.676467,-0.079950031230481,0.18988132417239004,-0.24359775140537,0.078828351295794,0.34131648649557,0.0,0.26600508084850005,8.58175e-15,2.01515e-13,1.4481000000000002e-14,1.16735e-14,1.83705e-13,,,,,,,,,,
2CXO J113319.8+004044,57.5807,264.365686,0.5134291068082399,0.47470331043098,0.041224234853217,0.10384064266955,0.25525431220849004,0.0,0.23529069720211004,2.6024000000000002e-14,1.7024250000000007e-13,1.482e-14,2.26475e-14,1.60148e-13,,,,,,,,,,
2CXO J172529.5-482514,-7.166457,341.423319,-0.2735790131168,-0.048719550281074,-0.20986883198001,0.8421253951112699,0.9966598299184328,2.0,0.9870742651395258,,1.6467500000000002e-15,4.2753500000000005e-16,4.52675e-16,9.6401e-16,,,,,12.27,11.645,11.456,14.884235999999998,15.13576,13.692598
2CXO J174710.7-284519,-0.197717,0.331737,,,,0.48039646615682,0.75656530900484,0.0,0.68668735421405,,2.5472999999999998e-15,9.196675e-16,7.825649999999997e-16,2.45255e-15,,,,,,,,,,
2CXO J203137.6+411457,0.994533,79.991029,0.56089943785134,0.13366645846346,0.45346658338538,0.75267550456322,0.7089103452383401,2.0,0.75818922894775,3.0630749999999998e-15,8.135825000000001e-15,1.5810499999999998e-16,2.199e-15,6.914100000000001e-15,,,,,14.514000000000001,13.459000000000001,12.985,18.602133,20.601782,17.287209
2CXO J004300.3+412250,-21.463195,121.232546,,,,0.46541326459362,0.75780901392342,0.0,0.7071337710206999,4.3602e-16,1.10944e-16,4.7474499999999995e-17,3.98085e-17,1.05225e-16,,,,,,,,,,
2CXO J183134.3-095553,-0.15776099999999998,21.840095,-0.099937539038101,0.24609618988132,-0.32229856339788,0.1484053218348,0.58143796146008,0.0,0.36605625582474,,4.503075e-14,8.678775e-15,7.090724999999998e-15,2.7608175e-14,,,,,15.421,14.155999999999999,13.27,,,
2CXO J123654.2+621544,54.78318,125.86368600000002,-0.99937539038101,-0.99937539038101,-0.50843222985634,,,,,6.486049999999999e-17,1.7569500000000002e-17,3.3195e-17,2.6053499999999998e-17,5.1061500000000005e-17,,,,,,,,,,
2CXO J024031.2+611353,1.087776,135.673691,-0.06745783885071799,-0.99937539038101,0.90443472829482,0.4432820893173499,0.004984950509840047,0.0,0.03804647758484003,1.7227000000000004e-15,1.04177e-15,6.314899999999999e-16,5.7169699999999995e-15,8.106750000000002e-16,,,,,14.709000000000001,13.947000000000001,13.443,18.251396,19.351864000000006,17.033910000000002
2CXO J174845.2-270636,0.35472800000000004,1.920021,-0.4896939412867,0.39725171767645,-0.70830730793254,,,,,4.0854e-17,5.517499999999999e-16,1.40235e-16,4.73935e-17,2.9893500000000004e-16,,,,,,,,20.392943,21.166332,19.244892
2CXO J203225.0+410409,0.768007,79.933871,0.99937539038101,0.67707682698314,0.7682698313554001,,,,,1.1562466666666666e-14,1.0023325e-14,1.9240975e-16,5.030675000000004e-16,1.1110075e-14,,,,,,,,,,
2CXO J203350.2+405438,0.4584720000000001,79.965788,0.99937539038101,0.84821986258588,0.42473454091193,0.52845831289418,0.8934968131703199,1.0,0.937905203425724,9.0979e-15,2.36165e-14,1.8180000000000002e-16,5.539599999999999e-16,2.4213999999999998e-14,,,,,,,,,,
2CXO J213327.5-004923,-35.771474,53.372347,0.073703935040599,0.2423485321674,-0.16989381636476994,0.6611685580552901,0.85958635879464,1.0,0.948536455989543,1.3419499999999998e-15,7.532899999999996e-15,1.2737e-15,1.56075e-15,5.528e-15,,,,,,,,,,
2CXO J174730.0-282251,-0.064263,0.688639,,,,0.59347149010473,0.20093719129896004,1.0,0.3796795372136599,9.588525000000001e-16,2.40455e-15,6.259e-17,8.180100000000001e-17,2.5059750000000007e-15,,,,,,,,,,
2CXO J095549.8+690300,40.929122,142.089447,0.99937539038101,-0.12242348532167,0.99937539038101,0.4564877266083301,0.7291168512270899,0.0,0.73072957748532,3.31235e-16,9.85525e-16,8.235749999999999e-17,2.9975e-16,1.0223950000000001e-15,,,,,,,,,,
2CXO J174504.2-290442,0.028177,359.81583900000015,,,,0.4012310575396699,0.55259175261602,0.0,0.57416221062788,1.7394522500000005e-14,2.421900000000001e-15,9.78855e-17,1.98563e-16,2.6162250000000004e-15,,,,,,,,,,
2CXO J005245.4-724401,-44.394211,302.794871,-0.022485946283572995,0.39850093691443,-0.42848219862586,0.84640997927966,0.74931002602977,2.0,0.84208534617473,5.9325e-15,3.450175e-15,5.666475e-16,3.805975e-16,2.527975e-15,13.475999999999999,13.192,9.83,7.479,15.352,14.734000000000002,14.257,,,
2CXO J124330.2+113159,74.294073,295.734972,-0.29481574016240003,0.061211742660837,-0.34478450968145,0.5617305035355601,0.82249767917028,1.0,0.7146337549178101,1.6567199999999995e-16,2.182500000000001e-15,5.648349999999998e-16,3.4904500000000003e-16,1.2054e-15,15.674000000000001,16.877,12.505,9.06,,,,21.146654,21.07013,19.728228
2CXO J021904.0+570843,-3.72173,134.635062,0.99937539038101,0.99937539038101,-0.99937539038101,,,,,,8.078349999999996e-16,1.0243275e-16,7.441800000000001e-17,7.080975e-16,,,,,,,,20.664043,21.019768,19.561377
2CXO J203311.0+411135,0.7255229999999999,80.119224,0.99937539038101,0.50468457214241,0.99937539038101,0.4046333276882,0.7613986611408801,0.0,0.44880997056184,9.425225e-16,9.069025e-16,9.7303e-17,1.709e-16,7.820100000000001e-16,12.4,12.475,10.408,7.2810000000000015,13.485,13.014000000000001,12.847000000000001,,,
2CXO J184605.0-023844,-0.016131,29.967259,0.99937539038101,0.6995627732667099,0.99937539038101,0.11669055371619,0.23455562738739005,0.0,0.3627773973362899,,4.3159000000000006e-14,,2.7971000000000004e-15,4.14685e-14,9.464,8.951,3.665,5.307,12.600999999999999,10.94,10.252,18.34617,21.33788,16.74018
2CXO J004241.6+411436,-21.598154,121.164223,,,,0.8865177263972099,0.983186580743272,2.0,0.981324944058318,7.956999999999999e-17,8.618649999999997e-15,8.169699999999997e-16,2.03985e-15,8.520799999999999e-15,,,,,,,,,,
2CXO J005327.3-725625,-44.186901,302.725473,0.13991255465334,0.16739537788882,-0.034978138663335,0.37162479670521,0.930175901803004,0.0,0.964334114087002,,3.4254000000000005e-14,5.53765e-15,5.991950000000001e-15,2.36145e-14,,,,,,,,,,
2CXO J104752.7+123452,57.643677,233.503381,-0.8494690818238599,0.26483447845097,-0.57464084946908,0.47291472508793,0.29597339422649005,0.0,0.48088330666641,7.116075e-17,5.313075e-16,9.6314e-17,1.0925674999999999e-16,4.244875000000001e-16,,,,,,,,,,
2CXO J104522.0-594145,-0.621603,287.636641,0.26608369768894,0.51717676452217,-0.30231105559026,0.23589908759977,0.42716084249779,0.0,0.7472967222777199,1.9483e-15,1.31815e-14,1.4367e-15,1.633e-15,1.0433e-14,10.630999999999998,9.024,,-0.384,12.764000000000001,12.142999999999999,11.933,15.089234,15.93069,14.180755
2CXO J181814.4-164839,-0.510112,14.243894,0.71330418488445,0.48469706433479,0.29481574016240003,0.8827783234692299,0.87888889059966,2.0,0.985296832441682,,6.842149999999999e-15,1.3820499999999996e-15,9.564600000000002e-16,4.614799999999999e-15,,,,,18.399,17.215999999999998,14.857999999999999,,,
2CXO J010410.1-720721,-44.971405,301.551371,0.20861961274204,-0.13491567770144,0.33728919425359005,,,,,1.5760225e-16,5.98945e-16,1.0958166666666666e-16,3.5721000000000004e-16,5.63545e-16,,,,,,,,,,
2CXO J104335.7-593554,-0.640246,287.393207,0.99937539038101,0.5683947532792,0.99937539038101,0.55241917013577,0.70576845600384,1.0,0.6701544758541801,2.6138999999999997e-15,8.136624999999998e-15,1.8761e-16,1.4658400000000002e-15,7.220725e-15,,,,,16.237000000000002,15.107000000000001,14.372,,,
2CXO J102400.1-574435,-0.318411,284.259812,0.99937539038101,0.473454091193,0.8707058088694599,0.5029301111643201,0.6893848625970699,1.0,0.77962875929525,1.61382e-15,2.064575e-15,1.0733433333333334e-16,3.1932499999999997e-16,1.828325e-15,,,,,14.530999999999999,13.649000000000001,14.478,,,
2CXO J172358.3-262121,5.4271730000000025,359.582228,0.99937539038101,0.6745783885071801,0.99937539038101,0.2449543842419,0.4993206240177001,0.0,0.7970850583947501,,1.61845e-14,3.079e-16,1.1444499999999999e-15,1.6050999999999995e-14,8.025,7.971,8.387,8.044,,,,,,
2CXO J174543.4-285422,-0.004063000000000001,0.037406,0.99937539038101,0.83322923173017,0.99937539038101,,,,,3.71005e-16,3.950825e-15,2.1695849999999998e-17,4.3936999999999997e-17,4.13525e-15,7.414,6.6560000000000015,1.401,,,,,15.189322,15.946097,14.211529999999998
2CXO J174533.7-290409,-0.058702,359.879791,0.99937539038101,0.6346033728919399,0.99937539038101,,,,,1.2594825e-16,1.017415e-15,1.15919e-17,9.561275e-17,9.692675e-16,,,,,15.368,13.540999999999999,10.761,,,
2CXO J172442.2-341448,0.871653,353.12597200000016,,,,0.50602154405428,0.6720379931609299,1.0,0.9260373579303308,1.5893675e-14,5.1646250000000006e-15,9.3233e-16,1.89024e-15,6.26905e-15,,,,,14.485999999999999,12.841,12.075999999999999,20.696072,21.71473,19.170115
2CXO J174602.0-291045,-0.20389,359.839471,0.99937539038101,0.99937539038101,0.16864459712679994,0.99997613039719,0.999997444209476,8.0,0.9999999130000408,3.4998250000000004e-15,1.3905250000000001e-14,1.5255825e-16,3.283675e-16,1.376275e-14,,,,,,,,,,
2CXO J132526.7-430259,19.387148,309.508506,-0.42848219862586,-0.15365396627108,-0.29106808244846993,0.090798506644747,0.009756435450259948,0.0,0.02523165075644996,1.62165e-16,9.6642e-15,1.5257e-15,1.5042500000000001e-15,2.4473500000000002e-15,,,,,,,,,,
2CXO J174519.8-290114,0.009869,359.894957,0.98688319800125,0.97813866333542,0.14366021236727,0.95117703076891,0.9943460652218068,6.0,0.9993297442679044,1.0182200000000002e-16,1.7386750000000004e-14,1.0536175e-17,4.057675e-17,1.7700499999999998e-14,,,,,,,,,,
2CXO J171847.4-321032,3.065352,354.12962400000015,-0.96189881324172,0.12742036227358,-0.43722673329169,0.57300799306462,0.48204472865085,1.0,0.3649354304535301,2.94055e-16,2.50985e-15,7.63515e-16,5.059850000000001e-16,2.41365e-15,,,,,13.705,13.062999999999999,12.958,15.651112,16.332779000000002,14.839885999999998
2CXO J235849.9+622336,0.141612,116.879665,0.24984384759525,0.17114303560275,0.069956277326671,0.6046814938912499,0.50808158263296,1.0,0.5014290989385599,,5.650400000000001e-15,3.91115e-16,1.3460000000000002e-15,4.28895e-15,,,,,,,,20.755018,21.315397,19.789402
2CXO J180330.6-300314,-3.92444,1.000891,-0.36102435977514,0.15615240474703,-0.47470331043098,0.63170588282006,0.8961245576585699,1.0,0.89538300279961,,2.15905e-15,7.818e-16,3.8097500000000004e-16,8.46415e-16,,,,,,,,17.624664000000006,18.409613,16.565632
2CXO J192236.1+140303,-0.362749,48.956123,0.99937539038101,0.78450968144909,0.28856964397252,0.4813058448925,0.35870845527638995,0.0,0.81147636294908,3.2287500000000003e-15,4.5472e-15,2.518e-16,2.57345e-16,4.4837499999999995e-15,,,,,13.482000000000001,11.532,10.577,20.385446,21.58019,18.625345000000006
2CXO J181807.5-165259,-0.520007,14.16717,0.99937539038101,0.99937539038101,-0.99937539038101,0.47237634537774,0.15699349976447996,0.0,0.42250948525062004,,2.90725e-15,,,2.9980000000000002e-15,9.755,9.059,6.972,4.101,18.223,14.458,11.693,,,
2CXO J135823.4-643153,-2.589498,310.053307,-0.7207995003123,-0.26733291692692,-0.5471580262336,0.99999999999999,0.9999999998418762,9.0,0.9993464459397408,,1.07695e-14,6.453799999999999e-15,3.17705e-15,2.3599e-15,,,,,13.856,13.212,12.931,17.00004,18.55299,15.723361
2CXO J202130.7+402646,2.087134,78.2267,-0.4659587757651501,-0.48719550281074,0.028732042473454,0.10953434605029,0.3713456693466201,0.0,0.41004360591177,3.5374500000000004e-16,2.7988000000000006e-14,7.016549999999999e-15,1.12385e-14,9.544499999999999e-15,,,,,,,,,,
2CXO J172343.0-374713,-0.957485,350.08806200000015,0.32354778263585,0.76202373516552,-0.62585883822611,0.51489418268214,0.63151653033333,1.0,0.6628491031343899,1.5766e-14,5.7236e-15,3.38225e-16,3.8924999999999996e-16,5.23455e-15,,,,,,,,,,
2CXO J085053.4+445114,39.476538,175.725033,0.33354153653966,0.30356027482823,0.01998750780762,0.24898152444749,0.007892782016709954,0.0,0.25064692704957003,,1.8751499999999997e-14,1.6441499999999995e-15,3.5121000000000004e-15,1.3918999999999999e-14,,,,,,,,,,
2CXO J175108.1-290459,-1.108759,0.496522,0.41224234853217,0.66458463460337,-0.40724547158026,0.13604333655139,0.23704840137187,0.0,0.14915415893332995,1.6399875000000002e-14,2.6899e-14,1.8306000000000002e-15,1.83235e-15,2.16965e-14,,,,,,,,,,
2CXO J181931.0-134536,0.66197,17.077228,0.99937539038101,0.5996252342286099,0.99937539038101,0.5070446667532199,0.50062826524732,1.0,0.7339364086213599,,3.8204749999999994e-15,,4.525324999999998e-16,3.559125e-15,,,,,16.508,14.744000000000002,14.075,,,
2CXO J174512.4-283919,0.223379,0.192513,,,,0.44143208035021,0.26829424934715995,0.0,0.07231506117492004,1.4225299999999997e-14,3.3601000000000007e-15,3.5993975e-16,2.2275549999999997e-16,3.7740250000000004e-15,,,,,,,,,,
2CXO J004242.5+411240,-21.630491,121.166097,-0.99937539038101,-0.99937539038101,-0.064959400374766,,,,,2.2365375e-16,2.2400075e-16,5.0876000000000006e-17,6.0491e-17,2.256005e-16,,,,,,,,,,
2CXO J013650.0+154931,-45.656585,138.647735,0.52342286071205,0.43098063710181,0.11492816989382,0.81135436003722,0.9089829867596728,5.0,0.972748334962664,,6.222549999999999e-15,3.7261e-16,7.580225000000002e-16,5.025325e-15,,,,,,,,,,
2CXO J004320.8+412624,-21.406089,121.303427,,,,,,,,8.588800000000001e-16,1.7764500000000007e-15,2.3141500000000003e-16,9.29405e-16,1.2689500000000002e-15,,,,,,,,,,
2CXO J124343.0+113410,74.33594699999998,295.911672,-0.47720174890693,-0.15865084322299,-0.33229231730169,0.50930307098738,0.7594816433624001,1.0,0.915832652571739,7.774600000000001e-17,1.0212875000000001e-15,4.366725e-16,2.765975e-16,2.973e-16,,,,,,,,,,
2CXO J184620.1-025931,-0.230179,29.687698,,,,,,,,,2.55255e-16,9.5607e-17,2.9707325e-16,4.0087e-16,,,,,,,,20.336838,21.404593,19.317934
2CXO J021851.8+570934,-3.717585,134.60429399999998,-0.6958151155527801,-0.20237351655215,-0.54840724547158,0.4865566180526501,0.900882815754588,0.0,0.6427753420816099,,4.774325e-16,3.190425e-16,1.811025e-16,2.1226250000000002e-16,,,,,16.814,15.763,15.404000000000002,20.178512,20.630259,18.659492
2CXO J104538.2-595840,-0.855449,287.797641,,,,0.46909565341105,0.013951360511589959,0.0,0.0035989243406300275,2.68698e-15,3.8323e-15,2.8214000000000004e-15,7.518649999999999e-16,4.6837825e-15,,,,,,,,19.55258,19.523197,17.929895000000005
2CXO J004450.5+330109,-29.832112,121.338069,-0.92692067457839,-0.40599625234229,-0.82698313554029,0.14833962096110995,0.2763645196593,0.0,0.25815638065294,2.4302000000000003e-15,8.638699999999999e-15,6.914699999999999e-15,8.277950000000001e-16,6.4943e-16,,,,,,,,,,
2CXO J180321.6-295852,-3.860646,1.0487030000000002,0.88569643972517,0.4159900062461,0.73079325421611,0.48805310471901,0.89372251230528,0.0,0.952721136929124,4.623e-16,7.889100000000003e-15,1.02278e-16,1.04255e-15,7.61665e-15,,,,,,,,17.096131,18.04984,16.118792000000006
2CXO J172552.5-342208,0.602608,353.160429,0.46470955652717,0.24359775140537,0.23235477826359,0.98954983478408,0.9991331399589788,6.0,0.9994308218370498,9.945050000000001e-15,6.508800000000001e-15,3.6374500000000006e-16,1.4899499999999999e-15,4.905199999999999e-15,,,,,15.19,14.047,13.527999999999999,19.426702,21.422487,18.130955
2CXO J184411.8-040631,-0.265417,28.45068400000001,0.99937539038101,-0.042473454091193005,0.99937539038101,0.49034351581271,0.36030328951012003,0.0,0.5610220843848299,4.0281250000000003e-16,3.01685e-15,5.905525000000001e-17,6.690349999999997e-16,2.317125e-15,,,,,17.832,16.502,13.956,,,
2CXO J161531.1+192807,42.828707,34.978436,0.99937539038101,0.08369768894441,0.99937539038101,0.22525807595737,0.06432784516209,0.0,0.17251176181939998,,2.9967e-15,,8.94745e-16,2.18585e-15,15.321,14.917,12.362,8.998,,,,,,
2CXO J051850.5-691201,-33.40177,279.908301,0.26608369768894,0.20112429731418,0.05371642723297902,0.46042031898975,0.06510858079165005,0.0,0.13753553199406,8.127200000000002e-15,1.1299899999999999e-14,6.958500000000001e-16,2.097425e-15,8.68945e-15,,,,,,,,,,
2CXO J010448.3+020710,-60.575378,129.742353,-0.99937539038101,-0.99937539038101,-0.67707682698314,0.4794928410979699,0.16398452902769,0.0,0.30991488106176,1.02362e-16,3.8013e-16,5.47585e-16,1.5360499999999998e-16,,13.687999999999999,13.354000000000001,12.513,8.987,15.834000000000001,14.972000000000001,14.475,21.220976,18.925499,17.260992
2CXO J004439.5-653906,-51.461782,304.053379,-0.99937539038101,0.99937539038101,-0.99937539038101,,,,,1.025975e-13,1.8471e-15,1.96455e-15,,,4.923,4.5569999999999995,4.9639999999999995,4.894,,,,,,
2CXO J174255.9-294407,0.080749,359.01236800000015,,,,,,,,,9.933399999999995e-15,3.84515e-16,5.21615e-16,1.0408499999999999e-14,9.961,9.652000000000001,8.475,6.0870000000000015,15.88,12.770999999999999,11.071,,,
2CXO J002358.3-720538,-44.875254,305.9052700000001,-0.61461586508432,-0.23110555902561,-0.41224234853217,0.96013345019469,0.9927314970331694,6.0,0.9978196370530572,,4.52875e-16,,,1.30155e-16,,,,,,,,14.463037,14.509767000000002,13.44452
2CXO J010246.3-720726,-44.977033,301.702729,,,,0.73120236031479,0.88183126390592,2.0,0.9761357167556172,1.38025e-13,1.2627500000000001e-14,2.0662e-15,5.99995e-16,1.4177000000000001e-14,,,,,,,,20.580753,19.969118,19.875921
2CXO J175344.2-262004,-0.205333,3.155568,0.99937539038101,0.5134291068082399,0.99937539038101,0.3657615082210901,0.7783247226651,0.0,0.5581699927705001,,4.14945e-14,1.7094000000000001e-15,1.16235e-15,4.2559500000000005e-14,10.152999999999999,8.779,8.664,6.787999999999999,17.234,12.227,10.111,,,
2CXO J045554.1-662818,-36.134878,277.286832,-0.096189881324172,0.10118675827608,-0.1948782011243,0.56825132825436,0.8284586435998901,1.0,0.9161648938199208,7.801849999999999e-16,4.56365e-15,8.794399999999999e-16,8.814349999999997e-16,2.7974499999999997e-15,,,,,,,,19.197018,19.37546,18.479548
2CXO J174321.1-294001,0.038913,359.118361,-0.99937539038101,-0.99937539038101,0.7607745159275501,,,,,6.681025e-15,1.6698000000000004e-15,6.5716e-16,5.726875e-16,1.4809875e-15,,,,,15.937000000000001,12.81,11.183,,,
2CXO J181832.2-134702,0.8600409999999999,16.943857,-0.2211118051218,-0.10243597751405,-0.11992504684572,0.26960005683553,0.965935904735294,0.0,0.86811907965692,8.85725e-16,7.2485e-15,1.4653e-15,2.19835e-15,3.96505e-15,,,,,14.956,11.672,10.824000000000002,18.297926,19.777266,17.145706
2CXO J135700.3+180250,72.377321,5.3437800000000015,0.40974391005621,0.2998126171143,0.078700811992505,0.76397435878639,0.9978383405390279,2.0,0.9933356318582371,,5.25285e-13,2.38405e-14,3.7385e-14,4.35775e-13,,,,,,,,,,
2CXO J174703.0-282728,-0.019444,0.5716899999999999,0.99937539038101,0.71955028107433,0.99937539038101,0.51198571779464,0.54823376585438,1.0,0.36132318578736,3.556133333333333e-16,3.058425e-15,4.9618250000000006e-17,6.585449999999999e-17,3.2944000000000004e-15,,,,,,,,,,
2CXO J064515.4+001532,-1.256985,211.996792,-0.04497189256714599,0.05496564647095599,-0.099937539038101,,,,,,3.5856e-16,8.996399999999997e-17,1.1826000000000002e-16,2.1043e-16,,,,,15.115,15.752,14.875,,,
2CXO J004451.0+412906,-21.369618,121.607397,,,,0.65385460002787,0.20761198161228,1.0,0.38547156356281,2.6895e-14,1.98475e-14,8.30785e-15,3.5294499999999998e-15,2.2260975e-14,13.677,13.312000000000001,9.576,7.666,16.063,15.222999999999999,14.785,19.617449,19.17687,18.427153
2CXO J133645.3-295511,31.931294,314.505502,,,,,,,,2.69215e-16,5.431333333333333e-16,6.171475e-17,1.1039924999999999e-16,8.036349999999999e-16,,,,,,,,,,
2CXO J174740.2-284641,-0.301918,0.368121,,,,0.18658887040453,0.24145949432734004,0.0,0.49039580490428003,1.98305e-15,3.650875e-14,1.8021975e-15,5.162125e-16,3.796425e-14,,,,,,,,,,
2CXO J005209.3-722552,-44.696798,302.855694,0.22735790131168,0.18488444722049,0.022485946283572995,0.53281527638294,0.50899091631517,1.0,0.18220036390612004,7.713574999999998e-16,1.9839e-15,1.94045e-16,4.780450000000001e-16,1.4684750000000005e-15,,,,,,,,19.06699,19.295269,18.25108
2CXO J050711.2-674317,-34.763132,278.440967,-0.8894440974391,-0.31480324797002,-0.7282948157401601,0.99875901035908,0.9999991897797188,7.0,0.9999998013948134,1.65975e-14,2.0487e-14,1.16745e-14,1.92395e-15,5.0673e-15,12.472999999999999,12.329,12.212,9.592,13.482000000000001,12.870999999999999,12.710999999999999,18.26456,18.662071,17.594757
2CXO J174540.2-291017,-0.132135,359.805075,0.99937539038101,0.88069956277327,0.35477826358526,0.79090252252597,0.9849900726269528,2.0,0.9635027674717008,3.43915e-15,8.603874999999996e-15,1.3913899999999999e-16,1.7631599999999998e-16,8.6634e-15,,,,,,,,,,
2CXO J180436.0-241817,-1.321972,6.138938,,,,0.9861965105499398,0.9995803568943225,6.0,0.9998750317298766,1.9103525000000003e-15,2.93505e-15,2.4855499999999995e-16,3.792025e-16,3.3400975000000004e-15,,,,,,,,20.086002,20.834831,18.44143
2CXO J172534.5-342529,0.62257,353.079559,0.038725796377264,-0.34853216739538,0.40099937539038,0.38755217910609,0.48942042435957,0.0,0.24380496429458998,1.3919999999999999e-14,1.8666e-15,2.58155e-16,1.0765999999999998e-15,7.6052e-16,,,,,14.684000000000001,13.362,12.945,19.437872,21.16561,17.668417
2CXO J174347.0-291809,0.150279,359.477862,,,,,,,,1.357e-14,1.12705e-14,2.5535099999999997e-16,2.6092175e-16,1.0867249999999998e-14,,,,,17.695,15.667,12.703,,,
2CXO J104752.8+123603,57.654165,233.472036,-0.38101186758276,0.073703935040599,-0.420986883198,0.71243983560462,0.980535276617854,2.0,0.8140381892030001,9.179199999999999e-17,5.554875e-16,1.6621499999999998e-16,9.262775e-17,3.22925e-16,,,,,,,,,,
2CXO J172010.0-355426,0.694768,351.231755,0.6820737039350401,0.7070580886945699,-0.15115552779513,0.46954935706432,0.5153771107374999,0.0,0.87272876528915,2.4243499999999997e-13,1.4592075e-14,6.2606949999999995e-15,7.5541e-16,1.0450224999999998e-14,,,,,,,,,,
2CXO J012325.0+615321,-0.748931,126.689748,0.99937539038101,0.99937539038101,-0.99937539038101,0.46999256456505,0.45271706710487003,0.0,0.29452692274291004,,1.4029300000000001e-14,2.2211e-14,1.14135e-15,5.3321000000000016e-15,,,,,11.696,11.100999999999999,13.124,19.599016,20.660889,18.116533
2CXO J124335.9+113454,74.344942,295.800769,0.5421611492817,0.5359150530918201,-0.039975015615241,,,,,5.0098999999999986e-17,1.5010999999999999e-15,9.6375e-17,1.316125e-16,1.2496750000000001e-15,,,,,,,,,,
2CXO J032241.3-371326,-56.689484,240.191624,-0.066208619612742,0.99937539038101,-0.99937539038101,0.55801429933091,0.947047760481622,1.0,0.7471261889945899,2.5204e-16,2.12715e-15,5.0911e-16,,1.7849e-15,,,,,,,,,,
